-112.4000 43.0000 27.0000 3.7485
-112.4000 43.0000 28.0000 3.7549
-112.4000 43.0000 29.0000 3.7600
-112.4000 43.0000 30.0000 3.7643
-112.4000 43.0000 31.0000 3.7673
-112.4000 43.0000 32.0000 3.7711
-112.4000 43.0000 33.0000 3.7722
-112.4000 43.0000 34.0000 3.7756
-112.4000 43.0000 35.0000 3.7745
-112.4000 43.0000 36.0000 3.7780
-112.4000 43.0000 37.0000 3.7959
-112.4000 43.0000 38.0000 3.8211
-112.4000 43.0000 39.0000 3.8496
-112.4000 43.0000 40.0000 3.8887
-112.4000 43.0000 41.0000 3.9128
-112.4000 43.0000 42.0000 3.9340
-112.4000 43.0000 43.0000 3.9494
-112.4000 43.0000 44.0000 3.9577
-112.4000 43.0000 45.0000 3.9592
-112.4000 43.0000 46.0000 3.9582
-112.4000 43.0000 47.0000 3.9593
-112.4000 43.0000 48.0000 3.9604
-112.4000 43.0000 49.0000 3.9595
-112.4000 43.0000 50.0000 3.9586
-112.3000 43.0000 0.0000 2.7428
-112.3000 43.0000 1.0000 2.8047
-112.3000 43.0000 2.0000 2.8987
-112.3000 43.0000 3.0000 3.0018
-112.3000 43.0000 4.0000 3.1090
-112.3000 43.0000 5.0000 3.1975
-112.3000 43.0000 6.0000 3.2716
-112.3000 43.0000 7.0000 3.3357
-112.3000 43.0000 8.0000 3.3908
-112.3000 43.0000 9.0000 3.4357
-112.3000 43.0000 10.0000 3.4737
-112.3000 43.0000 11.0000 3.5046
-112.3000 43.0000 12.0000 3.5337
-112.3000 43.0000 13.0000 3.5577
-112.3000 43.0000 14.0000 3.5789
-112.3000 43.0000 15.0000 3.5986
-112.3000 43.0000 16.0000 3.6179
-112.3000 43.0000 17.0000 3.6340
-112.3000 43.0000 18.0000 3.6493
-112.3000 43.0000 19.0000 3.6637
-112.3000 43.0000 20.0000 3.6780
-112.3000 43.0000 21.0000 3.6901
-112.3000 43.0000 22.0000 3.7015
-112.3000 43.0000 23.0000 3.7117
-112.3000 43.0000 24.0000 3.7205
-112.3000 43.0000 25.0000 3.7275
-112.3000 43.0000 26.0000 3.7337
-112.3000 43.0000 27.0000 3.7385
-112.3000 43.0000 28.0000 3.7415
-112.3000 43.0000 29.0000 3.7432
-112.3000 43.0000 30.0000 3.7444
-112.3000 43.0000 31.0000 3.7440
-112.3000 43.0000 32.0000 3.7434
-112.3000 43.0000 33.0000 3.7412
-112.3000 43.0000 34.0000 3.7386
-112.3000 43.0000 35.0000 3.7343
-112.3000 43.0000 36.0000 3.7347
-112.3000 43.0000 37.0000 3.7497
-112.3000 43.0000 38.0000 3.7752
-112.3000 43.0000 39.0000 3.8144
-112.3000 43.0000 40.0000 3.8569
-112.3000 43.0000 41.0000 3.8959
-112.3000 43.0000 42.0000 3.9243
-112.3000 43.0000 43.0000 3.9473
-112.3000 43.0000 44.0000 3.9613
-112.3000 43.0000 45.0000 3.9646
-112.3000 43.0000 46.0000 3.9645
-112.3000 43.0000 47.0000 3.9644
-112.3000 43.0000 48.0000 3.9641
-112.3000 43.0000 49.0000 3.9640
-112.3000 43.0000 50.0000 3.9639
-112.2000 43.0000 0.0000 2.7271
-112.2000 43.0000 1.0000 2.7809
-112.2000 43.0000 2.0000 2.8792
-112.2000 43.0000 3.0000 2.9752
-112.2000 43.0000 4.0000 3.0751
-112.2000 43.0000 5.0000 3.1618
-112.2000 43.0000 6.0000 3.2384
-112.2000 43.0000 7.0000 3.3053
-112.2000 43.0000 8.0000 3.3632
-112.2000 43.0000 9.0000 3.4120
-112.2000 43.0000 10.0000 3.4543
-112.2000 43.0000 11.0000 3.4886
-112.2000 43.0000 12.0000 3.5182
-112.2000 43.0000 13.0000 3.5451
-112.2000 43.0000 14.0000 3.5708
-112.2000 43.0000 15.0000 3.5931
-112.2000 43.0000 16.0000 3.6128
-112.2000 43.0000 17.0000 3.6304
-112.2000 43.0000 18.0000 3.6478
-112.2000 43.0000 19.0000 3.6647
-112.2000 43.0000 20.0000 3.6806
-112.2000 43.0000 21.0000 3.6940
-112.2000 43.0000 22.0000 3.7059
-112.2000 43.0000 23.0000 3.7164
-112.2000 43.0000 24.0000 3.7251
-112.2000 43.0000 25.0000 3.7329
-112.2000 43.0000 26.0000 3.7385
-112.2000 43.0000 27.0000 3.7431
-112.2000 43.0000 28.0000 3.7455
-112.2000 43.0000 29.0000 3.7461
-112.2000 43.0000 30.0000 3.7460
-112.2000 43.0000 31.0000 3.7435
-112.2000 43.0000 32.0000 3.7401
-112.2000 43.0000 33.0000 3.7354
-112.2000 43.0000 34.0000 3.7288
-112.2000 43.0000 35.0000 3.7217
-112.2000 43.0000 36.0000 3.7168
-112.2000 43.0000 37.0000 3.7291
-112.2000 43.0000 38.0000 3.7473
-112.2000 43.0000 39.0000 3.7760
-112.2000 43.0000 40.0000 3.8080
-112.2000 43.0000 41.0000 3.8422
-112.2000 43.0000 42.0000 3.8746
-112.2000 43.0000 43.0000 3.9011
-112.2000 43.0000 44.0000 3.9165
-112.2000 43.0000 45.0000 3.9210
-112.2000 43.0000 46.0000 3.9208
-112.2000 43.0000 47.0000 3.9205
-112.2000 43.0000 48.0000 3.9202
-112.2000 43.0000 49.0000 3.9201
-112.2000 43.0000 50.0000 3.9200
-112.1000 43.0000 0.0000 2.8384
-112.1000 43.0000 1.0000 2.8696
-112.1000 43.0000 2.0000 2.9351
-112.1000 43.0000 3.0000 3.0002
-112.1000 43.0000 4.0000 3.0756
-112.1000 43.0000 5.0000 3.1390
-112.1000 43.0000 6.0000 3.2004
-112.1000 43.0000 7.0000 3.2590
-112.1000 43.0000 8.0000 3.3125
-112.1000 43.0000 9.0000 3.3594
-112.1000 43.0000 10.0000 3.4008
-112.1000 43.0000 11.0000 3.4370
-112.1000 43.0000 12.0000 3.4698
-112.1000 43.0000 13.0000 3.5011
-112.1000 43.0000 14.0000 3.5316
-112.1000 43.0000 15.0000 3.5586
-112.1000 43.0000 16.0000 3.5834
-112.1000 43.0000 17.0000 3.6057
-112.1000 43.0000 18.0000 3.6275
-112.1000 43.0000 19.0000 3.6469
-112.1000 43.0000 20.0000 3.6653
-112.1000 43.0000 21.0000 3.6833
-112.1000 43.0000 22.0000 3.6978
-112.1000 43.0000 23.0000 3.7123
-112.1000 43.0000 24.0000 3.7239
-112.1000 43.0000 25.0000 3.7339
-112.1000 43.0000 26.0000 3.7410
-112.1000 43.0000 27.0000 3.7476
-112.1000 43.0000 28.0000 3.7513
-112.1000 43.0000 29.0000 3.7534
-112.1000 43.0000 30.0000 3.7546
-112.1000 43.0000 31.0000 3.7523
-112.1000 43.0000 32.0000 3.7477
-112.1000 43.0000 33.0000 3.7411
-112.1000 43.0000 34.0000 3.7318
-112.1000 43.0000 35.0000 3.7226
-112.1000 43.0000 36.0000 3.7143
-112.1000 43.0000 37.0000 3.7193
-112.1000 43.0000 38.0000 3.7291
-112.1000 43.0000 39.0000 3.7490
-112.1000 43.0000 40.0000 3.7724
-112.1000 43.0000 41.0000 3.8017
-112.1000 43.0000 42.0000 3.8329
-112.1000 43.0000 43.0000 3.8575
-112.1000 43.0000 44.0000 3.8721
-112.1000 43.0000 45.0000 3.8780
-112.1000 43.0000 46.0000 3.8781
-112.1000 43.0000 47.0000 3.8781
-112.1000 43.0000 48.0000 3.8779
-112.1000 43.0000 49.0000 3.8773
-112.1000 43.0000 50.0000 3.8765
-112.0000 43.0000 0.0000 2.9657
-112.0000 43.0000 1.0000 2.9809
-112.0000 43.0000 2.0000 3.0140
-112.0000 43.0000 3.0000 3.0459
-112.0000 43.0000 4.0000 3.0872
-112.0000 43.0000 5.0000 3.1257
-112.0000 43.0000 6.0000 3.1659
-112.0000 43.0000 7.0000 3.2104
-112.0000 43.0000 8.0000 3.2552
-112.0000 43.0000 9.0000 3.2986
-112.0000 43.0000 10.0000 3.3369
-112.0000 43.0000 11.0000 3.3734
-112.0000 43.0000 12.0000 3.4110
-112.0000 43.0000 13.0000 3.4461
-112.0000 43.0000 14.0000 3.4801
-112.0000 43.0000 15.0000 3.5104
-112.0000 43.0000 16.0000 3.5389
-112.0000 43.0000 17.0000 3.5652
-112.0000 43.0000 18.0000 3.5901
-112.0000 43.0000 19.0000 3.6148
-112.0000 43.0000 20.0000 3.6377
-112.0000 43.0000 21.0000 3.6585
-112.0000 43.0000 22.0000 3.6775
-112.0000 43.0000 23.0000 3.6951
-112.0000 43.0000 24.0000 3.7102
-112.0000 43.0000 25.0000 3.7237
-112.0000 43.0000 26.0000 3.7356
-112.0000 43.0000 27.0000 3.7455
-112.0000 43.0000 28.0000 3.7527
-112.0000 43.0000 29.0000 3.7583
-112.0000 43.0000 30.0000 3.7618
-112.0000 43.0000 31.0000 3.7614
-112.0000 43.0000 32.0000 3.7585
-112.0000 43.0000 33.0000 3.7530
-112.0000 43.0000 34.0000 3.7446
-112.0000 43.0000 35.0000 3.7350
-112.0000 43.0000 36.0000 3.7243
-112.0000 43.0000 37.0000 3.7255
-112.0000 43.0000 38.0000 3.7313
-112.0000 43.0000 39.0000 3.7462
-112.0000 43.0000 40.0000 3.7640
-112.0000 43.0000 41.0000 3.7890
-112.0000 43.0000 42.0000 3.8148
-112.0000 43.0000 43.0000 3.8345
-112.0000 43.0000 44.0000 3.8481
-112.0000 43.0000 45.0000 3.8530
-112.0000 43.0000 46.0000 3.8536
-112.0000 43.0000 47.0000 3.8537
-112.0000 43.0000 48.0000 3.8532
-112.0000 43.0000 49.0000 3.8528
-112.0000 43.0000 50.0000 3.8525
-111.9000 43.0000 0.0000 3.0320
-111.9000 43.0000 1.0000 3.0374
-111.9000 43.0000 2.0000 3.0516
-111.9000 43.0000 3.0000 3.0688
-111.9000 43.0000 4.0000 3.0870
-111.9000 43.0000 5.0000 3.1090
-111.9000 43.0000 6.0000 3.1386
-111.9000 43.0000 7.0000 3.1750
-111.9000 43.0000 8.0000 3.2130
-111.9000 43.0000 9.0000 3.2491
-111.9000 43.0000 10.0000 3.2858
-111.9000 43.0000 11.0000 3.3219
-111.9000 43.0000 12.0000 3.3591
-111.9000 43.0000 13.0000 3.3976
-111.9000 43.0000 14.0000 3.4286
-111.9000 43.0000 15.0000 3.4605
-111.9000 43.0000 16.0000 3.4918
-111.9000 43.0000 17.0000 3.5200
-111.9000 43.0000 18.0000 3.5448
-111.9000 43.0000 19.0000 3.5732
-111.9000 43.0000 20.0000 3.5993
-111.9000 43.0000 21.0000 3.6230
-111.9000 43.0000 22.0000 3.6445
-111.9000 43.0000 23.0000 3.6658
-111.9000 43.0000 24.0000 3.6844
-111.9000 43.0000 25.0000 3.7021
-111.9000 43.0000 26.0000 3.7185
-111.9000 43.0000 27.0000 3.7339
-111.9000 43.0000 28.0000 3.7445
-111.9000 43.0000 29.0000 3.7556
-111.9000 43.0000 30.0000 3.7639
-111.9000 43.0000 31.0000 3.7687
-111.9000 43.0000 32.0000 3.7696
-111.9000 43.0000 33.0000 3.7705
-111.9000 43.0000 34.0000 3.7650
-111.9000 43.0000 35.0000 3.7597
-111.9000 43.0000 36.0000 3.7503
-111.9000 43.0000 37.0000 3.7525
-111.9000 43.0000 38.0000 3.7579
-111.9000 43.0000 39.0000 3.7699
-111.9000 43.0000 40.0000 3.7840
-111.9000 43.0000 41.0000 3.8021
-111.9000 43.0000 42.0000 3.8232
-111.9000 43.0000 43.0000 3.8410
-111.9000 43.0000 44.0000 3.8512
