time[yrs],velocity[m/yr]
2001.513,-0.00426
2002.607,-0.00383
2003.611,0.00607
2004.614,0.0199
2005.61,0.03203
2006.606,0.03527
2007.603,0.02682
2008.602,0.01557
2009.602,0.00219
2010.602,-0.00745
2011.6,-0.01222
2012.602,-0.00852
2013.602,0.00227
2014.602,0.00853
2015.6,0.00401
2016.6,-0.00881
2017.6,-0.01552
2018.6,-0.01574
2019.6,-0.01444
2020.6,-0.01508
2021.6,-0.01455
2022.6,-0.01555
2023.5,-0.01534
