5239	-4.880618866133926	4.431828087386675	-2.0	-0.005221083523504777	-0.01474576200544835	1.1610396539351253	-7.470757932904417e-12	8.660124431432632e-12	-2.807274688459772e-10
5239	-5.254143953156063	3.8779725172765245	0.0	-0.019788086041779798	0.014923941887419228	1.1621275561761188	-4.8247928921113564e-11	-2.6607273547441044e-12	-2.9539985622218025e-10
5239	-0.0002900529961043503	-4.264395767289781	-2.0	-0.007803917735007429	0.014308267201324104	1.2004317750775815	-5.306592100511358e-12	-7.100629828248113e-12	-1.7336905012068955e-10
5239	-4.758397411389815	-2.399826719183373	-2.0	-0.0063217062230702635	0.007035042854226466	1.2031447061973677	-6.349398611970993e-12	-2.331982149200549e-12	-2.9825375506534717e-10
5239	-2.5036952219149247	-4.6960596619317085	0.0	-0.008474753579674952	-0.012941833494453006	1.185535315549732	-4.0277316696846485e-11	3.0482646450722682e-12	-2.3213335227788642e-10
5239	-2.601598042110863	-2.891087282090611	0.0	-0.006738209192540699	-0.00772073448992466	1.2070466418745711	-3.463474097004391e-11	2.4128465822216904e-12	-2.4364481132913337e-10
5239	-2.940540937398037	4.5684853368089104	0.0	-0.010622501179032585	0.01879821682032942	1.1752523034435083	-3.521491739128762e-11	-5.147012331053922e-12	-2.357431865440857e-10
5239	-0.8078943487778502	4.822770334966929	0.0	0.0039048258066552714	0.019582212760963613	1.176832465580958	-1.580597864962176e-11	-5.580087109131703e-12	-1.9709134572020076e-10
5239	-6.76311198881147	2.0033938770705566	0.0	-0.02482201606503687	0.010178557549672443	1.1790200038463277	-4.7920445963977376e-11	-3.0861578779157856e-12	-3.4843755668051125e-10
5239	-4.764057217492286	0.9016752304893598	-2.0	-0.006008705872006273	-0.0007132208699851848	1.2062830862795684	-8.067322954330281e-12	1.3800502595371886e-12	-2.962511599036784e-10
5239	-4.793948794389427	1.6946246947775192	0.0	-0.018566124796965126	0.011220608949555037	1.19712911438348	-4.633946845429896e-11	-3.791022737722188e-12	-2.969674652603783e-10
5239	-9.850763256002159	2.7441649270047055	-2.0	0.0027946812769839057	-0.007192889114078548	1.139328859683866	-2.5113286111793028e-11	7.108198114696579e-12	-4.190267456278337e-10
5239	-7.620632124128416	0.17242962899618644	0.0	-0.027243858798360464	0.0032010590518128917	1.1771292118224315	-4.488397144431208e-11	-1.6731580436473436e-12	-3.741854801299524e-10
5239	4.68196627545284	-2.637651705511904	-2.0	-0.013901211016316943	0.006899574772801238	1.079929208634684	-5.859802280960632e-12	-5.665311217249604e-12	-2.9915407902218434e-10
5239	2.3901637742280823	-3.6813012629382005	0.0	0.03913114510467332	-0.009096716694915226	1.139828315186243	3.1155836456240675e-11	-1.1094805447928447e-12	-2.356643060794452e-10
5239	-3.4742589110637834	2.856665874923306	0.0	-0.013787596532502853	0.0124372424996226	1.1981961471778189	-4.20412536541849e-11	-3.732272156326262e-12	-2.587537482129489e-10
5239	-0.00029005299510026814	2.7643957672885446	-2.0	-0.012334956953980309	-0.008257995658419982	1.2246653865870665	-9.522661019104563e-12	2.3403572862793153e-12	-1.8581129355189945e-10
5239	-2.663248763538413	1.069026152540737	0.0	-0.009098176245570123	0.004086139051552652	1.217651755707182	-3.5017311213549126e-11	-1.99891027057594e-12	-2.475034556778607e-10
5239	77.74676327054819	4.571844143119648	-5.0	0.000885563541817741	7.175762978544693e-05	-6.303693673676817e-05	7.259683140042759e-13	4.929371382809823e-14	-8.535781851396294e-14
5239	67.21049111253463	-3.199264264528159	-5.0	0.0015276559210360393	-5.4259598982234326e-05	1.2718032520875598e-05	1.1854499665228757e-12	-4.429064120694074e-14	-3.837009803626836e-14
5239	-67.23270544259651	2.33169754663534	-5.0	-0.0015180494015291056	4.9608692805049925e-05	0.00012202196339639702	-2.2120234959610226e-12	7.828394684694061e-14	1.7789759660758138e-13
5239	-59.44611532730696	-2.006562743329022	-5.0	-0.00219335994049047	-4.933520609394506e-05	0.0005377137477845346	-3.142281471543921e-12	-6.6379563585563e-14	6.62511014815136e-13
5239	-57.39730717609649	-0.629647603326445	0.0	-0.003263010552395334	-2.5458267173516467e-05	0.0008284394117423106	-4.268019691865985e-12	-2.305566751433273e-14	1.0527252205011456e-12
5239	-19.160625413605725	-4.7707946905961	-2.0	0.035433921652967056	0.005592234873688755	0.7213183026258082	-5.539868542780491e-11	-4.807551396645455e-12	-6.961565736395326e-11
5239	-14.681966275452622	-2.6376517055122823	-2.0	0.02342833610609733	0.007520527423079082	0.9681201767209304	-5.317149087266193e-11	-5.6820728839277784e-12	-2.655240007217268e-10
5239	-13.338214442952113	-3.325239258323958	0.0	-0.05266096355742505	-0.012075759215123518	1.010678535227313	1.2867483844281186e-11	2.4283137286433436e-12	-3.1249108666245544e-10
