5179	-4.880618866133926	4.431828087386675	-2.0	-0.0007544602312998578	-0.014489779909775838	1.2054930982141085	6.85554805104585e-11	-3.4712715524819066e-11	2.1641620749637707e-09
5179	-4.362619117240651	6.190022111318361	0.0	-0.02971359047532523	0.024334586077420384	1.17627656497353	-6.73323765944397e-11	4.8568744166741684e-11	2.1068481694835816e-09
5179	0.43137929021331367	48.56219005870959	-2.0	-0.0005341803116204839	-0.003125063088424656	0.027680072473465094	1.1263131530276661e-12	-4.265084336444357e-12	-2.237980697092342e-11
5179	-4.999898976763347	45.20209978926444	-2.0	0.0009859546895882912	-0.004661595286125952	0.0671334417732724	1.6814882442951332e-12	-1.3791582261270538e-13	-3.792558396117632e-11
5179	0.005295309782290133	43.68310286031093	-2.0	-0.0019707203540807413	-0.007621644760928956	0.07940724929317647	2.868209364226753e-12	-8.03366523445311e-12	-3.468010535489886e-11
5179	0.0436693621341421	48.87519315152195	0.0	0.0017850339596780808	0.012402767856330914	0.024563701274105836	-1.4703095945987174e-12	-8.835824583382971e-12	-2.2483290713600105e-11
5179	-3.110191929826455	49.67261676095435	-2.0	0.00041130131718415935	-0.00037161376959841697	0.021983970779685773	1.945196742634356e-13	-2.220527899618589e-12	-2.127766882766989e-11
5179	-3.056872959882754	43.44415772660259	0.0	0.0006637567972849261	0.02206072895356067	0.09066358780372946	2.7117181942963907e-13	-9.048216828951581e-13	-3.877067009135094e-11
5179	-3.037604468595775	40.29922507223158	-2.0	-0.0007888526679208138	-0.009080952059469885	0.14289914620075184	5.139737661332378e-12	-1.2946122819097022e-11	-1.8397376819888595e-11
5179	-1.121480317436194	57.34124611314039	0.0	0.00033356277650339677	0.0030221972117508065	0.001184691130762986	-6.058373349505962e-13	-4.278878992968759e-12	-3.1968177954360237e-12
5179	-0.0002900529961043503	-4.264395767289781	-2.0	-0.007414455466093228	0.015107509744816196	1.2869097002687684	1.2578093425626789e-11	4.440249124234444e-11	2.3784634099043615e-09
5179	-4.758397411389815	-2.399826719183373	-2.0	-0.0018448471788191417	0.008261408389707084	1.2493658049545115	6.472365848780322e-11	3.0018573356581025e-11	2.251285922935907e-09
5179	-2.5036952219149247	-4.6960596619317085	0.0	-0.020777492762669825	-0.013865036749593955	1.2505448956376874	-4.789980015744937e-11	-3.2551978690294007e-11	2.2708171340368106e-09
5179	-2.601598042110863	-2.891087282090611	0.0	-0.016895756599962432	-0.007990034913100534	1.272737624514023	-3.636875451380573e-11	-1.940031086248834e-11	2.3345670248953335e-09
5179	-4.8826596957785515	-5.930626520895894	-2.0	-0.002830203526551224	0.01587752245904565	1.195993723593696	5.57439011506151e-11	5.3984060060007684e-11	2.103563022359918e-09
5179	-4.2056546428472315	-8.164860428156691	0.0	-0.02569516751889085	-0.02405897698564386	1.1583155197130188	-5.727423095851467e-11	-5.0944719692181186e-11	2.0077294015687024e-09
5179	-2.2907800434308863	-6.777089424895528	0.0	-0.01756766059480088	-0.020322778811437413	1.214483717346087	-4.269156214500748e-11	-4.737057195873418e-11	2.172653962408682e-09
5179	-4.523937784778932	-5.588000041701287	0.0	-0.03385982799747015	-0.01750541546535671	1.1999862624719106	-7.585084076736808e-11	-3.5880531215451274e-11	2.118178924028796e-09
5179	-0.35758806584210834	-7.775888508536417	-2.0	-0.012267812502895012	0.016327509037566426	1.2185588309082889	4.3059407811282235e-12	4.829853579312921e-11	2.1894749858113038e-09
