site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P686 07AUG05 2007.5921 54317 1439 0 -111.2   3591  0.198686   4901829  0.492265  2165  0.334155  0.0083 0.000694 0.000899 0.002790  0.054117 -0.104720 -0.114696  44.2520552925 -111.1550360448  2165.33415
P686 07AUG06 2007.5948 54318 1439 1 -111.2   3591  0.198267   4901829  0.492364  2165  0.324028  0.0083 0.000702 0.000912 0.002838  0.037364 -0.123283 -0.116612  44.2520552932 -111.1550360506  2165.32403
P686 07AUG07 2007.5975 54319 1439 2 -111.2   3591  0.198880   4901829  0.491874  2165  0.335329  0.0083 0.000702 0.000910 0.002822  0.045872 -0.102723 -0.162753  44.2520552885 -111.1550360434  2165.33533
P686 07AUG08 2007.6003 54320 1439 3 -111.2   3591  0.199169   4901829  0.493669  2165  0.330640  0.0083 0.000686 0.000905 0.002770  0.032830 -0.096029 -0.108884  44.2520553044 -111.1550360403  2165.33064
P686 07AUG09 2007.6030 54321 1439 4 -111.2   3591  0.197890   4901829  0.492668  2165  0.334231  0.0083 0.000681 0.000903 0.002763  0.027558 -0.026616 -0.119421  44.2520552952 -111.1550360568  2165.33423
P686 07AUG10 2007.6057 54322 1439 5 -111.2   3591  0.199619   4901829  0.492586  2165  0.332159  0.0083 0.000688 0.000907 0.002793  0.041681 -0.056776 -0.161909  44.2520552942 -111.1550360357  2165.33216
P686 07AUG11 2007.6085 54323 1439 6 -111.2   3591  0.199876   4901829  0.491640  2165  0.332249  0.0083 0.000691 0.000895 0.002740  0.051014 -0.097926 -0.110307  44.2520552855 -111.1550360330  2165.33225
P686 07AUG12 2007.6112 54324 1440 0 -111.2   3591  0.198924   4901829  0.492557  2165  0.322755  0.0083 0.000674 0.000890 0.002688  0.033785 -0.046081 -0.131384  44.2520552935 -111.1550360454  2165.32275
P686 07AUG13 2007.6140 54325 1440 1 -111.2   3591  0.198648   4901829  0.490966  2165  0.329476  0.0083 0.000683 0.000914 0.002752 -0.002296 -0.044394 -0.115723  44.2520552789 -111.1550360494  2165.32948
P686 07AUG14 2007.6167 54326 1440 2 -111.2   3591  0.200076   4901829  0.491476  2165  0.330983  0.0083 0.000721 0.000979 0.002944  0.007462 -0.049191 -0.138344  44.2520552833 -111.1550360320  2165.33098
P686 07AUG15 2007.6194 54327 1440 3 -111.2   3591  0.197936   4901829  0.491047  2165  0.333212  0.0083 0.000716 0.000975 0.002910 -0.009477 -0.015848 -0.162674  44.2520552792 -111.1550360593  2165.33321
P686 07AUG16 2007.6222 54328 1440 4 -111.2   3591  0.197422   4901829  0.493420  2165  0.330255  0.0083 0.000701 0.000920 0.002828  0.007592 -0.067962 -0.147105  44.2520553003 -111.1550360663  2165.33025
P686 07AUG17 2007.6249 54329 1440 5 -111.2   3591  0.198419   4901829  0.492287  2165  0.327094  0.0083 0.000705 0.000952 0.002873  0.003358 -0.044484 -0.131818  44.2520552899 -111.1550360543  2165.32709
P686 07AUG18 2007.6277 54330 1440 6 -111.2   3591  0.199342   4901829  0.492078  2165  0.324414  0.0083 0.000743 0.000980 0.003066  0.025289 -0.061348 -0.191947  44.2520552877 -111.1550360433  2165.32441
P686 07AUG19 2007.6304 54331 1441 0 -111.2   3591  0.200986   4901829  0.491280  2165  0.330102  0.0083 0.000731 0.000979 0.003013 -0.003944 -0.048754 -0.157135  44.2520552803 -111.1550360232  2165.33010
P686 07AUG20 2007.6331 54332 1441 1 -111.2   3591  0.199237   4901829  0.490749  2165  0.331995  0.0083 0.000701 0.000942 0.002830  0.017962 -0.019632 -0.143148  44.2520552753 -111.1550360456  2165.33199
P686 07AUG21 2007.6359 54333 1441 2 -111.2   3591  0.199036   4901829  0.490300  2165  0.329302  0.0083 0.000694 0.000931 0.002829  0.024813 -0.063717 -0.155793  44.2520552710 -111.1550360487  2165.32930
P686 07AUG22 2007.6386 54334 1441 3 -111.2   3591  0.197872   4901829  0.491457  2165  0.325995  0.0083 0.000705 0.000949 0.002862 -0.006615 -0.038229 -0.155721  44.2520552812 -111.1550360637  2165.32599
P686 07AUG23 2007.6413 54335 1441 4 -111.2   3591  0.198567   4901829  0.490127  2165  0.327681  0.0083 0.000698 0.000925 0.002822  0.018331 -0.032996 -0.169707  44.2520552690 -111.1550360556  2165.32768
P686 07AUG24 2007.6441 54336 1441 5 -111.2   3591  0.199007   4901829  0.490121  2165  0.330066  0.0083 0.000716 0.000978 0.002889 -0.009629 -0.012932 -0.164419  44.2520552687 -111.1550360506  2165.33007
P686 07AUG25 2007.6468 54337 1441 6 -111.2   3591  0.199779   4901829  0.491991  2165  0.327760  0.0083 0.000710 0.000941 0.002830  0.005656 -0.035110 -0.105691  44.2520552853 -111.1550360414  2165.32776
P686 07AUG26 2007.6496 54338 1442 0 -111.2   3591  0.200071   4901829  0.491190  2165  0.333864  0.0083 0.000742 0.000972 0.003002 -0.002734 -0.012558 -0.145505  44.2520552778 -111.1550360383  2165.33386
P686 07AUG27 2007.6523 54339 1442 1 -111.2   3591  0.199552   4901829  0.491894  2165  0.333741  0.0083 0.000734 0.000971 0.003044  0.006324 -0.040736 -0.190101  44.2520552839 -111.1550360453  2165.33374
P686 07AUG28 2007.6550 54340 1442 2 -111.2   3591  0.200718   4901829  0.490937  2165  0.327130  0.0083 0.000709 0.000929 0.002749  0.016370 -0.044472 -0.130000  44.2520552751 -111.1550360312  2165.32713
P686 07AUG29 2007.6578 54341 1442 3 -111.2   3591  0.199936   4901829  0.491391  2165  0.322843  0.0083 0.000699 0.000924 0.002728  0.017802 -0.008639 -0.126209  44.2520552789 -111.1550360415  2165.32284
P686 07AUG30 2007.6605 54342 1442 4 -111.2   3591  0.201309   4901829  0.490573  2165  0.325930  0.0083 0.000713 0.000947 0.002843  0.049959 -0.092250 -0.128310  44.2520552713 -111.1550360248  2165.32593
P686 07AUG31 2007.6632 54343 1442 5 -111.2   3591  0.201111   4901829  0.489654  2165  0.325370  0.0083 0.000713 0.000934 0.002821  0.028208 -0.069415 -0.117404  44.2520552628 -111.1550360278  2165.32537
P686 07SEP01 2007.6660 54344 1442 6 -111.2   3591  0.199034   4901829  0.490752  2165  0.323557  0.0083 0.000730 0.000965 0.002946  0.042431 -0.041595 -0.201435  44.2520552725 -111.1550360543  2165.32356
P686 07SEP02 2007.6687 54345 1443 0 -111.2   3591  0.198892   4901829  0.489658  2165  0.329911  0.0083 0.000717 0.000955 0.002911  0.050736 -0.072997 -0.162658  44.2520552624 -111.1550360566  2165.32991
P686 07SEP03 2007.6715 54346 1443 1 -111.2   3591  0.201421   4901829  0.490210  2165  0.329615  0.0083 0.000706 0.000938 0.002798  0.036808 -0.037709 -0.138824  44.2520552671 -111.1550360255  2165.32961
P686 07SEP04 2007.6742 54347 1443 2 -111.2   3591  0.200176   4901829  0.489285  2165  0.331851  0.0083 0.000719 0.000956 0.002848  0.050126 -0.073383 -0.141655  44.2520552585 -111.1550360416  2165.33185
P686 07SEP05 2007.6769 54348 1443 3 -111.2   3591  0.200003   4901829  0.490400  2165  0.327807  0.0083 0.000715 0.000939 0.002800  0.067192 -0.082314 -0.122645  44.2520552683 -111.1550360443  2165.32781
P686 07SEP06 2007.6797 54349 1443 4 -111.2   3591  0.200191   4901829  0.489101  2165  0.327261  0.0083 0.000715 0.000937 0.002811  0.030504 -0.038872 -0.164854  44.2520552564 -111.1550360424  2165.32726
P686 07SEP07 2007.6824 54350 1443 5 -111.2   3591  0.199568   4901829  0.491880  2165  0.331527  0.0083 0.000712 0.000957 0.002826  0.057361 -0.033487 -0.130605  44.2520552812 -111.1550360507  2165.33153
P686 07SEP08 2007.6851 54351 1443 6 -111.2   3591  0.198895   4901829  0.491545  2165  0.327045  0.0083 0.000730 0.000955 0.002888  0.021996 -0.055108 -0.171897  44.2520552779 -111.1550360597  2165.32705
P686 07SEP09 2007.6879 54352 1444 0 -111.2   3591  0.199901   4901829  0.490541  2165  0.327394  0.0083 0.000720 0.000963 0.002863  0.027725 -0.052198 -0.161096  44.2520552686 -111.1550360476  2165.32739
P686 07SEP10 2007.6906 54353 1444 1 -111.2   3591  0.200024   4901829  0.490384  2165  0.324064  0.0083 0.000718 0.000953 0.002905  0.046767 -0.086098 -0.147909  44.2520552670 -111.1550360466  2165.32406
P686 07SEP11 2007.6934 54354 1444 2 -111.2   3591  0.199433   4901829  0.491911  2165  0.322201  0.0083 0.000730 0.000958 0.002984  0.036419 -0.032057 -0.178913  44.2520552805 -111.1550360545  2165.32220
P686 07SEP12 2007.6961 54355 1444 3 -111.2   3591  0.200668   4901829  0.491038  2165  0.326152  0.0083 0.000706 0.000956 0.002814  0.040334 -0.043733 -0.150098  44.2520552724 -111.1550360395  2165.32615
P686 07SEP13 2007.6988 54356 1444 4 -111.2   3591  0.200664   4901829  0.490397  2165  0.327990  0.0083 0.000715 0.000952 0.002858  0.034352 -0.041674 -0.163106  44.2520552664 -111.1550360401  2165.32799
P686 07SEP14 2007.7016 54357 1444 5 -111.2   3591  0.200788   4901829  0.490447  2165  0.327402  0.0083 0.000726 0.000965 0.002867  0.016285 -0.035118 -0.141293  44.2520552666 -111.1550360391  2165.32740
P686 07SEP15 2007.7043 54358 1444 6 -111.2   3591  0.200652   4901829  0.489500  2165  0.324571  0.0083 0.000730 0.000981 0.002958  0.071981 -0.089907 -0.118128  44.2520552578 -111.1550360413  2165.32457
P686 07SEP16 2007.7070 54359 1445 0 -111.2   3591  0.199587   4901829  0.490495  2165  0.330333  0.0083 0.000717 0.000941 0.002825  0.041427 -0.077610 -0.120410  44.2520552666 -111.1550360551  2165.33033
P686 07SEP17 2007.7098 54360 1445 1 -111.2   3591  0.199940   4901829  0.488408  2165  0.329643  0.0083 0.000711 0.000947 0.002810  0.037735 -0.016297 -0.130348  44.2520552475 -111.1550360512  2165.32964
P686 07SEP18 2007.7125 54361 1445 2 -111.2   3591  0.198640   4901829  0.489607  2165  0.324665  0.0083 0.000702 0.000918 0.002753  0.032007 -0.054083 -0.119786  44.2520552581 -111.1550360680  2165.32467
P686 07SEP19 2007.7153 54362 1445 3 -111.2   3591  0.199270   4901829  0.487823  2165  0.326360  0.0083 0.000676 0.000897 0.002673  0.038731 -0.040151 -0.103196  44.2520552418 -111.1550360607  2165.32636
P686 07SEP20 2007.7180 54363 1445 4 -111.2   3591  0.199759   4901829  0.488018  2165  0.333297  0.0083 0.000684 0.000906 0.002715  0.049973 -0.065359 -0.099168  44.2520552433 -111.1550360550  2165.33330
P686 07SEP21 2007.7207 54364 1445 5 -111.2   3591  0.200954   4901829  0.488148  2165  0.331254  0.0083 0.000692 0.000913 0.002802  0.049048 -0.036927 -0.118270  44.2520552442 -111.1550360406  2165.33125
P686 07SEP22 2007.7235 54365 1445 6 -111.2   3591  0.200613   4901829  0.488117  2165  0.331657  0.0083 0.000685 0.000902 0.002719  0.068988 -0.075101 -0.105622  44.2520552437 -111.1550360454  2165.33166
P686 07SEP23 2007.7262 54366 1446 0 -111.2   3591  0.200337   4901829  0.488510  2165  0.331839  0.0083 0.000684 0.000923 0.002783  0.034451 -0.035869 -0.136358  44.2520552470 -111.1550360493  2165.33184
P686 07SEP24 2007.7290 54367 1446 1 -111.2   3591  0.201744   4901829  0.488889  2165  0.329303  0.0083 0.000702 0.000934 0.002863  0.016524 -0.087150 -0.065648  44.2520552502 -111.1550360322  2165.32930
P686 07SEP25 2007.7317 54368 1446 2 -111.2   3591  0.200562   4901829  0.488854  2165  0.327275  0.0083 0.000696 0.000935 0.002830  0.046073 -0.076200 -0.112256  44.2520552496 -111.1550360475  2165.32728
P686 07SEP26 2007.7344 54369 1446 3 -111.2   3591  0.200073   4901829  0.488753  2165  0.325497  0.0083 0.000694 0.000922 0.002804  0.041934 -0.040307 -0.108861  44.2520552485 -111.1550360542  2165.32550
P686 07SEP27 2007.7372 54370 1446 4 -111.2   3591  0.200850   4901829  0.489997  2165  0.328757  0.0083 0.000698 0.000907 0.002765  0.071402 -0.076465 -0.069879  44.2520552594 -111.1550360450  2165.32876
P686 07SEP28 2007.7399 54371 1446 5 -111.2   3591  0.200992   4901829  0.488330  2165  0.333039  0.0083 0.000699 0.000919 0.002785  0.080014 -0.065311 -0.118594  44.2520552442 -111.1550360437  2165.33304
P686 07SEP29 2007.7426 54372 1446 6 -111.2   3591  0.200528   4901829  0.487659  2165  0.336888  0.0083 0.000692 0.000927 0.002843  0.028860 -0.082617 -0.117614  44.2520552379 -111.1550360500  2165.33689
P686 07SEP30 2007.7454 54373 1447 0 -111.2   3591  0.200933   4901829  0.489154  2165  0.329274  0.0083 0.000688 0.000913 0.002753  0.051111 -0.060240 -0.103318  44.2520552511 -111.1550360455  2165.32927
P686 07OCT01 2007.7481 54374 1447 1 -111.2   3591  0.201219   4901829  0.487209  2165  0.330171  0.0083 0.000712 0.000931 0.002835  0.069863 -0.067457 -0.129778  44.2520552334 -111.1550360424  2165.33017
P686 07OCT02 2007.7509 54375 1447 2 -111.2   3591  0.199307   4901829  0.487261  2165  0.332664  0.0083 0.000737 0.000948 0.002997  0.056649 -0.108548 -0.136863  44.2520552336 -111.1550360669  2165.33266
P686 07OCT03 2007.7536 54376 1447 3 -111.2   3591  0.200970   4901829  0.487341  2165  0.336084  0.0083 0.000699 0.000927 0.002842  0.051404 -0.036561 -0.129227  44.2520552341 -111.1550360466  2165.33608
P686 07OCT04 2007.7563 54377 1447 4 -111.2   3591  0.198791   4901829  0.489623  2165  0.340108  0.0083 0.000687 0.000900 0.002707  0.069237 -0.095303 -0.087835  44.2520552544 -111.1550360743  2165.34011
P686 07OCT05 2007.7591 54378 1447 5 -111.2   3591  0.197801   4901829  0.489421  2165  0.330092  0.0083 0.000686 0.000912 0.002731  0.054867 -0.050607 -0.084696  44.2520552523 -111.1550360873  2165.33009
P686 07OCT06 2007.7618 54379 1447 6 -111.2   3591  0.197432   4901829  0.488349  2165  0.327045  0.0083 0.000689 0.000909 0.002797  0.039094 -0.063320 -0.117117  44.2520552425 -111.1550360924  2165.32705
P686 07OCT07 2007.7645 54380 1448 0 -111.2   3591  0.199174   4901829  0.488480  2165  0.332228  0.0083 0.000689 0.000916 0.002796  0.028584 -0.075250 -0.121401  44.2520552434 -111.1550360711  2165.33223
P686 07OCT08 2007.7673 54381 1448 1 -111.2   3591  0.200289   4901829  0.487600  2165  0.324598  0.0083 0.000724 0.000973 0.002895  0.069198 -0.067933 -0.146297  44.2520552352 -111.1550360577  2165.32460
P686 07OCT09 2007.7700 54382 1448 2 -111.2   3591  0.200987   4901829  0.487903  2165  0.323009  0.0083 0.000748 0.000998 0.003076  0.056995 -0.056860 -0.094642  44.2520552377 -111.1550360494  2165.32301
P686 07OCT10 2007.7728 54383 1448 3 -111.2   3591  0.199296   4901829  0.487628  2165  0.331491  0.0083 0.000722 0.000966 0.002926  0.066159 -0.103398 -0.114997  44.2520552350 -111.1550360711  2165.33149
P686 07OCT11 2007.7755 54384 1448 4 -111.2   3591  0.198486   4901829  0.487751  2165  0.327651  0.0083 0.000704 0.000918 0.002827  0.061650 -0.100790 -0.097527  44.2520552359 -111.1550360818  2165.32765
P686 07OCT12 2007.7782 54385 1448 5 -111.2   3591  0.198963   4901829  0.488107  2165  0.331850  0.0083 0.000684 0.000922 0.002775  0.050597 -0.056079 -0.104455  44.2520552388 -111.1550360763  2165.33185
P686 07OCT13 2007.7810 54386 1448 6 -111.2   3591  0.197907   4901829  0.487713  2165  0.332351  0.0083 0.000689 0.000908 0.002768  0.030931 -0.048282 -0.122117  44.2520552351 -111.1550360900  2165.33235
P686 07OCT14 2007.7837 54387 1449 0 -111.2   3591  0.198793   4901829  0.487142  2165  0.330932  0.0083 0.000686 0.000908 0.002776  0.056632 -0.043071 -0.125278  44.2520552297 -111.1550360795  2165.33093
P686 07OCT15 2007.7864 54388 1449 1 -111.2   3591  0.198484   4901829  0.487226  2165  0.330395  0.0083 0.000688 0.000914 0.002809  0.046025 -0.043572 -0.123964  44.2520552302 -111.1550360838  2165.33040
P686 07OCT16 2007.7892 54389 1449 2 -111.2   3591  0.199201   4901829  0.487030  2165  0.331771  0.0083 0.000700 0.000918 0.002812  0.080574 -0.053260 -0.143624  44.2520552282 -111.1550360754  2165.33177
P686 07OCT17 2007.7919 54390 1449 3 -111.2   3591  0.199257   4901829  0.487014  2165  0.335091  0.0083 0.000713 0.000933 0.002864  0.033924 -0.052889 -0.126099  44.2520552278 -111.1550360752  2165.33509
P686 07OCT18 2007.7947 54391 1449 4 -111.2   3591  0.200362   4901829  0.486363  2165  0.334914  0.0083 0.000715 0.000939 0.002896  0.062681 -0.073690 -0.167560  44.2520552217 -111.1550360619  2165.33491
P686 07OCT19 2007.7974 54392 1449 5 -111.2   3591  0.199891   4901829  0.485559  2165  0.334738  0.0083 0.000697 0.000913 0.002785  0.053308 -0.052411 -0.138566  44.2520552142 -111.1550360683  2165.33474
P686 07OCT20 2007.8001 54393 1449 6 -111.2   3591  0.199279   4901829  0.486364  2165  0.333812  0.0083 0.000687 0.000902 0.002722  0.064700 -0.078545 -0.102973  44.2520552213 -111.1550360765  2165.33381
P686 07OCT21 2007.8029 54394 1450 0 -111.2   3591  0.197126   4901829  0.486858  2165  0.322456  0.0083 0.000700 0.000913 0.002902  0.030096 -0.082181 -0.142082  44.2520552254 -111.1550361039  2165.32246
P686 07OCT22 2007.8056 54395 1450 1 -111.2   3591  0.198249   4901829  0.486139  2165  0.318394  0.0083 0.000693 0.000912 0.002800  0.022741 -0.054943 -0.133247  44.2520552187 -111.1550360904  2165.31839
P686 07OCT23 2007.8084 54396 1450 2 -111.2   3591  0.201649   4901829  0.488918  2165  0.318611  0.0083 0.000713 0.000921 0.002902  0.043949 -0.106807 -0.135461  44.2520552435 -111.1550360483  2165.31861
P686 07OCT24 2007.8111 54397 1450 3 -111.2   3591  0.199766   4901829  0.488494  2165  0.320601  0.0083 0.000699 0.000916 0.002836  0.044847 -0.050898 -0.170402  44.2520552395 -111.1550360724  2165.32060
P686 07OCT25 2007.8138 54398 1450 4 -111.2   3591  0.197656   4901829  0.488269  2165  0.324646  0.0083 0.000697 0.000915 0.002778  0.059601 -0.082401 -0.127571  44.2520552372 -111.1550360993  2165.32465
P686 07OCT26 2007.8166 54399 1450 5 -111.2   3591  0.198134   4901829  0.488274  2165  0.320516  0.0083 0.000720 0.000933 0.002885  0.016301 -0.073617 -0.128150  44.2520552370 -111.1550360939  2165.32052
P686 07OCT27 2007.8193 54400 1450 6 -111.2   3591  0.199425   4901829  0.487768  2165  0.318292  0.0083 0.000702 0.000942 0.002883  0.034081 -0.024886 -0.165232  44.2520552322 -111.1550360782  2165.31829
P686 07OCT28 2007.8220 54401 1451 0 -111.2   3591  0.198246   4901829  0.487229  2165  0.317751  0.0083 0.000709 0.000948 0.002901  0.014993 -0.064708 -0.159831  44.2520552271 -111.1550360935  2165.31775
P686 07OCT29 2007.8248 54402 1451 1 -111.2   3591  0.198831   4901829  0.485917  2165  0.325124  0.0083 0.000706 0.000932 0.002871 -0.004272 -0.053550 -0.169248  44.2520552151 -111.1550360867  2165.32512
P686 07OCT30 2007.8275 54403 1451 2 -111.2   3591  0.197483   4901829  0.486524  2165  0.324960  0.0083 0.000693 0.000903 0.002760  0.041206 -0.077760 -0.151747  44.2520552203 -111.1550361041  2165.32496
P686 07OCT31 2007.8303 54404 1451 3 -111.2   3591  0.197267   4901829  0.486649  2165  0.320974  0.0083 0.000702 0.000920 0.002874  0.025345 -0.069436 -0.142060  44.2520552212 -111.1550361073  2165.32097
P686 07NOV01 2007.8330 54405 1451 4 -111.2   3591  0.196799   4901829  0.486229  2165  0.322727  0.0083 0.000693 0.000921 0.002813  0.016916 -0.049423 -0.103733  44.2520552172 -111.1550361137  2165.32273
P686 07NOV02 2007.8357 54406 1451 5 -111.2   3591  0.198987   4901829  0.486314  2165  0.317975  0.0083 0.000691 0.000931 0.002803  0.001640 -0.033802 -0.135117  44.2520552177 -111.1550360868  2165.31797
P686 07NOV03 2007.8385 54407 1451 6 -111.2   3591  0.198656   4901829  0.485474  2165  0.321364  0.0083 0.000688 0.000917 0.002835  0.031647 -0.083114 -0.149249  44.2520552099 -111.1550360915  2165.32136
P686 07NOV04 2007.8412 54408 1452 0 -111.2   3591  0.197807   4901829  0.486219  2165  0.325792  0.0083 0.000691 0.000921 0.002826  0.014138 -0.054117 -0.134457  44.2520552164 -111.1550361026  2165.32579
P686 07NOV05 2007.8439 54409 1452 1 -111.2   3591  0.197693   4901829  0.487114  2165  0.322456  0.0083 0.000687 0.000915 0.002827  0.044539 -0.070869 -0.181953  44.2520552242 -111.1550361045  2165.32246
P686 07NOV06 2007.8467 54410 1452 2 -111.2   3591  0.197992   4901829  0.486113  2165  0.319715  0.0083 0.000686 0.000910 0.002812  0.032811 -0.078340 -0.137400  44.2520552149 -111.1550361013  2165.31971
P686 07NOV07 2007.8494 54411 1452 3 -111.2   3591  0.197352   4901829  0.485635  2165  0.322314  0.0083 0.000708 0.000917 0.002912  0.012212 -0.108068 -0.154222  44.2520552104 -111.1550361098  2165.32231
P686 07NOV08 2007.8522 54412 1452 4 -111.2   3591  0.198772   4901829  0.483525  2165  0.325424  0.0083 0.000717 0.000948 0.002986  0.034825 -0.085489 -0.180407  44.2520551911 -111.1550360926  2165.32542
P686 07NOV09 2007.8549 54413 1452 5 -111.2   3591  0.197936   4901829  0.483529  2165  0.327133  0.0083 0.000698 0.000936 0.002844  0.027668 -0.049031 -0.172869  44.2520551909 -111.1550361036  2165.32713
P686 07NOV10 2007.8576 54414 1452 6 -111.2   3591  0.198424   4901829  0.484289  2165  0.329840  0.0083 0.000686 0.000900 0.002732  0.018973 -0.041739 -0.131459  44.2520551975 -111.1550360980  2165.32984
P686 07NOV11 2007.8604 54415 1453 0 -111.2   3591  0.198278   4901829  0.483364  2165  0.327320  0.0083 0.000688 0.000908 0.002783  0.035418 -0.055126 -0.144543  44.2520551890 -111.1550361003  2165.32732
P686 07NOV12 2007.8631 54416 1453 1 -111.2   3591  0.198033   4901829  0.482394  2165  0.325398  0.0083 0.000693 0.000915 0.002802  0.024287 -0.050549 -0.152223  44.2520551800 -111.1550361039  2165.32540
P686 07NOV13 2007.8658 54417 1453 2 -111.2   3591  0.198775   4901829  0.482013  2165  0.330101  0.0083 0.000685 0.000904 0.002770  0.028057 -0.073874 -0.164802  44.2520551764 -111.1550360951  2165.33010
P686 07NOV14 2007.8686 54418 1453 3 -111.2   3591  0.196601   4901829  0.485612  2165  0.317927  0.0083 0.000695 0.000921 0.002801  0.020622 -0.031307 -0.124032  44.2520552085 -111.1550361228  2165.31793
P686 07NOV15 2007.8713 54419 1453 4 -111.2   3591  0.198920   4901829  0.484624  2165  0.322140  0.0083 0.000698 0.000911 0.002814  0.004523 -0.012220 -0.116137  44.2520551994 -111.1550360943  2165.32214
P686 07NOV16 2007.8741 54420 1453 5 -111.2   3591  0.198577   4901829  0.483514  2165  0.326242  0.0083 0.000687 0.000907 0.002781  0.024373 -0.056443 -0.146131  44.2520551891 -111.1550360991  2165.32624
P686 07NOV17 2007.8768 54421 1453 6 -111.2   3591  0.198386   4901829  0.483214  2165  0.325370  0.0083 0.000682 0.000896 0.002736  0.046862 -0.069869 -0.120452  44.2520551862 -111.1550361020  2165.32537
P686 07NOV18 2007.8795 54422 1454 0 -111.2   3591  0.198624   4901829  0.483259  2165  0.334099  0.0083 0.000699 0.000918 0.002858  0.034444 -0.051032 -0.068698  44.2520551864 -111.1550360996  2165.33410
