site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P361 07AUG10 2007.6057 54322 1439 5 -111.4  -3153 -0.089351   4936086  1.041137  2930  0.928702  0.0083 0.000710 0.000917 0.002885 -0.000534  0.013729 -0.171346  44.5603480745 -111.4396891569  2930.92870
P361 07AUG11 2007.6085 54323 1439 6 -111.4  -3153 -0.088950   4936086  1.040507  2930  0.929132  0.0083 0.000703 0.000911 0.002785 -0.036127  0.034526 -0.147078  44.5603480686 -111.4396891524  2930.92913
P361 07AUG12 2007.6112 54324 1440 0 -111.4  -3153 -0.089512   4936086  1.043681  2930  0.922076  0.0083 0.000698 0.000915 0.002827 -0.004572  0.022231 -0.180458  44.5603480969 -111.4396891600  2930.92208
P361 07AUG13 2007.6140 54325 1440 1 -111.4  -3153 -0.090886   4936086  1.042023  2930  0.925177  0.0083 0.000697 0.000924 0.002792 -0.022523  0.001513 -0.142056  44.5603480817 -111.4396891778  2930.92518
P361 07AUG14 2007.6167 54326 1440 2 -111.4  -3153 -0.089125   4936086  1.039657  2930  0.928348  0.0083 0.000752 0.001003 0.003055 -0.058827  0.067548 -0.167628  44.5603480602 -111.4396891562  2930.92835
P361 07AUG15 2007.6194 54327 1440 3 -111.4  -3153 -0.091426   4936086  1.039572  2930  0.932185  0.0083 0.000752 0.000991 0.003091 -0.042942  0.047469 -0.169629  44.5603480592 -111.4396891856  2930.93219
P361 07AUG16 2007.6222 54328 1440 4 -111.4  -3153 -0.089840   4936086  1.041336  2930  0.923316  0.0083 0.000721 0.000960 0.002950 -0.035408  0.043237 -0.169935  44.5603480748 -111.4396891662  2930.92332
P361 07AUG17 2007.6249 54329 1440 5 -111.4  -3153 -0.090322   4936086  1.041270  2930  0.928334  0.0083 0.000728 0.000976 0.003017 -0.056247  0.078883 -0.196236  44.5603480740 -111.4396891728  2930.92833
P361 07AUG18 2007.6277 54330 1440 6 -111.4  -3153 -0.089287   4936086  1.041641  2930  0.920006  0.0083 0.000759 0.000979 0.003127 -0.036234  0.088569 -0.219305  44.5603480771 -111.4396891603  2930.92001
P361 07AUG19 2007.6304 54331 1441 0 -111.4  -3153 -0.088359   4936086  1.041947  2930  0.929113  0.0083 0.000734 0.000986 0.003003 -0.038315  0.018444 -0.183754  44.5603480796 -111.4396891491  2930.92911
P361 07AUG20 2007.6331 54332 1441 1 -111.4  -3153 -0.089623   4936086  1.039458  2930  0.929225  0.0083 0.000719 0.000943 0.002904 -0.029484  0.081541 -0.164620  44.5603480570 -111.4396891655  2930.92922
P361 07AUG21 2007.6359 54333 1441 2 -111.4  -3153 -0.088904   4936086  1.038895  2930  0.929219  0.0083 0.000717 0.000951 0.002871 -0.039664  0.034703 -0.168588  44.5603480517 -111.4396891570  2930.92922
P361 07AUG22 2007.6386 54334 1441 3 -111.4  -3153 -0.090602   4936086  1.039797  2930  0.928520  0.0083 0.000706 0.000942 0.002885 -0.020655  0.036028 -0.189981  44.5603480595 -111.4396891789  2930.92852
P361 07AUG23 2007.6413 54335 1441 4 -111.4  -3153 -0.090149   4936086  1.038273  2930  0.930138  0.0083 0.000696 0.000929 0.002813 -0.019049  0.029667 -0.158820  44.5603480456 -111.4396891737  2930.93014
P361 07AUG24 2007.6441 54336 1441 5 -111.4  -3153 -0.089614   4936086  1.039361  2930  0.931134  0.0083 0.000733 0.000986 0.002926 -0.037519  0.043470 -0.194247  44.5603480551 -111.4396891675  2930.93113
P361 07AUG25 2007.6468 54337 1441 6 -111.4  -3153 -0.089769   4936086  1.040846  2930  0.926335  0.0083 0.000737 0.000961 0.002966 -0.044218  0.067222 -0.171852  44.5603480683 -111.4396891699  2930.92633
P361 07AUG26 2007.6496 54338 1442 0 -111.4  -3153 -0.088566   4936086  1.040757  2930  0.929929  0.0083 0.000759 0.000982 0.002995 -0.027017  0.030909 -0.167081  44.5603480672 -111.4396891553  2930.92993
P361 07AUG27 2007.6523 54339 1442 1 -111.4  -3153 -0.089533   4936086  1.039367  2930  0.932246  0.0083 0.000761 0.000990 0.003058 -0.050773  0.073412 -0.182035  44.5603480545 -111.4396891680  2930.93225
P361 07AUG28 2007.6550 54340 1442 2 -111.4  -3153 -0.088414   4936086  1.038734  2930  0.926749  0.0083 0.000727 0.000946 0.002911 -0.027243  0.063871 -0.175257  44.5603480485 -111.4396891544  2930.92675
P361 07AUG29 2007.6578 54341 1442 3 -111.4  -3153 -0.089214   4936086  1.039227  2930  0.925380  0.0083 0.000722 0.000949 0.002849 -0.002746  0.023210 -0.142214  44.5603480527 -111.4396891650  2930.92538
P361 07AUG30 2007.6605 54342 1442 4 -111.4  -3153 -0.087818   4936086  1.039682  2930  0.924781  0.0083 0.000730 0.000960 0.002891 -0.027823  0.032834 -0.162216  44.5603480566 -111.4396891480  2930.92478
P361 07AUG31 2007.6632 54343 1442 5 -111.4  -3153 -0.088312   4936086  1.038474  2930  0.920852  0.0083 0.000718 0.000942 0.002803 -0.001999  0.007915 -0.133938  44.5603480455 -111.4396891547  2930.92085
P361 07SEP01 2007.6660 54344 1442 6 -111.4  -3153 -0.089417   4936086  1.039295  2930  0.927183  0.0083 0.000741 0.000964 0.002991 -0.017730  0.075898 -0.191402  44.5603480526 -111.4396891691  2930.92718
P361 07SEP02 2007.6687 54345 1443 0 -111.4  -3153 -0.089516   4936086  1.040498  2930  0.923369  0.0083 0.000736 0.000960 0.002944  0.005716  0.023826 -0.176528  44.5603480632 -111.4396891709  2930.92337
P361 07SEP03 2007.6715 54346 1443 1 -111.4  -3153 -0.089519   4936086  1.038820  2930  0.931395  0.0083 0.000720 0.000936 0.002775  0.021746  0.002362 -0.146448  44.5603480478 -111.4396891715  2930.93139
P361 07SEP04 2007.6742 54347 1443 2 -111.4  -3153 -0.089673   4936086  1.039237  2930  0.923990  0.0083 0.000725 0.000955 0.002924 -0.019610  0.059677 -0.195249  44.5603480514 -111.4396891739  2930.92399
P361 07SEP05 2007.6769 54348 1443 3 -111.4  -3153 -0.088450   4936086  1.037679  2930  0.930648  0.0083 0.000735 0.000960 0.002941 -0.025961  0.031153 -0.152975  44.5603480371 -111.4396891590  2930.93065
P361 07SEP06 2007.6797 54349 1443 4 -111.4  -3153 -0.088589   4936086  1.037680  2930  0.925464  0.0083 0.000730 0.000958 0.002890 -0.017452  0.003609 -0.171951  44.5603480369 -111.4396891613  2930.92546
P361 07SEP07 2007.6824 54350 1443 5 -111.4  -3153 -0.087672   4936086  1.039873  2930  0.925259  0.0083 0.000743 0.000973 0.002956 -0.030883  0.035362 -0.179784  44.5603480564 -111.4396891503  2930.92526
P361 07SEP08 2007.6851 54351 1443 6 -111.4  -3153 -0.088757   4936086  1.039067  2930  0.927981  0.0083 0.000754 0.000987 0.003068 -0.029928  0.055229 -0.231918  44.5603480489 -111.4396891644  2930.92798
P361 07SEP09 2007.6879 54352 1444 0 -111.4  -3153 -0.088728   4936086  1.039833  2930  0.923057  0.0083 0.000745 0.000973 0.003021 -0.016064  0.044386 -0.190077  44.5603480555 -111.4396891646  2930.92306
P361 07SEP10 2007.6906 54353 1444 1 -111.4  -3153 -0.088287   4936086  1.039423  2930  0.924810  0.0083 0.000735 0.000958 0.002952 -0.005132  0.052243 -0.151572  44.5603480516 -111.4396891596  2930.92481
P361 07SEP11 2007.6934 54354 1444 2 -111.4  -3153 -0.088889   4936086  1.039313  2930  0.921875  0.0083 0.000732 0.000949 0.002898 -0.019256  0.039775 -0.141962  44.5603480503 -111.4396891677  2930.92188
P361 07SEP12 2007.6961 54355 1444 3 -111.4  -3153 -0.087550   4936086  1.039006  2930  0.924680  0.0083 0.000742 0.000970 0.002941 -0.035607  0.050405 -0.173405  44.5603480473 -111.4396891513  2930.92468
P361 07SEP13 2007.6988 54356 1444 4 -111.4  -3153 -0.088069   4936086  1.038138  2930  0.927488  0.0083 0.000727 0.000971 0.002938 -0.006292  0.021312 -0.187851  44.5603480393 -111.4396891584  2930.92749
P361 07SEP14 2007.7016 54357 1444 5 -111.4  -3153 -0.087483   4936086  1.039299  2930  0.926230  0.0083 0.000758 0.000995 0.003136 -0.018718 -0.000151 -0.192213  44.5603480495 -111.4396891515  2930.92623
P361 07SEP15 2007.7043 54358 1444 6 -111.4  -3153 -0.088144   4936086  1.038030  2930  0.926867  0.0083 0.000762 0.001005 0.003059  0.030947  0.001562 -0.163024  44.5603480378 -111.4396891603  2930.92687
P361 07SEP16 2007.7070 54359 1445 0 -111.4  -3153 -0.088871   4936086  1.039926  2930  0.927647  0.0083 0.000733 0.000956 0.002962 -0.009479  0.053007 -0.161882  44.5603480547 -111.4396891700  2930.92765
P361 07SEP17 2007.7098 54360 1445 1 -111.4  -3153 -0.088756   4936086  1.037631  2930  0.931634  0.0083 0.000735 0.000955 0.002955 -0.010506  0.061123 -0.172354  44.5603480338 -111.4396891691  2930.93163
P361 07SEP18 2007.7125 54361 1445 2 -111.4  -3153 -0.088809   4936086  1.036633  2930  0.928253  0.0083 0.000723 0.000931 0.002882 -0.013585  0.055901 -0.175538  44.5603480245 -111.4396891702  2930.92825
P361 07SEP19 2007.7153 54362 1445 3 -111.4  -3153 -0.087841   4936086  1.039546  2930  0.923839  0.0083 0.000693 0.000907 0.002763 -0.011572  0.036692 -0.140726  44.5603480505 -111.4396891586  2930.92384
P361 07SEP20 2007.7180 54363 1445 4 -111.4  -3153 -0.088183   4936086  1.038595  2930  0.932050  0.0083 0.000710 0.000928 0.002872 -0.016771  0.068106 -0.165772  44.5603480417 -111.4396891634  2930.93205
P361 07SEP21 2007.7207 54364 1445 5 -111.4  -3153 -0.087061   4936086  1.036791  2930  0.931562  0.0083 0.000692 0.000911 0.002787  0.012748  0.041054 -0.139438  44.5603480252 -111.4396891498  2930.93156
P361 07SEP22 2007.7235 54365 1445 6 -111.4  -3153 -0.086533   4936086  1.038919  2930  0.929542  0.0083 0.000696 0.000910 0.002768  0.004602  0.020082 -0.147489  44.5603480441 -111.4396891437  2930.92954
P361 07SEP23 2007.7262 54366 1446 0 -111.4  -3153 -0.086761   4936086  1.040003  2930  0.935935  0.0083 0.000700 0.000924 0.002813 -0.004037  0.022315 -0.149975  44.5603480537 -111.4396891471  2930.93593
P361 07SEP24 2007.7290 54367 1446 1 -111.4  -3153 -0.085356   4936086  1.038154  2930  0.930155  0.0083 0.000715 0.000936 0.002878 -0.041891  0.059099 -0.140274  44.5603480368 -111.4396891299  2930.93015
P361 07SEP25 2007.7317 54368 1446 2 -111.4  -3153 -0.086882   4936086  1.037155  2930  0.926524  0.0083 0.000704 0.000941 0.002813 -0.010616  0.005275 -0.151573  44.5603480276 -111.4396891496  2930.92652
P361 07SEP26 2007.7344 54369 1446 3 -111.4  -3153 -0.087874   4936086  1.037379  2930  0.925304  0.0083 0.000702 0.000917 0.002818  0.019424  0.035267 -0.108117  44.5603480293 -111.4396891626  2930.92530
P361 07SEP27 2007.7372 54370 1446 4 -111.4  -3153 -0.087454   4936086  1.037330  2930  0.925686  0.0083 0.000705 0.000901 0.002777  0.030560 -0.010143 -0.108839  44.5603480286 -111.4396891579  2930.92569
P361 07SEP28 2007.7399 54371 1446 5 -111.4  -3153 -0.086912   4936086  1.040620  2930  0.929096  0.0083 0.000705 0.000925 0.002830  0.000019  0.025702 -0.153648  44.5603480580 -111.4396891516  2930.92910
P361 07SEP29 2007.7426 54372 1446 6 -111.4  -3153 -0.086543   4936086  1.038439  2930  0.937472  0.0083 0.000703 0.000912 0.002755  0.024791  0.000962 -0.122922  44.5603480381 -111.4396891474  2930.93747
P361 07SEP30 2007.7454 54373 1447 0 -111.4  -3153 -0.086748   4936086  1.037900  2930  0.930453  0.0083 0.000695 0.000903 0.002731  0.026320  0.006843 -0.125903  44.5603480330 -111.4396891505  2930.93045
P361 07OCT01 2007.7481 54374 1447 1 -111.4  -3153 -0.086221   4936086  1.040431  2930  0.926876  0.0083 0.000718 0.000947 0.002906 -0.001877  0.027647 -0.173859  44.5603480556 -111.4396891444  2930.92688
P361 07OCT02 2007.7509 54375 1447 2 -111.4  -3153 -0.088323   4936086  1.035224  2930  0.932224  0.0083 0.000733 0.000935 0.002894 -0.003363  0.040030 -0.135362  44.5603480085 -111.4396891714  2930.93222
P361 07OCT03 2007.7536 54376 1447 3 -111.4  -3153 -0.086871   4936086  1.037150  2930  0.935360  0.0083 0.000725 0.000919 0.002867  0.002813  0.018069 -0.132734  44.5603480256 -111.4396891536  2930.93536
P361 07OCT04 2007.7563 54377 1447 4 -111.4  -3153 -0.088857   4936086  1.038374  2930  0.935304  0.0083 0.000707 0.000915 0.002819 -0.004160  0.028523 -0.146487  44.5603480363 -111.4396891791  2930.93530
P361 07OCT05 2007.7591 54378 1447 5 -111.4  -3153 -0.089490   4936086  1.038655  2930  0.931302  0.0083 0.000706 0.000924 0.002829  0.001556  0.016554 -0.155194  44.5603480386 -111.4396891876  2930.93130
P361 07OCT06 2007.7618 54379 1447 6 -111.4  -3153 -0.089503   4936086  1.037730  2930  0.932584  0.0083 0.000695 0.000911 0.002755 -0.009425  0.023389 -0.147143  44.5603480301 -111.4396891883  2930.93258
P361 07OCT07 2007.7645 54380 1448 0 -111.4  -3153 -0.089015   4936086  1.037620  2930  0.931583  0.0083 0.000695 0.000911 0.002798  0.008680  0.027399 -0.153575  44.5603480288 -111.4396891827  2930.93158
P361 07OCT08 2007.7673 54381 1448 1 -111.4  -3153 -0.088731   4936086  1.035578  2930  0.926001  0.0083 0.000731 0.000977 0.002940  0.017132 -0.019569 -0.185596  44.5603480102 -111.4396891796  2930.92600
P361 07OCT09 2007.7700 54382 1448 2 -111.4  -3153 -0.087498   4936086  1.037030  2930  0.926731  0.0083 0.000758 0.000988 0.003093  0.004457  0.067803 -0.164981  44.5603480230 -111.4396891646  2930.92673
P361 07OCT10 2007.7728 54383 1448 3 -111.4  -3153 -0.089902   4936086  1.039560  2930  0.931968  0.0083 0.000727 0.000985 0.002968  0.007221  0.041103 -0.162019  44.5603480456 -111.4396891954  2930.93197
P361 07OCT11 2007.7755 54384 1448 4 -111.4  -3153 -0.088717   4936086  1.037096  2930  0.926305  0.0083 0.000709 0.000915 0.002784 -0.000640  0.018340 -0.114944  44.5603480231 -111.4396891810  2930.92630
P361 07OCT12 2007.7782 54385 1448 5 -111.4  -3153 -0.088609   4936086  1.037410  2930  0.931053  0.0083 0.000708 0.000911 0.002794 -0.021144  0.056646 -0.131984  44.5603480257 -111.4396891802  2930.93105
P361 07OCT13 2007.7810 54386 1448 6 -111.4  -3153 -0.090124   4936086  1.036119  2930  0.930336  0.0083 0.000697 0.000907 0.002818  0.016967  0.024133 -0.165361  44.5603480139 -111.4396891997  2930.93034
P361 07OCT14 2007.7837 54387 1449 0 -111.4  -3153 -0.088684   4936086  1.036054  2930  0.929009  0.0083 0.000706 0.000917 0.002824  0.003190  0.094364 -0.145477  44.5603480130 -111.4396891821  2930.92901
P361 07OCT15 2007.7864 54388 1449 1 -111.4  -3153 -0.089350   4936086  1.035492  2930  0.930984  0.0083 0.000709 0.000921 0.002860  0.017262  0.036401 -0.115854  44.5603480077 -111.4396891910  2930.93098
P361 07OCT16 2007.7892 54389 1449 2 -111.4  -3153 -0.089275   4936086  1.036323  2930  0.932624  0.0083 0.000709 0.000917 0.002807  0.004875  0.032560 -0.106315  44.5603480150 -111.4396891906  2930.93262
P361 07OCT17 2007.7919 54390 1449 3 -111.4  -3153 -0.089689   4936086  1.035225  2930  0.938932  0.0083 0.000735 0.000948 0.002944 -0.014250  0.031583 -0.155355  44.5603480049 -111.4396891963  2930.93893
P361 07OCT18 2007.7947 54391 1449 4 -111.4  -3153 -0.088293   4936086  1.035754  2930  0.937336  0.0083 0.000727 0.000949 0.002948 -0.013644  0.051651 -0.177811  44.5603480094 -111.4396891793  2930.93734
P361 07OCT19 2007.7974 54392 1449 5 -111.4  -3153 -0.086289   4936086  1.034748  2930  0.935484  0.0083 0.000718 0.000927 0.002889  0.020951 -0.009011 -0.099777  44.5603480001 -111.4396891546  2930.93548
P361 07OCT20 2007.8001 54393 1449 6 -111.4  -3153 -0.089305   4936086  1.035023  2930  0.933106  0.0083 0.000701 0.000908 0.002784  0.025792 -0.016475 -0.116900  44.5603480023 -111.4396891930  2930.93311
P361 07OCT21 2007.8029 54394 1450 0 -111.4  -3153 -0.089140   4936086  1.034693  2930  0.923976  0.0083 0.000704 0.000906 0.002804  0.006241 -0.013746 -0.146579  44.5603479991 -111.4396891915  2930.92398
P361 07OCT22 2007.8056 54395 1450 1 -111.4  -3153 -0.089306   4936086  1.034693  2930  0.918858  0.0083 0.000701 0.000907 0.002801  0.019125  0.006812 -0.128948  44.5603479989 -111.4396891941  2930.91886
P361 07OCT23 2007.8084 54396 1450 2 -111.4  -3153 -0.086192   4936086  1.037338  2930  0.918470  0.0083 0.000727 0.000938 0.002883 -0.017453  0.028542 -0.147031  44.5603480224 -111.4396891554  2930.91847
P361 07OCT24 2007.8111 54397 1450 3 -111.4  -3153 -0.087912   4936086  1.037538  2930  0.925371  0.0083 0.000726 0.000921 0.002862  0.003608  0.012704 -0.152910  44.5603480240 -111.4396891776  2930.92537
P361 07OCT25 2007.8138 54398 1450 4 -111.4  -3153 -0.089706   4936086  1.036279  2930  0.925321  0.0083 0.000720 0.000932 0.002917 -0.005265  0.029335 -0.190526  44.5603480124 -111.4396892007  2930.92532
P361 07OCT26 2007.8166 54399 1450 5 -111.4  -3153 -0.089720   4936086  1.036350  2930  0.920417  0.0083 0.000741 0.000953 0.002960 -0.043049  0.076238 -0.146018  44.5603480128 -111.4396892014  2930.92042
P361 07OCT27 2007.8193 54400 1450 6 -111.4  -3153 -0.088310   4936086  1.036085  2930  0.921588  0.0083 0.000711 0.000923 0.002843 -0.015921  0.037517 -0.161066  44.5603480102 -111.4396891842  2930.92159
P361 07OCT28 2007.8220 54401 1451 0 -111.4  -3153 -0.089215   4936086  1.034953  2930  0.921052  0.0083 0.000713 0.000935 0.002889  0.005801  0.035993 -0.130483  44.5603479998 -111.4396891961  2930.92105
P361 07OCT29 2007.8248 54402 1451 1 -111.4  -3153 -0.089401   4936086  1.034724  2930  0.920682  0.0083 0.000741 0.000935 0.002993 -0.033666  0.041618 -0.176125  44.5603479974 -111.4396891989  2930.92068
P361 07OCT30 2007.8275 54403 1451 2 -111.4  -3153 -0.089207   4936086  1.035385  2930  0.926279  0.0083 0.000719 0.000924 0.002854 -0.030229  0.068526 -0.183824  44.5603480032 -111.4396891970  2930.92628
P361 07OCT31 2007.8303 54404 1451 3 -111.4  -3153 -0.089987   4936086  1.034686  2930  0.922462  0.0083 0.000723 0.000932 0.002903 -0.022252  0.051387 -0.191198  44.5603479966 -111.4396892073  2930.92246
P361 07NOV01 2007.8330 54405 1451 4 -111.4  -3153 -0.091850   4936086  1.033786  2930  0.923882  0.0083 0.000706 0.000923 0.002808 -0.002296  0.037870 -0.148455  44.5603479883 -111.4396892313  2930.92388
P361 07NOV02 2007.8357 54406 1451 5 -111.4  -3153 -0.088844   4936086  1.033919  2930  0.923966  0.0083 0.000711 0.000925 0.002824 -0.043083  0.083484 -0.166686  44.5603479892 -111.4396891940  2930.92397
P361 07NOV03 2007.8385 54407 1451 6 -111.4  -3153 -0.088595   4936086  1.034222  2930  0.918199  0.0083 0.000702 0.000922 0.002808 -0.033110  0.054119 -0.157189  44.5603479917 -111.4396891914  2930.91820
P361 07NOV04 2007.8412 54408 1452 0 -111.4  -3153 -0.090143   4936086  1.032947  2930  0.923042  0.0083 0.000711 0.000921 0.002848 -0.034835  0.071787 -0.167546  44.5603479800 -111.4396892113  2930.92304
P361 07NOV05 2007.8439 54409 1452 1 -111.4  -3153 -0.089650   4936086  1.035337  2930  0.922178  0.0083 0.000705 0.000933 0.002856 -0.032811  0.064836 -0.199136  44.5603480013 -111.4396892057  2930.92218
P361 07NOV06 2007.8467 54410 1452 2 -111.4  -3153 -0.089366   4936086  1.034269  2930  0.920256  0.0083 0.000705 0.000917 0.002841 -0.016055  0.056100 -0.187085  44.5603479914 -111.4396892026  2930.92026
P361 07NOV07 2007.8494 54411 1452 3 -111.4  -3153 -0.089533   4936086  1.033870  2930  0.923715  0.0083 0.000704 0.000921 0.002841 -0.034340  0.060832 -0.199537  44.5603479876 -111.4396892052  2930.92371
P361 07NOV08 2007.8522 54412 1452 4 -111.4  -3153 -0.090081   4936086  1.031750  2930  0.924442  0.0083 0.000729 0.000954 0.002933 -0.029703  0.082344 -0.193788  44.5603479683 -111.4396892126  2930.92444
P361 07NOV09 2007.8549 54413 1452 5 -111.4  -3153 -0.090404   4936086  1.031652  2930  0.922566  0.0083 0.000744 0.000952 0.002984 -0.055107  0.085233 -0.199454  44.5603479672 -111.4396892172  2930.92257
P361 07NOV10 2007.8576 54414 1452 6 -111.4  -3153 -0.089951   4936086  1.032930  2930  0.926796  0.0083 0.000712 0.000915 0.002855 -0.019998  0.067401 -0.184411  44.5603479784 -111.4396892120  2930.92680
P361 07NOV11 2007.8604 54415 1453 0 -111.4  -3153 -0.089793   4936086  1.032208  2930  0.930737  0.0083 0.000708 0.000925 0.002840 -0.017215  0.051739 -0.178488  44.5603479717 -111.4396892106  2930.93074
P361 07NOV12 2007.8631 54416 1453 1 -111.4  -3153 -0.089868   4936086  1.031974  2930  0.926680  0.0083 0.000717 0.000923 0.002854 -0.028055  0.068263 -0.170776  44.5603479693 -111.4396892120  2930.92668
P361 07NOV13 2007.8658 54417 1453 2 -111.4  -3153 -0.088148   4936086  1.030829  2930  0.928961  0.0083 0.000708 0.000917 0.002821 -0.039302  0.059563 -0.181460  44.5603479588 -111.4396891909  2930.92896
P361 07NOV14 2007.8686 54418 1453 3 -111.4  -3153 -0.090118   4936086  1.034375  2930  0.922888  0.0083 0.000701 0.000920 0.002821 -0.017093  0.049647 -0.153693  44.5603479904 -111.4396892162  2930.92289
P361 07NOV15 2007.8713 54419 1453 4 -111.4  -3153 -0.087917   4936086  1.032753  2930  0.923795  0.0083 0.000703 0.000925 0.002915 -0.031387  0.048017 -0.187214  44.5603479756 -111.4396891890  2930.92379
P361 07NOV16 2007.8741 54420 1453 5 -111.4  -3153 -0.089442   4936086  1.032317  2930  0.927260  0.0083 0.000707 0.000912 0.002836 -0.045149  0.073245 -0.180076  44.5603479714 -111.4396892087  2930.92726
P361 07NOV17 2007.8768 54421 1453 6 -111.4  -3153 -0.088841   4936086  1.030863  2930  0.927535  0.0083 0.000706 0.000924 0.002875 -0.022506  0.062103 -0.204861  44.5603479581 -111.4396892017  2930.92754
P361 07NOV18 2007.8795 54422 1454 0 -111.4  -3153 -0.083764   4936086  1.033912  2930  0.931749  0.0083 0.000719 0.000932 0.002892 -0.044309  0.096086 -0.181849  44.5603479853 -111.4396891383  2930.93175
P361 07NOV19 2007.8823 54423 1454 1 -111.4  -3153 -0.083795   4936086  1.035630  2930  0.926963  0.0083 0.000717 0.000927 0.002809 -0.034862  0.050459 -0.139053  44.5603480005 -111.4396891392  2930.92696
P361 07NOV20 2007.8850 54424 1454 2 -111.4  -3153 -0.086605   4936086  1.034779  2930  0.930862  0.0083 0.000706 0.000925 0.002836 -0.033903  0.065908 -0.157611  44.5603479926 -111.4396891751  2930.93086
P361 07NOV21 2007.8877 54425 1454 3 -111.4  -3153 -0.087130   4936086  1.035680  2930  0.926832  0.0083 0.000713 0.000925 0.002870  0.013701  0.079632 -0.088177  44.5603480005 -111.4396891822  2930.92683
P361 07NOV22 2007.8905 54426 1454 4 -111.4  -3153 -0.087346   4936086  1.035084  2930  0.921132  0.0083 0.000721 0.000929 0.002919 -0.031057  0.053124 -0.193098  44.5603479949 -111.4396891855  2930.92113
P361 07NOV23 2007.8932 54427 1454 5 -111.4  -3153 -0.088537   4936086  1.033281  2930  0.926379  0.0083 0.000729 0.000946 0.002922 -0.044136  0.069166 -0.171303  44.5603479784 -111.4396892010  2930.92638
P361 07NOV24 2007.8960 54428 1454 6 -111.4  -3153 -0.088093   4936086  1.032735  2930  0.926102  0.0083 0.000726 0.000931 0.002890 -0.054749  0.069502 -0.151299  44.5603479733 -111.4396891959  2930.92610
P361 07NOV25 2007.8987 54429 1455 0 -111.4  -3153 -0.089575   4936086  1.032556  2930  0.926750  0.0083 0.000711 0.000930 0.002869 -0.040396  0.066952 -0.173302  44.5603479714 -111.4396892151  2930.92675
P361 07NOV26 2007.9014 54430 1455 1 -111.4  -3153 -0.088907   4936086  1.032716  2930  0.921423  0.0083 0.000727 0.000937 0.002920 -0.045013  0.096619 -0.131318  44.5603479726 -111.4396892072  2930.92142
P361 07NOV27 2007.9042 54431 1455 2 -111.4  -3153 -0.088575   4936086  1.032408  2930  0.924045  0.0083 0.000724 0.000930 0.002909 -0.044512  0.066547 -0.202965  44.5603479696 -111.4396892035  2930.92405
P361 07NOV28 2007.9069 54432 1455 3 -111.4  -3153 -0.088838   4936086  1.032134  2930  0.918469  0.0083 0.000722 0.000936 0.002947 -0.037439  0.096256 -0.197162  44.5603479669 -111.4396892073  2930.91847
