site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
MAWY 99JAN28 1999.0746 51206  994 4 -110.7    844  0.049808   4981991  0.423977  1824  0.246203  0.0000 0.001299 0.001604 0.006415 -0.019575 -0.196295 -0.170373  44.9734283746 -110.6892998365  1824.24620
MAWY 99JAN29 1999.0773 51207  994 5 -110.7    844  0.051466   4981991  0.424468  1824  0.248213  0.0000 0.001371 0.001813 0.006847 -0.051719 -0.085038 -0.104330  44.9734283788 -110.6892998160  1824.24821
MAWY 99JAN30 1999.0801 51208  994 6 -110.7    844  0.052637   4981991  0.422312  1824  0.239522  0.0000 0.001339 0.001717 0.006579  0.055030 -0.172601 -0.082883  44.9734283592 -110.6892998017  1824.23952
MAWY 99JAN31 1999.0828 51209  995 0 -110.7    844  0.050879   4981991  0.426450  1824  0.251993  0.0000 0.001350 0.001822 0.007107  0.013091 -0.200551 -0.059093  44.9734283962 -110.6892998245  1824.25199
MAWY 99FEB01 1999.0856 51210  995 1 -110.7    844  0.046048   4981991  0.423502  1824  0.249394  0.0000 0.001346 0.001692 0.006663  0.076832 -0.114308 -0.134057  44.9734283694 -110.6892998863  1824.24939
MAWY 99FEB02 1999.0883 51211  995 2 -110.7    844  0.047007   4981991  0.423807  1824  0.251627  0.0000 0.001338 0.001634 0.006304  0.038542 -0.193832 -0.112595  44.9734283719 -110.6892998747  1824.25163
MAWY 99FEB03 1999.0910 51212  995 3 -110.7    844  0.049773   4981991  0.421443  1824  0.251874  0.0000 0.001322 0.001676 0.006513  0.046878 -0.238377 -0.074437  44.9734283504 -110.6892998401  1824.25187
MAWY 99FEB04 1999.0938 51213  995 4 -110.7    844  0.054212   4981991  0.421081  1824  0.248383  0.0000 0.001310 0.001757 0.006630  0.023155 -0.152142 -0.090146  44.9734283469 -110.6892997844  1824.24838
MAWY 99FEB05 1999.0965 51214  995 5 -110.7    844  0.047265   4981991  0.430810  1824  0.257303  0.0000 0.001333 0.001743 0.006772 -0.015312 -0.189093 -0.099804  44.9734284343 -110.6892998730  1824.25730
MAWY 99FEB06 1999.0992 51215  995 6 -110.7    844  0.046814   4981991  0.421489  1824  0.254064  0.0000 0.001346 0.001647 0.006653  0.004131 -0.217452 -0.082314  44.9734283501 -110.6892998792  1824.25406
MAWY 99FEB08 1999.1047 51217  996 1 -110.7    844  0.050321   4981991  0.416861  1824  0.245123  0.0000 0.001263 0.001656 0.006399  0.049455 -0.145446 -0.090011  44.9734283080 -110.6892998358  1824.24512
MAWY 99FEB09 1999.1075 51218  996 2 -110.7    844  0.053491   4981991  0.425120  1824  0.250416  0.0000 0.001296 0.001629 0.006301  0.002938 -0.215858 -0.136873  44.9734283821 -110.6892997962  1824.25042
MAWY 99FEB10 1999.1102 51219  996 3 -110.7    844  0.053484   4981991  0.422325  1824  0.244261  0.0000 0.001263 0.001671 0.006545  0.070838 -0.168335 -0.091289  44.9734283567 -110.6892997968  1824.24426
MAWY 99FEB11 1999.1129 51220  996 4 -110.7    844  0.051415   4981991  0.428121  1824  0.243939  0.0000 0.001313 0.001654 0.006358 -0.003618 -0.150412 -0.020864  44.9734284086 -110.6892998235  1824.24394
MAWY 99FEB12 1999.1157 51221  996 5 -110.7    844  0.048467   4981991  0.421003  1824  0.237372  0.0000 0.001348 0.001796 0.006984  0.033317 -0.166946 -0.031766  44.9734283444 -110.6892998615  1824.23737
MAWY 99FEB13 1999.1184 51222  996 6 -110.7    844  0.050896   4981991  0.426304  1824  0.244496  0.0000 0.001347 0.001657 0.006562  0.027413 -0.166099 -0.101300  44.9734283918 -110.6892998312  1824.24450
MAWY 99FEB14 1999.1211 51223  997 0 -110.7    844  0.052849   4981991  0.422045  1824  0.243433  0.0000 0.001339 0.001735 0.006792  0.005864 -0.216367 -0.100252  44.9734283533 -110.6892998069  1824.24343
MAWY 99FEB15 1999.1239 51224  997 1 -110.7    844  0.050363   4981991  0.425523  1824  0.238008  0.0000 0.001333 0.001790 0.006910 -0.003292 -0.102052 -0.136127  44.9734283843 -110.6892998390  1824.23801
MAWY 99FEB16 1999.1266 51225  997 2 -110.7    844  0.048142   4981991  0.423622  1824  0.241367  0.0000 0.001334 0.001694 0.006840  0.029929 -0.201813 -0.005853  44.9734283670 -110.6892998677  1824.24137
MAWY 99FEB17 1999.1294 51226  997 3 -110.7    844  0.046821   4981991  0.422152  1824  0.257008  0.0000 0.001425 0.001786 0.007083  0.025808 -0.256131 -0.046121  44.9734283535 -110.6892998850  1824.25701
MAWY 99FEB18 1999.1321 51227  997 4 -110.7    844  0.045365   4981991  0.421146  1824  0.240589  0.0000 0.001728 0.002056 0.008615  0.065489 -0.249970 -0.208812  44.9734283442 -110.6892999039  1824.24059
