site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P680 05AUG02 2005.5852 53584 1334 2 -111.1     99  0.385279   4940310  0.768578  2315  0.933970  0.0083 0.000728 0.000982 0.002921  0.006197  0.021352 -0.063562  44.5983575483 -111.0987492890  2315.93397
P680 05AUG03 2005.5880 53585 1334 3 -111.1     99  0.387090   4940310  0.767222  2315  0.929266  0.0083 0.000694 0.000957 0.002809 -0.009762  0.008330 -0.082813  44.5983575358 -111.0987492668  2315.92927
P680 05AUG04 2005.5907 53586 1334 4 -111.1     99  0.388717   4940310  0.766270  2315  0.926298  0.0083 0.000694 0.000952 0.002791 -0.003308 -0.037251 -0.077546  44.5983575270 -111.0987492468  2315.92630
P680 05AUG05 2005.5934 53587 1334 5 -111.1     99  0.388714   4940310  0.767724  2315  0.928094  0.0083 0.000683 0.000941 0.002736  0.005965 -0.032313 -0.078013  44.5983575399 -111.0987492473  2315.92809
P680 05AUG06 2005.5962 53588 1334 6 -111.1     99  0.388585   4940310  0.767837  2315  0.928957  0.0083 0.000680 0.000936 0.002706  0.014110 -0.028273 -0.095758  44.5983575407 -111.0987492495  2315.92896
P680 05AUG07 2005.5989 53589 1335 0 -111.1     99  0.388963   4940310  0.767466  2315  0.927830  0.0083 0.000686 0.000952 0.002773 -0.013705 -0.007586 -0.071613  44.5983575371 -111.0987492452  2315.92783
P680 05AUG08 2005.6016 53590 1335 1 -111.1     99  0.388733   4940310  0.767528  2315  0.929874  0.0083 0.000688 0.000954 0.002793  0.009552 -0.040848 -0.078857  44.5983575374 -111.0987492487  2315.92987
P680 05AUG09 2005.6044 53591 1335 2 -111.1     99  0.389273   4940310  0.768435  2315  0.930349  0.0083 0.000689 0.000961 0.002816 -0.009212 -0.040979 -0.071284  44.5983575453 -111.0987492424  2315.93035
P680 05AUG10 2005.6071 53592 1335 3 -111.1     99  0.388960   4940310  0.767784  2315  0.930976  0.0083 0.000695 0.000959 0.002839  0.012542 -0.018953 -0.080054  44.5983575392 -111.0987492468  2315.93098
P680 05AUG11 2005.6099 53593 1335 4 -111.1     99  0.388898   4940310  0.768592  2315  0.931140  0.0083 0.000711 0.000987 0.002871 -0.013882 -0.033854 -0.086757  44.5983575463 -111.0987492481  2315.93114
P680 05AUG12 2005.6126 53594 1335 5 -111.1     99  0.389395   4940310  0.768294  2315  0.934283  0.0083 0.000712 0.000985 0.002860 -0.023759 -0.025179 -0.090263  44.5983575433 -111.0987492424  2315.93428
P680 05AUG13 2005.6153 53595 1335 6 -111.1     99  0.386704   4940310  0.768790  2315  0.927595  0.0083 0.000694 0.000948 0.002777 -0.000551 -0.042991 -0.091417  44.5983575476 -111.0987492768  2315.92760
P680 05AUG14 2005.6181 53596 1336 0 -111.1     99  0.387634   4940310  0.768920  2315  0.930944  0.0083 0.000693 0.000949 0.002770 -0.008551 -0.009803 -0.109583  44.5983575485 -111.0987492656  2315.93094
P680 05AUG15 2005.6208 53597 1336 1 -111.1     99  0.388461   4940310  0.768232  2315  0.932919  0.0083 0.000681 0.000939 0.002703  0.003105 -0.021172 -0.074486  44.5983575421 -111.0987492557  2315.93292
P680 05AUG16 2005.6235 53598 1336 2 -111.1     99  0.389795   4940310  0.768652  2315  0.934224  0.0083 0.000712 0.000975 0.002873 -0.012413  0.004342 -0.099954  44.5983575456 -111.0987492394  2315.93422
P680 05AUG17 2005.6263 53599 1336 3 -111.1     99  0.389721   4940310  0.766921  2315  0.922970  0.0083 0.000686 0.000953 0.002746 -0.007710 -0.022404 -0.077580  44.5983575298 -111.0987492409  2315.92297
P680 05AUG18 2005.6290 53600 1336 4 -111.1     99  0.388309   4940310  0.768829  2315  0.927801  0.0083 0.000698 0.000976 0.002870 -0.010204 -0.004193 -0.094109  44.5983575467 -111.0987492592  2315.92780
P680 05AUG19 2005.6318 53601 1336 5 -111.1     99  0.389676   4940310  0.767837  2315  0.933445  0.0083 0.000699 0.000973 0.002842 -0.004280  0.003659 -0.088902  44.5983575376 -111.0987492425  2315.93345
P680 05AUG20 2005.6345 53602 1336 6 -111.1     99  0.387502   4940310  0.768068  2315  0.933201  0.0083 0.000697 0.000963 0.002832 -0.039501  0.040655 -0.097504  44.5983575394 -111.0987492704  2315.93320
P680 05AUG21 2005.6372 53603 1337 0 -111.1     99  0.387198   4940310  0.766937  2315  0.929432  0.0083 0.000699 0.000974 0.002830 -0.035910  0.034943 -0.102339  44.5983575290 -111.0987492747  2315.92943
P680 05AUG22 2005.6400 53604 1337 1 -111.1     99  0.386644   4940310  0.769788  2315  0.928123  0.0083 0.000697 0.000967 0.002861 -0.023777 -0.014649 -0.086116  44.5983575544 -111.0987492823  2315.92812
P680 05AUG23 2005.6427 53605 1337 2 -111.1     99  0.387533   4940310  0.767855  2315  0.931726  0.0083 0.000695 0.000963 0.002826 -0.026506  0.021190 -0.103158  44.5983575368 -111.0987492716  2315.93173
P680 05AUG24 2005.6454 53606 1337 3 -111.1     99  0.388952   4940310  0.768152  2315  0.933264  0.0083 0.000732 0.001029 0.003019  0.040975 -0.031674 -0.122376  44.5983575392 -111.0987492542  2315.93326
P680 05AUG25 2005.6482 53607 1337 4 -111.1     99  0.387976   4940310  0.768370  2315  0.935314  0.0083 0.000702 0.000964 0.002823 -0.021931  0.026902 -0.089258  44.5983575409 -111.0987492670  2315.93531
P680 05AUG26 2005.6509 53608 1337 5 -111.1     99  0.388851   4940310  0.767470  2315  0.931245  0.0083 0.000683 0.000946 0.002721  0.004149  0.010218 -0.096166  44.5983575326 -111.0987492565  2315.93124
P680 05AUG27 2005.6537 53609 1337 6 -111.1     99  0.388837   4940310  0.767139  2315  0.937012  0.0083 0.000693 0.000953 0.002802 -0.014261 -0.004786 -0.110748  44.5983575294 -111.0987492572  2315.93701
P680 05AUG28 2005.6564 53610 1338 0 -111.1     99  0.388387   4940310  0.769046  2315  0.933159  0.0083 0.000688 0.000948 0.002764 -0.008553 -0.019054 -0.102475  44.5983575463 -111.0987492634  2315.93316
P680 05AUG29 2005.6591 53611 1338 1 -111.1     99  0.388795   4940310  0.769121  2315  0.933997  0.0083 0.000704 0.000968 0.002838 -0.037793  0.029538 -0.098582  44.5983575467 -111.0987492588  2315.93400
P680 05AUG30 2005.6619 53612 1338 2 -111.1     99  0.388896   4940310  0.768405  2315  0.931097  0.0083 0.000690 0.000956 0.002761 -0.015835 -0.000552 -0.093937  44.5983575401 -111.0987492580  2315.93110
P680 05AUG31 2005.6646 53613 1338 3 -111.1     99  0.389947   4940310  0.766508  2315  0.935254  0.0083 0.000692 0.000966 0.002876 -0.004274 -0.033080 -0.114738  44.5983575227 -111.0987492453  2315.93525
P680 05SEP01 2005.6674 53614 1338 4 -111.1     99  0.388876   4940310  0.768875  2315  0.936647  0.0083 0.000697 0.000961 0.002817 -0.027875  0.023553 -0.115266  44.5983575438 -111.0987492593  2315.93665
P680 05SEP02 2005.6701 53615 1338 5 -111.1     99  0.390025   4940310  0.768235  2315  0.936626  0.0083 0.000685 0.000949 0.002789 -0.001615 -0.005829 -0.133587  44.5983575378 -111.0987492454  2315.93663
P680 05SEP03 2005.6728 53616 1338 6 -111.1     99  0.389001   4940310  0.766865  2315  0.934935  0.0083 0.000690 0.000957 0.002796  0.018477 -0.024140 -0.119534  44.5983575252 -111.0987492588  2315.93493
P680 05SEP04 2005.6756 53617 1339 0 -111.1     99  0.387834   4940310  0.766658  2315  0.937117  0.0083 0.000708 0.000975 0.002936  0.014217 -0.011010 -0.119903  44.5983575231 -111.0987492740  2315.93712
P680 05SEP05 2005.6783 53618 1339 1 -111.1     99  0.389609   4940310  0.767358  2315  0.935100  0.0083 0.000681 0.000951 0.002727  0.007211 -0.017476 -0.063752  44.5983575292 -111.0987492522  2315.93510
P680 05SEP06 2005.6810 53619 1339 2 -111.1     99  0.389246   4940310  0.767433  2315  0.931057  0.0083 0.000686 0.000960 0.002768  0.003870 -0.033402 -0.111719  44.5983575296 -111.0987492573  2315.93106
P680 05SEP07 2005.6838 53620 1339 3 -111.1     99  0.388830   4940310  0.766881  2315  0.935774  0.0083 0.000702 0.000966 0.002795 -0.001562 -0.022276 -0.119282  44.5983575244 -111.0987492630  2315.93577
P680 05SEP08 2005.6865 53621 1339 4 -111.1     99  0.389495   4940310  0.768016  2315  0.936002  0.0083 0.000705 0.000975 0.002846 -0.006958  0.005193 -0.116305  44.5983575344 -111.0987492552  2315.93600
P680 05SEP09 2005.6893 53622 1339 5 -111.1     99  0.390165   4940310  0.766985  2315  0.931294  0.0083 0.000708 0.000997 0.002904 -0.013998 -0.003461 -0.131620  44.5983575249 -111.0987492472  2315.93129
P680 05SEP10 2005.6920 53623 1339 6 -111.1     99  0.391343   4940310  0.766909  2315  0.934577  0.0083 0.000704 0.000989 0.002839  0.005227 -0.039735 -0.108950  44.5983575240 -111.0987492329  2315.93458
P680 05SEP11 2005.6947 53624 1340 0 -111.1     99  0.389999   4940310  0.767187  2315  0.936025  0.0083 0.000748 0.001040 0.003080  0.060695 -0.084111 -0.214057  44.5983575262 -111.0987492504  2315.93602
P680 05SEP12 2005.6975 53625 1340 1 -111.1     99  0.388942   4940310  0.765801  2315  0.941439  0.0083 0.000718 0.001004 0.002989  0.009827 -0.066149 -0.165810  44.5983575135 -111.0987492642  2315.94144
P680 05SEP13 2005.7002 53626 1340 2 -111.1     99  0.389126   4940310  0.766782  2315  0.940625  0.0083 0.000722 0.001003 0.002959 -0.002541 -0.049686 -0.157552  44.5983575221 -111.0987492624  2315.94063
P680 05SEP14 2005.7029 53627 1340 3 -111.1     99  0.390196   4940310  0.767358  2315  0.939775  0.0083 0.000709 0.000979 0.002835  0.000315 -0.029858 -0.129992  44.5983575270 -111.0987492494  2315.93978
P680 05SEP15 2005.7057 53628 1340 4 -111.1     99  0.390556   4940310  0.766437  2315  0.935268  0.0083 0.000724 0.001006 0.002972  0.003134 -0.013383 -0.184389  44.5983575185 -111.0987492454  2315.93527
P680 05SEP16 2005.7084 53629 1340 5 -111.1     99  0.389393   4940310  0.765720  2315  0.934761  0.0083 0.000718 0.001003 0.002917 -0.014442 -0.013071 -0.138885  44.5983575118 -111.0987492606  2315.93476
P680 05SEP17 2005.7112 53630 1340 6 -111.1     99  0.390971   4940310  0.764885  2315  0.934100  0.0083 0.000683 0.000948 0.002763 -0.019709  0.013726 -0.094105  44.5983575041 -111.0987492413  2315.93410
P680 05SEP18 2005.7139 53631 1341 0 -111.1     99  0.389847   4940310  0.765604  2315  0.932749  0.0083 0.000677 0.000931 0.002709 -0.004482  0.029123 -0.112107  44.5983575103 -111.0987492559  2315.93275
P680 05SEP19 2005.7166 53632 1341 1 -111.1     99  0.390468   4940310  0.767133  2315  0.929414  0.0083 0.000702 0.000955 0.002818  0.015995 -0.000599 -0.121330  44.5983575238 -111.0987492486  2315.92941
P680 05SEP20 2005.7194 53633 1341 2 -111.1     99  0.390203   4940310  0.767787  2315  0.934537  0.0083 0.000686 0.000935 0.002752 -0.005183 -0.000747 -0.095705  44.5983575295 -111.0987492525  2315.93454
P680 05SEP21 2005.7221 53634 1341 3 -111.1     99  0.390432   4940310  0.767473  2315  0.935601  0.0083 0.000715 0.000967 0.002897  0.031034  0.017490 -0.120333  44.5983575264 -111.0987492501  2315.93560
P680 05SEP22 2005.7248 53635 1341 4 -111.1     99  0.389667   4940310  0.767295  2315  0.934252  0.0083 0.000685 0.000952 0.002766 -0.004718 -0.039811 -0.090603  44.5983575246 -111.0987492603  2315.93425
P680 05SEP23 2005.7276 53636 1341 5 -111.1     99  0.390311   4940310  0.769741  2315  0.931703  0.0083 0.000697 0.000945 0.002776 -0.000058  0.018942 -0.084789  44.5983575463 -111.0987492527  2315.93170
P680 05SEP24 2005.7303 53637 1341 6 -111.1     99  0.390550   4940310  0.768733  2315  0.937896  0.0083 0.000708 0.000965 0.002847 -0.006233 -0.007586 -0.144014  44.5983575370 -111.0987492502  2315.93790
P680 05SEP25 2005.7331 53638 1342 0 -111.1     99  0.389951   4940310  0.766090  2315  0.937630  0.0083 0.000704 0.000961 0.002823 -0.003992  0.004600 -0.137291  44.5983575130 -111.0987492583  2315.93763
P680 05SEP26 2005.7358 53639 1342 1 -111.1     99  0.389757   4940310  0.766271  2315  0.934396  0.0083 0.000714 0.000975 0.002902 -0.010305  0.036267 -0.164595  44.5983575144 -111.0987492612  2315.93440
P680 05SEP27 2005.7385 53640 1342 2 -111.1     99  0.390063   4940310  0.765798  2315  0.936844  0.0083 0.000705 0.000956 0.002803 -0.017322 -0.012678 -0.098314  44.5983575099 -111.0987492579  2315.93684
P680 05SEP28 2005.7413 53641 1342 3 -111.1     99  0.390040   4940310  0.766026  2315  0.939309  0.0083 0.000697 0.000992 0.002864  0.031318 -0.035041 -0.140942  44.5983575117 -111.0987492587  2315.93931
P680 05SEP29 2005.7440 53642 1342 4 -111.1     99  0.390209   4940310  0.764707  2315  0.935853  0.0083 0.000702 0.000980 0.002869 -0.013778  0.025425 -0.142297  44.5983574996 -111.0987492571  2315.93585
P680 05SEP30 2005.7467 53643 1342 5 -111.1     99  0.390608   4940310  0.762318  2315  0.951419  0.0083 0.000695 0.000952 0.002795 -0.009800  0.035107 -0.099139  44.5983574779 -111.0987492526  2315.95142
P680 05OCT01 2005.7495 53644 1342 6 -111.1     99  0.388870   4940310  0.763463  2315  0.939670  0.0083 0.000696 0.000956 0.002810  0.008660  0.002649 -0.110214  44.5983574879 -111.0987492750  2315.93967
P680 05OCT02 2005.7522 53645 1343 0 -111.1     99  0.390618   4940310  0.766297  2315  0.933636  0.0083 0.000708 0.000944 0.002806 -0.014593  0.015387 -0.099301  44.5983575132 -111.0987492535  2315.93364
P680 05OCT03 2005.7550 53646 1343 1 -111.1     99  0.390250   4940310  0.767078  2315  0.936180  0.0083 0.000706 0.000954 0.002805  0.006295 -0.008278 -0.126164  44.5983575200 -111.0987492586  2315.93618
P680 05OCT04 2005.7577 53647 1343 2 -111.1     99  0.389584   4940310  0.768318  2315  0.933660  0.0083 0.000692 0.000960 0.002780  0.026140  0.014188 -0.118412  44.5983575309 -111.0987492676  2315.93366
P680 05OCT05 2005.7604 53648 1343 3 -111.1     99  0.390369   4940310  0.765845  2315  0.934410  0.0083 0.000686 0.000945 0.002755 -0.020822  0.054921 -0.112692  44.5983575084 -111.0987492582  2315.93441
P680 05OCT06 2005.7632 53649 1343 4 -111.1     99  0.390263   4940310  0.766687  2315  0.929617  0.0083 0.000685 0.000943 0.002740 -0.001944  0.028479 -0.091080  44.5983575157 -111.0987492600  2315.92962
P680 05OCT07 2005.7659 53650 1343 5 -111.1     99  0.391006   4940310  0.763523  2315  0.937116  0.0083 0.000687 0.000951 0.002757 -0.020143  0.005641 -0.088033  44.5983574870 -111.0987492512  2315.93712
P680 05OCT08 2005.7687 53651 1343 6 -111.1     99  0.389198   4940310  0.763672  2315  0.939633  0.0083 0.000691 0.000969 0.002864  0.021242 -0.030352 -0.128449  44.5983574881 -111.0987492745  2315.93963
P680 05OCT09 2005.7714 53652 1344 0 -111.1     99  0.391883   4940310  0.764205  2315  0.937271  0.0083 0.000688 0.000953 0.002736 -0.015404  0.016161 -0.089132  44.5983574927 -111.0987492412  2315.93727
P680 05OCT10 2005.7741 53653 1344 1 -111.1     99  0.390864   4940310  0.764416  2315  0.934299  0.0083 0.000683 0.000939 0.002747 -0.014063  0.009641 -0.094346  44.5983574944 -111.0987492545  2315.93430
P680 05OCT11 2005.7769 53654 1344 2 -111.1     99  0.390542   4940310  0.764393  2315  0.936605  0.0083 0.000715 0.000967 0.002853 -0.000746  0.006902 -0.120208  44.5983574939 -111.0987492591  2315.93660
P680 05OCT12 2005.7796 53655 1344 3 -111.1     99  0.391496   4940310  0.764182  2315  0.934861  0.0083 0.000716 0.000973 0.002902 -0.015493  0.003078 -0.133481  44.5983574918 -111.0987492476  2315.93486
P680 05OCT13 2005.7823 53656 1344 4 -111.1     99  0.392099   4940310  0.763273  2315  0.929983  0.0083 0.000715 0.000959 0.002865 -0.035639  0.041863 -0.084041  44.5983574834 -111.0987492405  2315.92998
P680 05OCT14 2005.7851 53657 1344 5 -111.1     99  0.393256   4940310  0.764061  2315  0.932797  0.0083 0.000687 0.000967 0.002787  0.003162  0.016194 -0.088711  44.5983574902 -111.0987492265  2315.93280
P680 05OCT15 2005.7878 53658 1344 6 -111.1     99  0.391879   4940310  0.764884  2315  0.933575  0.0083 0.000684 0.000960 0.002798 -0.010231  0.022180 -0.135010  44.5983574974 -111.0987492444  2315.93358
P680 05OCT16 2005.7906 53659 1345 0 -111.1     99  0.391880   4940310  0.764448  2315  0.934378  0.0083 0.000689 0.000960 0.002783  0.007669  0.006191 -0.118626  44.5983574932 -111.0987492449  2315.93438
P680 05OCT17 2005.7933 53660 1345 1 -111.1     99  0.390701   4940310  0.762710  2315  0.934299  0.0083 0.000714 0.000991 0.002969 -0.044645  0.009362 -0.125793  44.5983574773 -111.0987492602  2315.93430
P680 05OCT18 2005.7960 53661 1345 2 -111.1     99  0.391610   4940310  0.764066  2315  0.938955  0.0083 0.000726 0.000979 0.002916  0.006394  0.012069 -0.136595  44.5983574893 -111.0987492493  2315.93895
P680 05OCT19 2005.7988 53662 1345 3 -111.1     99  0.392855   4940310  0.764362  2315  0.938132  0.0083 0.000714 0.000983 0.002882 -0.003495 -0.011535 -0.094911  44.5983574917 -111.0987492342  2315.93813
P680 05OCT20 2005.8015 53663 1345 4 -111.1     99  0.392247   4940310  0.764472  2315  0.935695  0.0083 0.000698 0.000990 0.002861  0.025273 -0.017575 -0.062905  44.5983574925 -111.0987492423  2315.93569
P680 05OCT21 2005.8042 53664 1345 5 -111.1     99  0.392470   4940310  0.765720  2315  0.931239  0.0083 0.000688 0.000952 0.002793  0.004213 -0.036883 -0.086562  44.5983575035 -111.0987492400  2315.93124
P680 05OCT22 2005.8070 53665 1345 6 -111.1     99  0.392902   4940310  0.763639  2315  0.929189  0.0083 0.000715 0.000969 0.002887  0.003837 -0.032059 -0.096198  44.5983574845 -111.0987492351  2315.92919
P680 05OCT23 2005.8097 53666 1346 0 -111.1     99  0.392575   4940310  0.763378  2315  0.931624  0.0083 0.000694 0.000965 0.002818 -0.009032 -0.001143 -0.097348  44.5983574819 -111.0987492398  2315.93162
P680 05OCT24 2005.8125 53667 1346 1 -111.1     99  0.394257   4940310  0.763737  2315  0.934186  0.0083 0.000708 0.000969 0.002900  0.014418 -0.031776 -0.110978  44.5983574849 -111.0987492191  2315.93419
P680 05OCT25 2005.8152 53668 1346 2 -111.1     99  0.394017   4940310  0.763042  2315  0.934284  0.0083 0.000701 0.000959 0.002857  0.015507 -0.038059 -0.133724  44.5983574784 -111.0987492226  2315.93428
P680 05OCT26 2005.8179 53669 1346 3 -111.1     99  0.392154   4940310  0.764297  2315  0.934240  0.0083 0.000714 0.000977 0.002869  0.007217 -0.011679 -0.095407  44.5983574895 -111.0987492466  2315.93424
