site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P456 08SEP04 2008.6762 54713 1495 4 -111.2  -1984 -0.219755   4969773  0.679346  2956  0.302113  0.0083 0.000717 0.000991 0.002900  0.018433 -0.012506 -0.124966  44.8634867055 -111.2251076115  2956.30211
P456 08SEP05 2008.6790 54714 1495 5 -111.2  -1984 -0.221002   4969773  0.680200  2956  0.299899  0.0083 0.000672 0.000926 0.002671  0.053413 -0.003344 -0.052383  44.8634867130 -111.2251076278  2956.29990
P456 08SEP06 2008.6817 54715 1495 6 -111.2  -1984 -0.219484   4969773  0.681174  2956  0.301492  0.0083 0.000676 0.000933 0.002689  0.043970 -0.033833 -0.090538  44.8634867215 -111.2251076091  2956.30149
P456 08SEP07 2008.6845 54716 1496 0 -111.2  -1984 -0.219306   4969773  0.680715  2956  0.301804  0.0083 0.000670 0.000935 0.002664  0.051804 -0.027965 -0.079855  44.8634867171 -111.2251076074  2956.30180
P456 08SEP08 2008.6872 54717 1496 1 -111.2  -1984 -0.220041   4969773  0.679440  2956  0.304450  0.0083 0.000668 0.000923 0.002642  0.057160 -0.033916 -0.079508  44.8634867054 -111.2251076172  2956.30445
P456 08SEP09 2008.6899 54718 1496 2 -111.2  -1984 -0.219319   4969773  0.679307  2956  0.307786  0.0083 0.000674 0.000950 0.002704  0.046227 -0.021166 -0.104146  44.8634867040 -111.2251076086  2956.30779
P456 08SEP10 2008.6927 54719 1496 3 -111.2  -1984 -0.218930   4969773  0.680738  2956  0.302152  0.0083 0.000675 0.000940 0.002705  0.052389 -0.046352 -0.092017  44.8634867166 -111.2251076042  2956.30215
P456 08SEP11 2008.6954 54720 1496 4 -111.2  -1984 -0.218390   4969773  0.678564  2956  0.303579  0.0083 0.000675 0.000932 0.002685  0.051729 -0.026594 -0.100414  44.8634866968 -111.2251075979  2956.30358
P456 08SEP12 2008.6982 54721 1496 5 -111.2  -1984 -0.219680   4969773  0.679865  2956  0.305989  0.0083 0.000675 0.000942 0.002746  0.024997  0.000970 -0.106385  44.8634867083 -111.2251076147  2956.30599
P456 08SEP13 2008.7009 54722 1496 6 -111.2  -1984 -0.220145   4969773  0.680542  2956  0.302727  0.0083 0.000666 0.000929 0.002659  0.046025 -0.029228 -0.087149  44.8634867141 -111.2251076211  2956.30273
P456 08SEP14 2008.7036 54723 1497 0 -111.2  -1984 -0.219580   4969773  0.679291  2956  0.304155  0.0083 0.000669 0.000928 0.002650  0.058279 -0.025752 -0.090227  44.8634867026 -111.2251076145  2956.30415
P456 08SEP15 2008.7064 54724 1497 1 -111.2  -1984 -0.219048   4969773  0.679945  2956  0.304858  0.0083 0.000671 0.000936 0.002688  0.047494 -0.034643 -0.093808  44.8634867083 -111.2251076083  2956.30486
P456 08SEP16 2008.7091 54725 1497 2 -111.2  -1984 -0.218504   4969773  0.680071  2956  0.300090  0.0083 0.000682 0.000941 0.002735  0.015173  0.000617 -0.115589  44.8634867092 -111.2251076019  2956.30009
P456 08SEP17 2008.7118 54726 1497 3 -111.2  -1984 -0.218647   4969773  0.679944  2956  0.302504  0.0083 0.000682 0.000971 0.002767  0.010760 -0.001892 -0.122700  44.8634867078 -111.2251076042  2956.30250
P456 08SEP18 2008.7146 54727 1497 4 -111.2  -1984 -0.219978   4969773  0.680439  2956  0.304802  0.0083 0.000664 0.000933 0.002689  0.043619 -0.001952 -0.103953  44.8634867120 -111.2251076216  2956.30480
P456 08SEP19 2008.7173 54728 1497 5 -111.2  -1984 -0.219437   4969773  0.678516  2956  0.303534  0.0083 0.000658 0.000917 0.002598  0.051147 -0.026971 -0.102732  44.8634866944 -111.2251076153  2956.30353
P456 08SEP20 2008.7201 54729 1497 6 -111.2  -1984 -0.217779   4969773  0.679224  2956  0.306519  0.0083 0.000668 0.000925 0.002674  0.055018 -0.033428 -0.094331  44.8634867006 -111.2251075949  2956.30652
P456 08SEP21 2008.7228 54730 1498 0 -111.2  -1984 -0.218449   4969773  0.680000  2956  0.304904  0.0083 0.000667 0.000920 0.002671  0.063370 -0.052432 -0.132771  44.8634867073 -111.2251076039  2956.30490
P456 08SEP22 2008.7255 54731 1498 1 -111.2  -1984 -0.219281   4969773  0.679742  2956  0.306102  0.0083 0.000665 0.000922 0.002657  0.047094  0.006517 -0.115251  44.8634867048 -111.2251076149  2956.30610
P456 08SEP23 2008.7283 54732 1498 2 -111.2  -1984 -0.219786   4969773  0.678725  2956  0.308959  0.0083 0.000662 0.000919 0.002639  0.054359 -0.023370 -0.096220  44.8634866954 -111.2251076218  2956.30896
P456 08SEP24 2008.7310 54733 1498 3 -111.2  -1984 -0.218660   4969773  0.679587  2956  0.304173  0.0083 0.000657 0.000928 0.002661  0.057532 -0.001743 -0.120569  44.8634867029 -111.2251076081  2956.30417
P456 08SEP25 2008.7337 54734 1498 4 -111.2  -1984 -0.220044   4969773  0.680174  2956  0.305796  0.0083 0.000663 0.000925 0.002659  0.057401 -0.032514 -0.119239  44.8634867079 -111.2251076261  2956.30580
P456 08SEP26 2008.7365 54735 1498 5 -111.2  -1984 -0.220673   4969773  0.679867  2956  0.303640  0.0083 0.000661 0.000919 0.002653  0.057577  0.009134 -0.134579  44.8634867049 -111.2251076346  2956.30364
P456 08SEP27 2008.7392 54736 1498 6 -111.2  -1984 -0.219772   4969773  0.678189  2956  0.300937  0.0083 0.000661 0.000931 0.002649  0.066348 -0.034484 -0.116223  44.8634866896 -111.2251076237  2956.30094
P456 08SEP28 2008.7420 54737 1499 0 -111.2  -1984 -0.219609   4969773  0.680554  2956  0.300110  0.0083 0.000659 0.000927 0.002657  0.049814 -0.020878 -0.118899  44.8634867106 -111.2251076222  2956.30011
P456 08SEP29 2008.7447 54738 1499 1 -111.2  -1984 -0.219147   4969773  0.679478  2956  0.297798  0.0083 0.000658 0.000924 0.002627  0.054207 -0.011742 -0.096260  44.8634867007 -111.2251076169  2956.29780
P456 08SEP30 2008.7474 54739 1499 2 -111.2  -1984 -0.219562   4969773  0.678856  2956  0.300113  0.0083 0.000664 0.000927 0.002679  0.065165 -0.031856 -0.122845  44.8634866949 -111.2251076226  2956.30011
P456 08OCT01 2008.7502 54740 1499 3 -111.2  -1984 -0.219380   4969773  0.679169  2956  0.303626  0.0083 0.000670 0.000941 0.002711  0.050815 -0.016904 -0.144616  44.8634866974 -111.2251076209  2956.30363
P456 08OCT02 2008.7529 54741 1499 4 -111.2  -1984 -0.218929   4969773  0.680073  2956  0.305015  0.0083 0.000666 0.000931 0.002683  0.061630 -0.000148 -0.132183  44.8634867053 -111.2251076157  2956.30502
P456 08OCT03 2008.7556 54742 1499 5 -111.2  -1984 -0.219801   4969773  0.679235  2956  0.304939  0.0083 0.000671 0.000944 0.002740  0.061756  0.001367 -0.132244  44.8634866976 -111.2251076272  2956.30494
P456 08OCT04 2008.7584 54743 1499 6 -111.2  -1984 -0.219004   4969773  0.681535  2956  0.308267  0.0083 0.000660 0.000932 0.002664  0.043048 -0.011659 -0.113531  44.8634867180 -111.2251076177  2956.30827
P456 08OCT05 2008.7611 54744 1500 0 -111.2  -1984 -0.218812   4969773  0.677862  2956  0.306625  0.0083 0.000660 0.000924 0.002638  0.059501 -0.028989 -0.123343  44.8634866847 -111.2251076158  2956.30662
P456 08OCT06 2008.7639 54745 1500 1 -111.2  -1984 -0.221020   4969773  0.679384  2956  0.305762  0.0083 0.000661 0.000931 0.002682  0.052555 -0.024591 -0.132775  44.8634866982 -111.2251076442  2956.30576
P456 08OCT07 2008.7666 54746 1500 2 -111.2  -1984 -0.220028   4969773  0.679178  2956  0.301740  0.0083 0.000673 0.000933 0.002696  0.072006 -0.033915 -0.134428  44.8634866961 -111.2251076322  2956.30174
P456 08OCT08 2008.7693 54747 1500 3 -111.2  -1984 -0.222642   4969773  0.679697  2956  0.300402  0.0083 0.000677 0.000929 0.002662  0.068084 -0.050880 -0.091545  44.8634867005 -111.2251076658  2956.30040
P456 08OCT09 2008.7721 54748 1500 4 -111.2  -1984 -0.221850   4969773  0.680371  2956  0.303585  0.0083 0.000654 0.000904 0.002604  0.066720 -0.022699 -0.110915  44.8634867063 -111.2251076563  2956.30358
P456 08OCT10 2008.7748 54749 1500 5 -111.2  -1984 -0.220466   4969773  0.681142  2956  0.300925  0.0083 0.000650 0.000904 0.002587  0.056388 -0.026466 -0.112358  44.8634867130 -111.2251076393  2956.30093
P456 08OCT11 2008.7775 54750 1500 6 -111.2  -1984 -0.221111   4969773  0.677878  2956  0.301141  0.0083 0.000653 0.000915 0.002660  0.064092 -0.030137 -0.127746  44.8634866834 -111.2251076480  2956.30114
P456 08OCT12 2008.7803 54751 1501 0 -111.2  -1984 -0.220916   4969773  0.677907  2956  0.302355  0.0083 0.000649 0.000904 0.002599  0.063834 -0.005591 -0.103437  44.8634866834 -111.2251076461  2956.30235
P456 08OCT13 2008.7830 54752 1501 1 -111.2  -1984 -0.221310   4969773  0.678586  2956  0.296626  0.0083 0.000661 0.000909 0.002643  0.060544 -0.017388 -0.102802  44.8634866893 -111.2251076516  2956.29663
P456 08OCT14 2008.7858 54753 1501 2 -111.2  -1984 -0.219887   4969773  0.678599  2956  0.297668  0.0083 0.000652 0.000911 0.002622  0.058337 -0.019390 -0.106587  44.8634866892 -111.2251076341  2956.29767
P456 08OCT15 2008.7885 54754 1501 3 -111.2  -1984 -0.219605   4969773  0.679681  2956  0.298158  0.0083 0.000651 0.000930 0.002639  0.036849 -0.008740 -0.103002  44.8634866987 -111.2251076310  2956.29816
P456 08OCT16 2008.7912 54755 1501 4 -111.2  -1984 -0.218823   4969773  0.678335  2956  0.299456  0.0083 0.000655 0.000924 0.002650  0.033118  0.010873 -0.116898  44.8634866863 -111.2251076217  2956.29946
P456 08OCT17 2008.7940 54756 1501 5 -111.2  -1984 -0.217559   4969773  0.677773  2956  0.298481  0.0083 0.000652 0.000899 0.002592  0.056812 -0.004674 -0.098162  44.8634866810 -111.2251076062  2956.29848
P456 08OCT18 2008.7967 54757 1501 6 -111.2  -1984 -0.220115   4969773  0.678331  2956  0.300955  0.0083 0.000653 0.000904 0.002595  0.067341 -0.030294 -0.108976  44.8634866858 -111.2251076391  2956.30095
P456 08OCT19 2008.7995 54758 1502 0 -111.2  -1984 -0.217584   4969773  0.679745  2956  0.301265  0.0083 0.000651 0.000907 0.002590  0.061571 -0.034803 -0.108701  44.8634866983 -111.2251076076  2956.30127
P456 08OCT20 2008.8022 54759 1502 1 -111.2  -1984 -0.218302   4969773  0.679938  2956  0.300686  0.0083 0.000653 0.000902 0.002607  0.061087 -0.023076 -0.120018  44.8634866998 -111.2251076172  2956.30069
P456 08OCT21 2008.8049 54760 1502 2 -111.2  -1984 -0.220305   4969773  0.677323  2956  0.303251  0.0083 0.000653 0.000903 0.002620  0.052617  0.004768 -0.112845  44.8634866760 -111.2251076430  2956.30325
P456 08OCT22 2008.8077 54761 1502 3 -111.2  -1984 -0.220742   4969773  0.677228  2956  0.294970  0.0083 0.000658 0.000918 0.002637  0.043937 -0.010583 -0.100363  44.8634866749 -111.2251076491  2956.29497
