site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P801 08SEP20 2008.7201 54729 1497 6 -110.5  -3484 -0.584401   4917121  0.143611  2368  0.597458  0.0083 0.000963 0.001298 0.004231  0.137363  0.002505 -0.020457  44.3896709120 -110.5437342180  2368.59746
P801 08SEP21 2008.7228 54730 1498 0 -110.5  -3484 -0.585040   4917121  0.143201  2368  0.585339  0.0083 0.001010 0.001299 0.004454  0.142108 -0.028972 -0.043106  44.3896709081 -110.5437342265  2368.58534
P801 08SEP22 2008.7255 54731 1498 1 -110.5  -3484 -0.586054   4917121  0.143913  2368  0.583420  0.0083 0.000958 0.001283 0.004214  0.152110  0.015835 -0.025938  44.3896709143 -110.5437342398  2368.58342
P801 08SEP23 2008.7283 54732 1498 2 -110.5  -3484 -0.587277   4917121  0.142740  2368  0.595549  0.0083 0.000983 0.001312 0.004376  0.117252  0.061795  0.020166  44.3896709035 -110.5437342557  2368.59555
P801 08SEP24 2008.7310 54733 1498 3 -110.5  -3484 -0.585481   4917121  0.144503  2368  0.589949  0.0083 0.000970 0.001289 0.004270  0.142022  0.014497 -0.064001  44.3896709191 -110.5437342336  2368.58995
P801 08SEP25 2008.7337 54734 1498 4 -110.5  -3484 -0.586094   4917121  0.145253  2368  0.589870  0.0083 0.000954 0.001263 0.004200  0.149170 -0.002348 -0.008652  44.3896709256 -110.5437342419  2368.58987
P801 08SEP26 2008.7365 54735 1498 5 -110.5  -3484 -0.583146   4917121  0.147136  2368  0.586967  0.0083 0.000974 0.001292 0.004297  0.118546  0.009129 -0.032745  44.3896709424 -110.5437342054  2368.58697
P801 08SEP27 2008.7392 54736 1498 6 -110.5  -3484 -0.586141   4917121  0.144259  2368  0.579711  0.0083 0.000950 0.001258 0.004176  0.139670  0.083583 -0.056501  44.3896709162 -110.5437342435  2368.57971
P801 08SEP28 2008.7420 54737 1499 0 -110.5  -3484 -0.586671   4917121  0.144536  2368  0.579396  0.0083 0.000978 0.001287 0.004239  0.185143 -0.011344  0.020891  44.3896709185 -110.5437342506  2368.57940
P801 08SEP29 2008.7447 54738 1499 1 -110.5  -3484 -0.584740   4917121  0.144834  2368  0.581471  0.0083 0.000931 0.001249 0.004069  0.162313  0.006885 -0.003592  44.3896709209 -110.5437342269  2368.58147
P801 08SEP30 2008.7474 54739 1499 2 -110.5  -3484 -0.586377   4917121  0.145181  2368  0.574583  0.0083 0.000961 0.001270 0.004190  0.143528 -0.007442  0.031136  44.3896709238 -110.5437342480  2368.57458
P801 08OCT01 2008.7502 54740 1499 3 -110.5  -3484 -0.587103   4917121  0.140253  2368  0.587697  0.0083 0.000969 0.001284 0.004275  0.116011 -0.012551 -0.063164  44.3896708792 -110.5437342576  2368.58770
P801 08OCT02 2008.7529 54741 1499 4 -110.5  -3484 -0.582695   4917121  0.145991  2368  0.588961  0.0083 0.000933 0.001251 0.004170  0.118137  0.012651 -0.056211  44.3896709307 -110.5437342028  2368.58896
P801 08OCT03 2008.7556 54742 1499 5 -110.5  -3484 -0.584731   4917121  0.141905  2368  0.589278  0.0083 0.000951 0.001267 0.004168  0.105154 -0.017291 -0.095396  44.3896708937 -110.5437342289  2368.58928
P801 08OCT04 2008.7584 54743 1499 6 -110.5  -3484 -0.585548   4917121  0.141024  2368  0.583555  0.0083 0.000993 0.001308 0.004327  0.147127  0.056415 -0.028156  44.3896708855 -110.5437342396  2368.58355
P801 08OCT05 2008.7611 54744 1500 0 -110.5  -3484 -0.584671   4917121  0.141877  2368  0.582614  0.0083 0.001016 0.001342 0.004431  0.091361 -0.000649 -0.102971  44.3896708929 -110.5437342292  2368.58261
P801 08OCT06 2008.7639 54745 1500 1 -110.5  -3484 -0.585964   4917121  0.149423  2368  0.547259  0.0083 0.001064 0.001504 0.004831  0.138989  0.055036 -0.090765  44.3896709606 -110.5437342460  2368.54726
P801 08OCT07 2008.7666 54746 1500 2 -110.5  -3484 -0.583767   4917121  0.141805  2368  0.578842  0.0083 0.000992 0.001339 0.004490  0.122621  0.118496 -0.037803  44.3896708918 -110.5437342188  2368.57884
P801 08OCT08 2008.7693 54747 1500 3 -110.5  -3484 -0.586650   4917121  0.145481  2368  0.591914  0.0083 0.000972 0.001305 0.004460  0.111907  0.048002 -0.111295  44.3896709247 -110.5437342556  2368.59191
P801 08OCT09 2008.7721 54748 1500 4 -110.5  -3484 -0.586308   4917121  0.144906  2368  0.589515  0.0083 0.000933 0.001238 0.004144  0.122442  0.022366 -0.063063  44.3896709192 -110.5437342518  2368.58952
P801 08OCT10 2008.7748 54749 1500 5 -110.5  -3484 -0.586673   4917121  0.143899  2368  0.587587  0.0083 0.000886 0.001183 0.003820  0.141397 -0.084522 -0.028476  44.3896709100 -110.5437342569  2368.58759
P801 08OCT11 2008.7775 54750 1500 6 -110.5  -3484 -0.587549   4917121  0.141282  2368  0.582846  0.0083 0.000888 0.001205 0.003903  0.101431 -0.002795 -0.017584  44.3896708862 -110.5437342684  2368.58285
P801 08OCT12 2008.7803 54751 1501 0 -110.5  -3484 -0.587211   4917121  0.142683  2368  0.586732  0.0083 0.000932 0.001236 0.003896  0.168909 -0.007060 -0.083463  44.3896708985 -110.5437342647  2368.58673
P801 08OCT13 2008.7830 54752 1501 1 -110.5  -3484 -0.587320   4917121  0.140178  2368  0.581732  0.0083 0.000927 0.001248 0.004051  0.114874 -0.071997 -0.092386  44.3896708758 -110.5437342665  2368.58173
P801 08OCT14 2008.7858 54753 1501 2 -110.5  -3484 -0.583185   4917121  0.143096  2368  0.576143  0.0083 0.000923 0.001218 0.003980  0.116022  0.005982 -0.064492  44.3896709018 -110.5437342152  2368.57614
P801 08OCT15 2008.7885 54754 1501 3 -110.5  -3484 -0.585624   4917121  0.146883  2368  0.583162  0.0083 0.000931 0.001318 0.004287  0.100605  0.062339  0.050736  44.3896709356 -110.5437342463  2368.58316
P801 08OCT16 2008.7912 54755 1501 4 -110.5  -3484 -0.587047   4917121  0.143748  2368  0.581413  0.0083 0.001006 0.001372 0.004457  0.157788  0.000561  0.009829  44.3896709072 -110.5437342647  2368.58141
P801 08OCT17 2008.7940 54756 1501 5 -110.5  -3484 -0.587103   4917121  0.141725  2368  0.579678  0.0083 0.000978 0.001306 0.004273  0.161583  0.029829 -0.005828  44.3896708888 -110.5437342659  2368.57968
P801 08OCT18 2008.7967 54757 1501 6 -110.5  -3484 -0.588087   4917121  0.141392  2368  0.577738  0.0083 0.000948 0.001293 0.004188  0.126202  0.011376  0.051099  44.3896708855 -110.5437342788  2368.57774
P801 08OCT19 2008.7995 54758 1502 0 -110.5  -3484 -0.585818   4917121  0.142236  2368  0.584509  0.0083 0.000964 0.001279 0.004276  0.151687  0.018730 -0.048708  44.3896708929 -110.5437342508  2368.58451
P801 08OCT20 2008.8022 54759 1502 1 -110.5  -3484 -0.585089   4917121  0.140883  2368  0.590814  0.0083 0.000974 0.001309 0.004217  0.207864 -0.009781 -0.039413  44.3896708805 -110.5437342422  2368.59081
P801 08OCT21 2008.8049 54760 1502 2 -110.5  -3484 -0.586952   4917121  0.138775  2368  0.587044  0.0083 0.000974 0.001328 0.004214  0.186518  0.019863 -0.035924  44.3896708613 -110.5437342660  2368.58704
P801 08OCT22 2008.8077 54761 1502 3 -110.5  -3484 -0.587100   4917121  0.138973  2368  0.578827  0.0083 0.000934 0.001238 0.004037  0.162356 -0.022372 -0.068671  44.3896708628 -110.5437342684  2368.57883
P801 08OCT23 2008.8104 54762 1502 4 -110.5  -3484 -0.586828   4917121  0.139230  2368  0.592267  0.0083 0.001008 0.001355 0.004430  0.176842 -0.035064 -0.031824  44.3896708649 -110.5437342655  2368.59227
P801 08OCT24 2008.8131 54763 1502 5 -110.5  -3484 -0.585250   4917121  0.140269  2368  0.585432  0.0083 0.000942 0.001261 0.004013  0.151875 -0.012470 -0.030227  44.3896708740 -110.5437342463  2368.58543
P801 08OCT25 2008.8159 54764 1502 6 -110.5  -3484 -0.585330   4917121  0.140318  2368  0.589446  0.0083 0.001016 0.001333 0.004253  0.222592 -0.026585 -0.059508  44.3896708742 -110.5437342478  2368.58945
P801 08OCT26 2008.8186 54765 1503 0 -110.5  -3484 -0.585100   4917121  0.139170  2368  0.587036  0.0083 0.001013 0.001312 0.004276  0.197262 -0.016418 -0.108721  44.3896708637 -110.5437342454  2368.58704
P801 08OCT27 2008.8214 54766 1503 1 -110.5  -3484 -0.587080   4917121  0.135888  2368  0.583880  0.0083 0.000946 0.001287 0.004044  0.187579 -0.036379 -0.060576  44.3896708339 -110.5437342708  2368.58388
P801 08OCT28 2008.8241 54767 1503 2 -110.5  -3484 -0.585326   4917121  0.138683  2368  0.579574  0.0083 0.001016 0.001320 0.004317  0.188925 -0.041852 -0.016597  44.3896708588 -110.5437342493  2368.57957
P801 08OCT29 2008.8268 54768 1503 3 -110.5  -3484 -0.588859   4917121  0.135912  2368  0.597511  0.0083 0.001022 0.001410 0.004479  0.172434 -0.019450 -0.100904  44.3896708336 -110.5437342941  2368.59751
P801 08OCT30 2008.8296 54769 1503 4 -110.5  -3484 -0.586307   4917121  0.135493  2368  0.584849  0.0083 0.000941 0.001281 0.004252  0.125916 -0.007506 -0.070444  44.3896708296 -110.5437342626  2368.58485
P801 08OCT31 2008.8323 54770 1503 5 -110.5  -3484 -0.587087   4917121  0.137393  2368  0.588090  0.0083 0.000991 0.001284 0.004361  0.141461 -0.008478 -0.020567  44.3896708465 -110.5437342729  2368.58809
P801 08NOV01 2008.8350 54771 1503 6 -110.5  -3484 -0.585666   4917121  0.135439  2368  0.582664  0.0083 0.001007 0.001356 0.004461  0.067467  0.021811 -0.113610  44.3896708287 -110.5437342556  2368.58266
P801 08NOV02 2008.8378 54772 1504 0 -110.5  -3484 -0.584519   4917121  0.135489  2368  0.585816  0.0083 0.001017 0.001348 0.004508  0.139643 -0.025115 -0.034148  44.3896708289 -110.5437342417  2368.58582
P801 08NOV03 2008.8405 54773 1504 1 -110.5  -3484 -0.580874   4917121  0.136350  2368  0.564840  0.0083 0.001027 0.001351 0.004729  0.158400  0.003789  0.099723  44.3896708364 -110.5437341965  2368.56484
P801 08NOV04 2008.8433 54774 1504 2 -110.5  -3484 -0.580585   4917121  0.139818  2368  0.570753  0.0083 0.000934 0.001289 0.004244  0.057190 -0.034993 -0.003262  44.3896708674 -110.5437341934  2368.57075
P801 08NOV05 2008.8460 54775 1504 3 -110.5  -3484 -0.584197   4917121  0.139991  2368  0.602288  0.0083 0.000984 0.001320 0.004288  0.176876 -0.075178 -0.026835  44.3896708687 -110.5437342393  2368.60229
P801 08NOV06 2008.8487 54776 1504 4 -110.5  -3484 -0.585214   4917121  0.140414  2368  0.591568  0.0083 0.000954 0.001279 0.004244  0.141925 -0.108630 -0.104112  44.3896708723 -110.5437342525  2368.59157
P801 08NOV07 2008.8515 54777 1504 5 -110.5  -3484 -0.583801   4917121  0.135460  2368  0.580775  0.0083 0.000956 0.001309 0.004117  0.157486 -0.028373 -0.065295  44.3896708275 -110.5437342353  2368.58077
P801 08NOV08 2008.8542 54778 1504 6 -110.5  -3484 -0.585179   4917121  0.133479  2368  0.581375  0.0083 0.000994 0.001328 0.004258  0.162668 -0.060266 -0.063470  44.3896708094 -110.5437342531  2368.58138
P801 08NOV09 2008.8569 54779 1505 0 -110.5  -3484 -0.593086   4917121  0.137618  2368  0.607243  0.0083 0.001016 0.001378 0.004791  0.060366 -0.043659 -0.150109  44.3896708464 -110.5437343529  2368.60724
P801 08NOV10 2008.8597 54780 1505 1 -110.5  -3484 -0.595138   4917121  0.137474  2368  0.614539  0.0083 0.001012 0.001389 0.004440  0.183835 -0.085506 -0.187376  44.3896708449 -110.5437343791  2368.61454
P801 08NOV11 2008.8624 54781 1505 2 -110.5  -3484 -0.583203   4917121  0.153000  2368  0.594408  0.0083 0.001043 0.001352 0.004562  0.214899 -0.040556 -0.199388  44.3896709844 -110.5437342300  2368.59441
P801 08NOV12 2008.8652 54782 1505 3 -110.5  -3484 -0.582043   4917121  0.147422  2368  0.587586  0.0083 0.001040 0.001375 0.004533  0.227918 -0.045235 -0.162886  44.3896709339 -110.5437342159  2368.58759
P801 08NOV13 2008.8679 54783 1505 4 -110.5  -3484 -0.583915   4917121  0.139236  2368  0.583459  0.0083 0.001133 0.001475 0.005197  0.091194 -0.011113  0.000273  44.3896708600 -110.5437342399  2368.58346
P801 08NOV14 2008.8706 54784 1505 5 -110.5  -3484 -0.589127   4917121  0.138961  2368  0.586411  0.0083 0.000989 0.001296 0.004151  0.193612 -0.025016 -0.027008  44.3896708573 -110.5437343058  2368.58641
P801 08NOV15 2008.8734 54785 1505 6 -110.5  -3484 -0.587345   4917121  0.138667  2368  0.590820  0.0083 0.000971 0.001284 0.004209  0.176339  0.025090 -0.058014  44.3896708545 -110.5437342839  2368.59082
P801 08NOV16 2008.8761 54786 1506 0 -110.5  -3484 -0.592708   4917121  0.133900  2368  0.574463  0.0083 0.000987 0.001338 0.004228  0.219444  0.004825  0.008273  44.3896708113 -110.5437343517  2368.57446
P801 08NOV17 2008.8789 54787 1506 1 -110.5  -3484 -0.590484   4917121  0.137288  2368  0.578898  0.0083 0.000967 0.001285 0.004073  0.179611 -0.015046 -0.008192  44.3896708416 -110.5437343244  2368.57890
P801 08NOV18 2008.8816 54788 1506 2 -110.5  -3484 -0.588769   4917121  0.135332  2368  0.582445  0.0083 0.000989 0.001353 0.004208  0.216667  0.049060 -0.030900  44.3896708237 -110.5437343033  2368.58245
P801 08NOV19 2008.8843 54789 1506 3 -110.5  -3484 -0.588931   4917121  0.134936  2368  0.579274  0.0083 0.000982 0.001300 0.004291  0.158078  0.042614 -0.052235  44.3896708199 -110.5437343059  2368.57927
P801 08NOV20 2008.8871 54790 1506 4 -110.5  -3484 -0.586844   4917121  0.137989  2368  0.584075  0.0083 0.000973 0.001321 0.004352  0.139266  0.047612 -0.057260  44.3896708472 -110.5437342802  2368.58407
P801 08NOV21 2008.8898 54791 1506 5 -110.5  -3484 -0.586553   4917121  0.134954  2368  0.577121  0.0083 0.000957 0.001280 0.004156  0.161172  0.045631  0.000686  44.3896708196 -110.5437342771  2368.57712
P801 08NOV22 2008.8925 54792 1506 6 -110.5  -3484 -0.586483   4917121  0.131840  2368  0.583100  0.0083 0.000927 0.001248 0.004057  0.153824  0.041899 -0.015367  44.3896707914 -110.5437342767  2368.58310
P801 08NOV23 2008.8953 54793 1507 0 -110.5  -3484 -0.585132   4917121  0.135998  2368  0.582581  0.0083 0.000934 0.001240 0.003996  0.142737  0.051391 -0.041390  44.3896708286 -110.5437342603  2368.58258
P801 08NOV24 2008.8980 54794 1507 1 -110.5  -3484 -0.586292   4917121  0.134022  2368  0.577372  0.0083 0.000905 0.001241 0.004050  0.146184  0.028287 -0.013352  44.3896708106 -110.5437342753  2368.57737
P801 08NOV25 2008.9008 54795 1507 2 -110.5  -3484 -0.587427   4917121  0.134231  2368  0.584954  0.0083 0.000909 0.001218 0.004009  0.177330 -0.033921 -0.006344  44.3896708122 -110.5437342901  2368.58495
P801 08NOV26 2008.9035 54796 1507 3 -110.5  -3484 -0.588680   4917121  0.133310  2368  0.581272  0.0083 0.000943 0.001248 0.004220  0.152578 -0.001264 -0.019570  44.3896708037 -110.5437343064  2368.58127
P801 08NOV27 2008.9062 54797 1507 4 -110.5  -3484 -0.588198   4917121  0.133309  2368  0.580883  0.0083 0.000913 0.001246 0.004021  0.159704  0.064550  0.005892  44.3896708034 -110.5437343008  2368.58088
P801 08NOV28 2008.9090 54798 1507 5 -110.5  -3484 -0.590056   4917121  0.137794  2368  0.586095  0.0083 0.000925 0.001251 0.004048  0.171643  0.021170 -0.025124  44.3896708436 -110.5437343247  2368.58609
P801 08NOV29 2008.9117 54799 1507 6 -110.5  -3484 -0.589903   4917121  0.134380  2368  0.588175  0.0083 0.000925 0.001222 0.003984  0.168730  0.031497  0.001451  44.3896708126 -110.5437343232  2368.58818
P801 08NOV30 2008.9144 54800 1508 0 -110.5  -3484 -0.590102   4917121  0.134987  2368  0.573499  0.0083 0.000966 0.001283 0.004345  0.132914  0.086503 -0.046986  44.3896708178 -110.5437343263  2368.57350
P801 08DEC01 2008.9172 54801 1508 1 -110.5  -3484 -0.588713   4917121  0.135796  2368  0.585134  0.0083 0.000981 0.001277 0.004200  0.193434  0.043335 -0.071507  44.3896708249 -110.5437343094  2368.58513
P801 08DEC02 2008.9199 54802 1508 2 -110.5  -3484 -0.589694   4917121  0.136090  2368  0.584932  0.0083 0.000924 0.001214 0.004125  0.156935  0.088954  0.082577  44.3896708273 -110.5437343222  2368.58493
P801 08DEC03 2008.9227 54803 1508 3 -110.5  -3484 -0.589077   4917121  0.138059  2368  0.581405  0.0083 0.000921 0.001239 0.004096  0.142731  0.043224 -0.012436  44.3896708448 -110.5437343150  2368.58140
P801 08DEC04 2008.9254 54804 1508 4 -110.5  -3484 -0.586652   4917121  0.140590  2368  0.579904  0.0083 0.000890 0.001194 0.003830  0.116793  0.055674 -0.083959  44.3896708673 -110.5437342851  2368.57990
P801 08DEC05 2008.9281 54805 1508 5 -110.5  -3484 -0.588261   4917121  0.138803  2368  0.586768  0.0083 0.000907 0.001214 0.004021  0.143058  0.029594 -0.021814  44.3896708510 -110.5437343058  2368.58677
P801 08DEC06 2008.9309 54806 1508 6 -110.5  -3484 -0.589994   4917121  0.137583  2368  0.573121  0.0083 0.000914 0.001193 0.004005  0.115430 -0.053393  0.015333  44.3896708398 -110.5437343281  2368.57312
P801 08DEC07 2008.9336 54807 1509 0 -110.5  -3484 -0.591004   4917121  0.137637  2368  0.578978  0.0083 0.000966 0.001225 0.004132  0.167943  0.016155 -0.014404  44.3896708401 -110.5437343413  2368.57898
P801 08DEC08 2008.9363 54808 1509 1 -110.5  -3484 -0.590213   4917121  0.135876  2368  0.592745  0.0083 0.000928 0.001263 0.004025  0.136891  0.030124 -0.111849  44.3896708240 -110.5437343318  2368.59274
P801 08DEC09 2008.9391 54809 1509 2 -110.5  -3484 -0.588508   4917121  0.137089  2368  0.581873  0.0083 0.000898 0.001219 0.003930  0.129427  0.065955 -0.046068  44.3896708346 -110.5437343110  2368.58187
P801 08DEC10 2008.9418 54810 1509 3 -110.5  -3484 -0.586075   4917121  0.136735  2368  0.590141  0.0083 0.000889 0.001215 0.003824  0.142736  0.009924 -0.071534  44.3896708312 -110.5437342809  2368.59014
P801 08DEC11 2008.9446 54811 1509 4 -110.5  -3484 -0.587518   4917121  0.136834  2368  0.582437  0.0083 0.000893 0.001229 0.003942  0.097165  0.000124 -0.071582  44.3896708319 -110.5437342996  2368.58244
P801 08DEC12 2008.9473 54812 1509 5 -110.5  -3484 -0.588606   4917121  0.137738  2368  0.583533  0.0083 0.000903 0.001251 0.003883  0.148256 -0.037472 -0.090726  44.3896708398 -110.5437343137  2368.58353
P801 08DEC13 2008.9500 54813 1509 6 -110.5  -3484 -0.588128   4917121  0.134932  2368  0.605287  0.0083 0.000876 0.001195 0.003829  0.102992  0.076905 -0.061119  44.3896708143 -110.5437343082  2368.60529
P801 08DEC14 2008.9528 54814 1510 0 -110.5  -3484 -0.588872   4917121  0.134362  2368  0.601976  0.0083 0.000896 0.001177 0.003855  0.098949  0.020729 -0.146009  44.3896708089 -110.5437343181  2368.60198
P801 08DEC15 2008.9555 54815 1510 1 -110.5  -3484 -0.586766   4917121  0.134466  2368  0.603919  0.0083 0.000889 0.001183 0.003818  0.134611  0.027760 -0.113229  44.3896708096 -110.5437342922  2368.60392
P801 08DEC16 2008.9582 54816 1510 2 -110.5  -3484 -0.590368   4917121  0.135016  2368  0.607564  0.0083 0.000924 0.001207 0.004052  0.139040  0.057092 -0.076216  44.3896708144 -110.5437343379  2368.60756
P801 08DEC17 2008.9610 54817 1510 3 -110.5  -3484 -0.589102   4917121  0.136294  2368  0.598897  0.0083 0.000906 0.001188 0.003845  0.132805  0.051819 -0.013550  44.3896708256 -110.5437343225  2368.59890
P801 08DEC18 2008.9637 54818 1510 4 -110.5  -3484 -0.589050   4917121  0.132577  2368  0.604184  0.0083 0.000904 0.001217 0.003973  0.121579  0.014266 -0.107050  44.3896707919 -110.5437343224  2368.60418
P801 08DEC19 2008.9665 54819 1510 5 -110.5  -3484 -0.591436   4917121  0.137141  2368  0.601975  0.0083 0.000885 0.001218 0.003851  0.149653  0.014464 -0.019929  44.3896708328 -110.5437343529  2368.60198
P801 08DEC20 2008.9692 54820 1510 6 -110.5  -3484 -0.589976   4917121  0.134498  2368  0.602577  0.0083 0.000932 0.001182 0.004000  0.074046  0.034377 -0.079216  44.3896708088 -110.5437343351  2368.60258
P801 08DEC21 2008.9719 54821 1511 0 -110.5  -3484 -0.590734   4917121  0.134817  2368  0.592451  0.0083 0.000924 0.001224 0.004146  0.076560  0.092281 -0.119758  44.3896708114 -110.5437343451  2368.59245
P801 08DEC22 2008.9747 54822 1511 1 -110.5  -3484 -0.586524   4917121  0.137331  2368  0.601359  0.0083 0.000920 0.001242 0.004132  0.029591  0.125712 -0.146309  44.3896708338 -110.5437342928  2368.60136
P801 08DEC23 2008.9774 54823 1511 2 -110.5  -3484 -0.588219   4917121  0.139997  2368  0.598014  0.0083 0.000928 0.001204 0.004107  0.081677  0.085691 -0.083839  44.3896708575 -110.5437343146  2368.59801
P801 08DEC24 2008.9802 54824 1511 3 -110.5  -3484 -0.585663   4917121  0.138230  2368  0.602034  0.0083 0.000940 0.001228 0.004188  0.063031  0.133849 -0.072554  44.3896708414 -110.5437342830  2368.60203
P801 08DEC25 2008.9829 54825 1511 4 -110.5  -3484 -0.586844   4917121  0.135310  2368  0.614816  0.0083 0.001012 0.001332 0.004506  0.065460  0.098863 -0.116247  44.3896708149 -110.5437342983  2368.61482
P801 08DEC26 2008.9856 54826 1511 5 -110.5  -3484 -0.588434   4917121  0.131767  2368  0.612190  0.0083 0.001068 0.001391 0.004710  0.030965  0.117049 -0.077484  44.3896707828 -110.5437343188  2368.61219
P801 08DEC27 2008.9884 54827 1511 6 -110.5  -3484 -0.589298   4917121  0.135204  2368  0.601215  0.0083 0.000974 0.001320 0.004449  0.099085  0.089780  0.012282  44.3896708135 -110.5437343302  2368.60122
P801 08DEC28 2008.9911 54828 1512 0 -110.5  -3484 -0.589158   4917121  0.132952  2368  0.596675  0.0083 0.001012 0.001334 0.004558  0.085775  0.108243  0.003299  44.3896707930 -110.5437343289  2368.59668
P801 08DEC29 2008.9938 54829 1512 1 -110.5  -3484 -0.588741   4917121  0.128506  2368  0.602847  0.0083 0.001059 0.001427 0.004901  0.063948  0.107368 -0.093872  44.3896707527 -110.5437343242  2368.60285
P801 08DEC30 2008.9966 54830 1512 2 -110.5  -3484 -0.587260   4917121  0.137561  2368  0.591101  0.0083 0.000977 0.001304 0.004494  0.119779  0.081255  0.040865  44.3896708340 -110.5437343062  2368.59110
P801 08DEC31 2008.9993 54831 1512 3 -110.5  -3484 -0.584263   4917121  0.135596  2368  0.583742  0.0083 0.000918 0.001203 0.004122  0.039265  0.082961  0.032183  44.3896708161 -110.5437342691  2368.58374
P801 09JAN01 2009.0021 54832 1512 4 -110.5  -3484 -0.586632   4917121  0.138323  2368  0.589251  0.0083 0.000993 0.001294 0.004606  0.010355  0.191460 -0.036191  44.3896708404 -110.5437342993  2368.58925
P801 09JAN02 2009.0048 54833 1512 5 -110.5  -3484 -0.582230   4917121  0.133918  2368  0.626016  0.0083 0.001065 0.001339 0.004855 -0.168752  0.292967 -0.067338  44.3896708005 -110.5437342446  2368.62602
P801 09JAN03 2009.0075 54834 1512 6 -110.5  -3484 -0.583648   4917121  0.134174  2368  0.616679  0.0083 0.001016 0.001252 0.004402 -0.069026  0.203718 -0.020673  44.3896708026 -110.5437342629  2368.61668
P801 09JAN04 2009.0103 54835 1513 0 -110.5  -3484 -0.585344   4917121  0.133864  2368  0.615610  0.0083 0.000970 0.001249 0.004341 -0.035903  0.118318  0.044113  44.3896707995 -110.5437342847  2368.61561
P801 09JAN05 2009.0130 54836 1513 1 -110.5  -3484 -0.588941   4917121  0.133115  2368  0.609934  0.0083 0.001015 0.001237 0.004341 -0.032617  0.220523  0.034065  44.3896707926 -110.5437343303  2368.60993
P801 09JAN06 2009.0157 54837 1513 2 -110.5  -3484 -0.586175   4917121  0.135677  2368  0.616474  0.0083 0.000987 0.001266 0.004380 -0.014239  0.175306  0.004579  44.3896708154 -110.5437342962  2368.61647
P801 09JAN07 2009.0185 54838 1513 3 -110.5  -3484 -0.589511   4917121  0.135121  2368  0.607599  0.0083 0.000975 0.001239 0.004337 -0.042469  0.216294 -0.002278  44.3896708102 -110.5437343385  2368.60760
P801 09JAN08 2009.0212 54839 1513 4 -110.5  -3484 -0.586048   4917121  0.135888  2368  0.609816  0.0083 0.001087 0.001375 0.005035 -0.045212  0.191014  0.033704  44.3896708168 -110.5437342956  2368.60982
P801 09JAN09 2009.0240 54840 1513 5 -110.5  -3484 -0.588611   4917121  0.137671  2368  0.612968  0.0083 0.001027 0.001343 0.004580  0.032283  0.088608 -0.059011  44.3896708326 -110.5437343283  2368.61297
