site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P711 05NOV04 2005.8426 53678 1347 5 -110.9   3089  0.297661   4944445  0.429025  2118  0.740292  0.0083 0.000786 0.000983 0.003137  0.012788  0.151996 -0.121508  44.6355650604 -110.8610661379  2118.74029
P711 05NOV05 2005.8453 53679 1347 6 -110.9   3089  0.297473   4944445  0.429113  2118  0.729803  0.0083 0.000792 0.000993 0.003152  0.001427  0.150313 -0.132698  44.6355650609 -110.8610661408  2118.72980
P711 05NOV06 2005.8480 53680 1348 0 -110.9   3089  0.297319   4944445  0.429575  2118  0.736469  0.0083 0.000789 0.001002 0.003157  0.002883  0.153723 -0.116529  44.6355650649 -110.8610661432  2118.73647
P711 05NOV07 2005.8508 53681 1348 1 -110.9   3089  0.298222   4944445  0.430235  2118  0.738432  0.0083 0.000784 0.000995 0.003179 -0.004249  0.153191 -0.093507  44.6355650705 -110.8610661324  2118.73843
P711 05NOV08 2005.8535 53682 1348 2 -110.9   3089  0.297782   4944445  0.429774  2118  0.736009  0.0083 0.000788 0.000995 0.003168 -0.031909  0.145014 -0.068640  44.6355650662 -110.8610661384  2118.73601
P711 05NOV09 2005.8563 53683 1348 3 -110.9   3089  0.295921   4944445  0.428702  2118  0.727638  0.0083 0.000786 0.000989 0.003119  0.022591  0.153664 -0.087624  44.6355650563 -110.8610661624  2118.72764
P711 05NOV10 2005.8590 53684 1348 4 -110.9   3089  0.296389   4944445  0.428558  2118  0.732242  0.0083 0.000793 0.000992 0.003207  0.007591  0.177345 -0.125738  44.6355650548 -110.8610661570  2118.73224
P711 05NOV11 2005.8617 53685 1348 5 -110.9   3089  0.295235   4944445  0.430331  2118  0.733880  0.0083 0.000778 0.000981 0.003149  0.006387  0.180161 -0.142920  44.6355650705 -110.8610661721  2118.73388
P711 05NOV12 2005.8645 53686 1348 6 -110.9   3089  0.294756   4944445  0.430906  2118  0.731604  0.0083 0.000790 0.000985 0.003198 -0.029485  0.206478 -0.161176  44.6355650754 -110.8610661786  2118.73160
P711 05NOV13 2005.8672 53687 1349 0 -110.9   3089  0.295793   4944445  0.429460  2118  0.730690  0.0083 0.000769 0.000961 0.003073  0.017462  0.168046 -0.117224  44.6355650622 -110.8610661661  2118.73069
P711 05NOV14 2005.8700 53688 1349 1 -110.9   3089  0.295532   4944445  0.429082  2118  0.731689  0.0083 0.000804 0.001019 0.003267  0.010810  0.178677 -0.097997  44.6355650585 -110.8610661699  2118.73169
P711 05NOV15 2005.8727 53689 1349 2 -110.9   3089  0.295483   4944445  0.432015  2118  0.725006  0.0083 0.000749 0.000974 0.003054  0.030474  0.097681 -0.065755  44.6355650847 -110.8610661710  2118.72501
P711 05NOV16 2005.8754 53690 1349 3 -110.9   3089  0.296644   4944445  0.428966  2118  0.721710  0.0083 0.000749 0.000973 0.003054  0.049873  0.121691 -0.086229  44.6355650570 -110.8610661569  2118.72171
P711 05NOV17 2005.8782 53691 1349 4 -110.9   3089  0.297366   4944445  0.430179  2118  0.719972  0.0083 0.000757 0.000978 0.003091  0.033010  0.130822 -0.072426  44.6355650677 -110.8610661484  2118.71997
P711 05NOV18 2005.8809 53692 1349 5 -110.9   3089  0.297550   4944445  0.430270  2118  0.725648  0.0083 0.000749 0.000980 0.003111  0.022528  0.151859 -0.052440  44.6355650683 -110.8610661466  2118.72565
P711 05NOV19 2005.8836 53693 1349 6 -110.9   3089  0.296646   4944445  0.430032  2118  0.724589  0.0083 0.000756 0.000971 0.003070  0.046469  0.138178 -0.092174  44.6355650659 -110.8610661585  2118.72459
P711 05NOV20 2005.8864 53694 1350 0 -110.9   3089  0.296863   4944445  0.426878  2118  0.722542  0.0083 0.000746 0.000966 0.003034  0.023393  0.117784 -0.088820  44.6355650373 -110.8610661563  2118.72254
P711 05NOV21 2005.8891 53695 1350 1 -110.9   3089  0.296278   4944445  0.429464  2118  0.721546  0.0083 0.000733 0.000975 0.003044  0.008712  0.106555 -0.082054  44.6355650603 -110.8610661642  2118.72155
P711 05NOV22 2005.8919 53696 1350 2 -110.9   3089  0.294505   4944445  0.429061  2118  0.722287  0.0083 0.000731 0.000956 0.002988  0.031184  0.127597 -0.082274  44.6355650564 -110.8610661870  2118.72229
P711 05NOV23 2005.8946 53697 1350 3 -110.9   3089  0.296236   4944445  0.430323  2118  0.725298  0.0083 0.000745 0.000973 0.003055  0.009116  0.092045 -0.039825  44.6355650676 -110.8610661657  2118.72530
P711 05NOV24 2005.8973 53698 1350 4 -110.9   3089  0.295947   4944445  0.429674  2118  0.727617  0.0083 0.000737 0.000967 0.003000  0.031584  0.100930 -0.063003  44.6355650615 -110.8610661699  2118.72762
P711 05NOV25 2005.9001 53699 1350 5 -110.9   3089  0.296190   4944445  0.427591  2118  0.730057  0.0083 0.000746 0.000991 0.003080  0.036127  0.105189 -0.082930  44.6355650425 -110.8610661674  2118.73006
P711 05NOV26 2005.9028 53700 1350 6 -110.9   3089  0.294423   4944445  0.428690  2118  0.724868  0.0083 0.000735 0.000966 0.002989  0.051655  0.093412 -0.089466  44.6355650522 -110.8610661901  2118.72487
P711 05NOV27 2005.9055 53701 1351 0 -110.9   3089  0.294912   4944445  0.429793  2118  0.721779  0.0083 0.000744 0.000965 0.003068  0.002848  0.179828 -0.068595  44.6355650619 -110.8610661845  2118.72178
P711 05NOV28 2005.9083 53702 1351 1 -110.9   3089  0.294767   4944445  0.430932  2118  0.721140  0.0083 0.000726 0.000964 0.003047 -0.011064  0.158931 -0.070532  44.6355650719 -110.8610661869  2118.72114
P711 05NOV29 2005.9110 53703 1351 2 -110.9   3089  0.294522   4944445  0.429516  2118  0.727859  0.0083 0.000731 0.000965 0.002955 -0.000421  0.141757 -0.104829  44.6355650589 -110.8610661905  2118.72786
P711 05NOV30 2005.9138 53704 1351 3 -110.9   3089  0.293761   4944445  0.429094  2118  0.724131  0.0083 0.000727 0.000975 0.003001  0.012846  0.133793 -0.071033  44.6355650548 -110.8610662006  2118.72413
P711 05DEC01 2005.9165 53705 1351 4 -110.9   3089  0.293994   4944445  0.429856  2118  0.727795  0.0083 0.000729 0.000966 0.002996 -0.007076  0.169758 -0.064916  44.6355650615 -110.8610661982  2118.72780
P711 05DEC02 2005.9192 53706 1351 5 -110.9   3089  0.297531   4944445  0.429413  2118  0.731304  0.0083 0.000738 0.000977 0.003047  0.034093  0.112610 -0.106878  44.6355650572 -110.8610661541  2118.73130
P711 05DEC03 2005.9220 53707 1351 6 -110.9   3089  0.296542   4944445  0.430197  2118  0.731001  0.0083 0.000725 0.000957 0.002965  0.026843  0.134030 -0.071792  44.6355650641 -110.8610661671  2118.73100
P711 05DEC04 2005.9247 53708 1352 0 -110.9   3089  0.295820   4944445  0.429188  2118  0.726001  0.0083 0.000731 0.000966 0.003063 -0.008303  0.159830 -0.105779  44.6355650548 -110.8610661767  2118.72600
P711 05DEC05 2005.9274 53709 1352 1 -110.9   3089  0.295682   4944445  0.429206  2118  0.721590  0.0083 0.000720 0.000964 0.002941  0.026282  0.097099 -0.062329  44.6355650547 -110.8610661790  2118.72159
P711 05DEC06 2005.9302 53710 1352 2 -110.9   3089  0.295678   4944445  0.429939  2118  0.719574  0.0083 0.000728 0.000963 0.003018  0.006421  0.145781 -0.072587  44.6355650610 -110.8610661795  2118.71957
P711 05DEC07 2005.9329 53711 1352 3 -110.9   3089  0.294251   4944445  0.427869  2118  0.721536  0.0083 0.000752 0.000994 0.003173  0.029070  0.130459 -0.119435  44.6355650422 -110.8610661980  2118.72154
P711 05DEC08 2005.9357 53712 1352 4 -110.9   3089  0.295027   4944445  0.427198  2118  0.721259  0.0083 0.000741 0.000977 0.003028  0.045303  0.113154 -0.106536  44.6355650359 -110.8610661888  2118.72126
P711 05DEC09 2005.9384 53713 1352 5 -110.9   3089  0.294448   4944445  0.427301  2118  0.726207  0.0083 0.000729 0.000981 0.003048  0.020587  0.113275 -0.092902  44.6355650366 -110.8610661966  2118.72621
P711 05DEC10 2005.9411 53714 1352 6 -110.9   3089  0.294831   4944445  0.428552  2118  0.726230  0.0083 0.000726 0.000971 0.003001  0.025832  0.121909 -0.068468  44.6355650476 -110.8610661923  2118.72623
P711 05DEC11 2005.9439 53715 1353 0 -110.9   3089  0.295424   4944445  0.429241  2118  0.727617  0.0083 0.000721 0.000967 0.002959  0.021968  0.105166 -0.071117  44.6355650536 -110.8610661854  2118.72762
P711 05DEC12 2005.9466 53716 1353 1 -110.9   3089  0.296133   4944445  0.429347  2118  0.726625  0.0083 0.000726 0.000971 0.003030 -0.001573  0.145711 -0.067411  44.6355650543 -110.8610661769  2118.72662
P711 05DEC13 2005.9493 53717 1353 2 -110.9   3089  0.295969   4944445  0.430417  2118  0.727726  0.0083 0.000720 0.000964 0.002990  0.013712  0.136713 -0.064810  44.6355650637 -110.8610661795  2118.72773
P711 05DEC14 2005.9521 53718 1353 3 -110.9   3089  0.293948   4944445  0.430192  2118  0.721857  0.0083 0.000728 0.000951 0.002998  0.011640  0.157984 -0.120161  44.6355650614 -110.8610662055  2118.72186
P711 05DEC15 2005.9548 53719 1353 4 -110.9   3089  0.295125   4944445  0.429608  2118  0.721609  0.0083 0.000748 0.000988 0.003096  0.021266  0.133574 -0.081184  44.6355650559 -110.8610661912  2118.72161
P711 05DEC16 2005.9576 53720 1353 5 -110.9   3089  0.293633   4944445  0.428968  2118  0.726243  0.0083 0.000731 0.000978 0.003041  0.001040  0.140604 -0.046956  44.6355650499 -110.8610662105  2118.72624
P711 05DEC17 2005.9603 53721 1353 6 -110.9   3089  0.295233   4944445  0.429890  2118  0.722732  0.0083 0.000716 0.000974 0.002974 -0.013186  0.136472 -0.025523  44.6355650580 -110.8610661909  2118.72273
P711 05DEC18 2005.9630 53722 1354 0 -110.9   3089  0.294361   4944445  0.428087  2118  0.717696  0.0083 0.000729 0.000990 0.003065 -0.029624  0.155031 -0.051616  44.6355650415 -110.8610662024  2118.71770
P711 05DEC19 2005.9658 53723 1354 1 -110.9   3089  0.294494   4944445  0.427590  2118  0.720375  0.0083 0.000777 0.000992 0.003174  0.003448  0.156007 -0.152610  44.6355650368 -110.8610662013  2118.72037
P711 05DEC20 2005.9685 53724 1354 2 -110.9   3089  0.294217   4944445  0.428367  2118  0.718329  0.0083 0.000783 0.000986 0.003188 -0.018417  0.199582 -0.153954  44.6355650436 -110.8610662053  2118.71833
P711 05DEC21 2005.9713 53725 1354 3 -110.9   3089  0.296405   4944445  0.426676  2118  0.717372  0.0083 0.000755 0.000971 0.003033 -0.018705  0.161311 -0.102151  44.6355650281 -110.8610661782  2118.71737
P711 05DEC22 2005.9740 53726 1354 4 -110.9   3089  0.298748   4944445  0.427191  2118  0.730880  0.0083 0.000762 0.000976 0.003105 -0.042153  0.210247 -0.115006  44.6355650325 -110.8610661492  2118.73088
P711 05DEC23 2005.9767 53727 1354 5 -110.9   3089  0.296265   4944445  0.425524  2118  0.730646  0.0083 0.000767 0.001018 0.003179  0.010031  0.177077 -0.108343  44.6355650173 -110.8610661810  2118.73065
P711 05DEC24 2005.9795 53728 1354 6 -110.9   3089  0.294926   4944445  0.427622  2118  0.724315  0.0083 0.000738 0.000991 0.003083  0.015647  0.143917 -0.119266  44.6355650359 -110.8610661984  2118.72432
P711 05DEC25 2005.9822 53729 1355 0 -110.9   3089  0.296267   4944445  0.428429  2118  0.730650  0.0083 0.000733 0.000965 0.002998  0.012949  0.160219 -0.082643  44.6355650430 -110.8610661820  2118.73065
P711 05DEC26 2005.9849 53730 1355 1 -110.9   3089  0.295399   4944445  0.428323  2118  0.729664  0.0083 0.000732 0.000988 0.003032  0.009887  0.139595 -0.073481  44.6355650418 -110.8610661935  2118.72966
P711 05DEC27 2005.9877 53731 1355 2 -110.9   3089  0.295846   4944445  0.426919  2118  0.724606  0.0083 0.000738 0.000994 0.003086  0.017085  0.151827 -0.097799  44.6355650289 -110.8610661884  2118.72461
P711 05DEC28 2005.9904 53732 1355 3 -110.9   3089  0.295609   4944445  0.427508  2118  0.726033  0.0083 0.000725 0.000983 0.002991  0.029604  0.139253 -0.096330  44.6355650340 -110.8610661919  2118.72603
P711 05DEC29 2005.9932 53733 1355 4 -110.9   3089  0.295799   4944445  0.429284  2118  0.730556  0.0083 0.000748 0.000997 0.003118 -0.003848  0.145878 -0.108213  44.6355650497 -110.8610661900  2118.73056
P711 05DEC30 2005.9959 53734 1355 5 -110.9   3089  0.295633   4944445  0.427892  2118  0.728278  0.0083 0.000744 0.000977 0.003089 -0.012449  0.146161 -0.119645  44.6355650369 -110.8610661926  2118.72828
P711 05DEC31 2005.9986 53735 1355 6 -110.9   3089  0.296680   4944445  0.428233  2118  0.734408  0.0083 0.000735 0.000970 0.003023  0.011306  0.137482 -0.087815  44.6355650398 -110.8610661799  2118.73441
P711 06JAN01 2006.0014 53736 1356 0 -110.9   3089  0.296761   4944445  0.427397  2118  0.727318  0.0083 0.000745 0.000968 0.003099 -0.020899  0.177529 -0.097213  44.6355650320 -110.8610661795  2118.72732
P711 06JAN02 2006.0041 53737 1356 1 -110.9   3089  0.297087   4944445  0.428189  2118  0.727363  0.0083 0.000726 0.000974 0.002994  0.010281  0.130561 -0.069382  44.6355650389 -110.8610661759  2118.72736
P711 06JAN03 2006.0068 53738 1356 2 -110.9   3089  0.294395   4944445  0.428660  2118  0.722266  0.0083 0.000746 0.000981 0.003095  0.004726  0.156853 -0.099957  44.6355650429 -110.8610662103  2118.72227
P711 06JAN04 2006.0096 53739 1356 3 -110.9   3089  0.294182   4944445  0.428508  2118  0.720497  0.0083 0.000737 0.000972 0.003020  0.015637  0.157247 -0.105217  44.6355650413 -110.8610662135  2118.72050
P711 06JAN05 2006.0123 53740 1356 4 -110.9   3089  0.295262   4944445  0.429074  2118  0.713700  0.0083 0.000745 0.000979 0.003051  0.016537  0.140359 -0.138759  44.6355650462 -110.8610662004  2118.71370
P711 06JAN06 2006.0151 53741 1356 5 -110.9   3089  0.294419   4944445  0.428673  2118  0.715424  0.0083 0.000745 0.000968 0.003093  0.003125  0.150427 -0.128140  44.6355650423 -110.8610662116  2118.71542
P711 06JAN07 2006.0178 53742 1356 6 -110.9   3089  0.295741   4944445  0.429940  2118  0.726506  0.0083 0.000755 0.000974 0.003110 -0.014998  0.196226 -0.106215  44.6355650535 -110.8610661954  2118.72651
P711 06JAN08 2006.0205 53743 1357 0 -110.9   3089  0.294153   4944445  0.430151  2118  0.723141  0.0083 0.000761 0.001010 0.003136  0.000863  0.129203 -0.077562  44.6355650551 -110.8610662160  2118.72314
P711 06JAN09 2006.0233 53744 1357 1 -110.9   3089  0.293340   4944445  0.429730  2118  0.715762  0.0083 0.000750 0.001003 0.003120 -0.012960  0.141545 -0.052018  44.6355650511 -110.8610662267  2118.71576
P711 06JAN10 2006.0260 53745 1357 2 -110.9   3089  0.295737   4944445  0.428457  2118  0.720286  0.0083 0.000773 0.001001 0.003187 -0.027581  0.188591 -0.092469  44.6355650394 -110.8610661970  2118.72029
P711 06JAN11 2006.0287 53746 1357 3 -110.9   3089  0.296301   4944445  0.428589  2118  0.723520  0.0083 0.000761 0.000996 0.003196 -0.045762  0.213035 -0.116247  44.6355650404 -110.8610661905  2118.72352
P711 06JAN12 2006.0315 53747 1357 4 -110.9   3089  0.296692   4944445  0.430469  2118  0.718982  0.0083 0.000735 0.000978 0.003035  0.005964  0.149543 -0.128105  44.6355650570 -110.8610661860  2118.71898
P711 06JAN13 2006.0342 53748 1357 5 -110.9   3089  0.297538   4944445  0.429022  2118  0.718460  0.0083 0.000728 0.000977 0.003024  0.013589  0.144529 -0.115986  44.6355650438 -110.8610661759  2118.71846
P711 06JAN14 2006.0370 53749 1357 6 -110.9   3089  0.298939   4944445  0.429231  2118  0.729009  0.0083 0.000745 0.000994 0.003101  0.003495  0.139584 -0.161583  44.6355650454 -110.8610661588  2118.72901
P711 06JAN15 2006.0397 53750 1358 0 -110.9   3089  0.297477   4944445  0.429979  2118  0.726013  0.0083 0.000738 0.000997 0.003097  0.013079  0.162465 -0.127542  44.6355650519 -110.8610661777  2118.72601
P711 06JAN16 2006.0424 53751 1358 1 -110.9   3089  0.296200   4944445  0.429102  2118  0.720794  0.0083 0.000729 0.000970 0.003029 -0.000944  0.150233 -0.122485  44.6355650438 -110.8610661943  2118.72079
P711 06JAN17 2006.0452 53752 1358 2 -110.9   3089  0.294165   4944445  0.428054  2118  0.721417  0.0083 0.000744 0.000993 0.003016  0.034761  0.128036 -0.117837  44.6355650341 -110.8610662205  2118.72142
P711 06JAN18 2006.0479 53753 1358 3 -110.9   3089  0.295042   4944445  0.427009  2118  0.725593  0.0083 0.000726 0.000964 0.002999  0.001356  0.141497 -0.111565  44.6355650245 -110.8610662100  2118.72559
P711 06JAN19 2006.0507 53754 1358 4 -110.9   3089  0.295441   4944445  0.429721  2118  0.721847  0.0083 0.000732 0.000973 0.003031  0.027447  0.089838 -0.077598  44.6355650487 -110.8610662055  2118.72185
P711 06JAN20 2006.0534 53755 1358 5 -110.9   3089  0.297667   4944445  0.430474  2118  0.724162  0.0083 0.000754 0.000990 0.003126  0.021511  0.132185 -0.122649  44.6355650552 -110.8610661779  2118.72416
P711 06JAN21 2006.0561 53756 1358 6 -110.9   3089  0.296693   4944445  0.429289  2118  0.716493  0.0083 0.000725 0.000973 0.002990  0.014737  0.156197 -0.087096  44.6355650443 -110.8610661907  2118.71649
P711 06JAN22 2006.0589 53757 1359 0 -110.9   3089  0.297535   4944445  0.429875  2118  0.719501  0.0083 0.000724 0.000972 0.002994 -0.010123  0.146082 -0.127663  44.6355650493 -110.8610661807  2118.71950
P711 06JAN23 2006.0616 53758 1359 1 -110.9   3089  0.294470   4944445  0.429103  2118  0.721935  0.0083 0.000747 0.000984 0.003064 -0.016084  0.140088 -0.125392  44.6355650422 -110.8610662198  2118.72193
P711 06JAN24 2006.0643 53759 1359 2 -110.9   3089  0.295934   4944445  0.428981  2118  0.715663  0.0083 0.000756 0.000994 0.003078  0.023967  0.085349 -0.142755  44.6355650408 -110.8610662019  2118.71566
P711 06JAN25 2006.0671 53760 1359 3 -110.9   3089  0.296603   4944445  0.429183  2118  0.714643  0.0083 0.000723 0.000940 0.002917  0.022570  0.065926 -0.111556  44.6355650424 -110.8610661940  2118.71464
P711 06JAN26 2006.0698 53761 1359 4 -110.9   3089  0.297807   4944445  0.427233  2118  0.720959  0.0083 0.000728 0.000953 0.002951  0.024280  0.098029 -0.125339  44.6355650246 -110.8610661793  2118.72096
P711 06JAN27 2006.0726 53762 1359 5 -110.9   3089  0.297860   4944445  0.428708  2118  0.719826  0.0083 0.000724 0.000943 0.002979 -0.008316  0.140549 -0.141294  44.6355650376 -110.8610661792  2118.71983
P711 06JAN28 2006.0753 53763 1359 6 -110.9   3089  0.295688   4944445  0.429226  2118  0.718377  0.0083 0.000718 0.000943 0.002985  0.011989  0.154847 -0.118422  44.6355650421 -110.8610662070  2118.71838
P711 06JAN29 2006.0780 53764 1360 0 -110.9   3089  0.295020   4944445  0.428745  2118  0.716022  0.0083 0.000719 0.000941 0.002951  0.019839  0.126034 -0.117795  44.6355650375 -110.8610662160  2118.71602
P711 06JAN30 2006.0808 53765 1360 1 -110.9   3089  0.296819   4944445  0.429588  2118  0.720118  0.0083 0.000726 0.000947 0.003009 -0.007333  0.143001 -0.125921  44.6355650449 -110.8610661938  2118.72012
P711 06JAN31 2006.0835 53766 1360 2 -110.9   3089  0.295673   4944445  0.429225  2118  0.720945  0.0083 0.000711 0.000938 0.002930 -0.001016  0.135466 -0.115035  44.6355650414 -110.8610662088  2118.72094
