site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HVWY 04OCT07 2004.7666 53285 1291 4 -110.5  -2854 -0.380628   4942004  0.699215  2406  0.830258  0.0000 0.000763 0.001004 0.003324  0.000007 -0.018052 -0.010770  44.6136012253 -110.5359616199  2406.83026
HVWY 04OCT08 2004.7693 53286 1291 5 -110.5  -2854 -0.380300   4942004  0.700838  2406  0.830729  0.0000 0.000800 0.001046 0.003451  0.046492 -0.019294  0.018334  44.6136012396 -110.5359616163  2406.83073
HVWY 04OCT09 2004.7721 53287 1291 6 -110.5  -2854 -0.381151   4942004  0.698968  2406  0.833786  0.0000 0.000781 0.001027 0.003476  0.008900  0.021854  0.065375  44.6136012226 -110.5359616275  2406.83379
HVWY 04OCT10 2004.7748 53288 1292 0 -110.5  -2854 -0.379915   4942004  0.697585  2406  0.824525  0.0000 0.000767 0.001010 0.003258  0.042002  0.016781  0.024716  44.6136012099 -110.5359616124  2406.82453
HVWY 04OCT11 2004.7775 53289 1292 1 -110.5  -2854 -0.380329   4942004  0.699917  2406  0.826722  0.0000 0.000771 0.001008 0.003275  0.016508 -0.000942 -0.020947  44.6136012306 -110.5359616182  2406.82672
HVWY 04OCT12 2004.7803 53290 1292 2 -110.5  -2854 -0.379975   4942004  0.699150  2406  0.833070  0.0000 0.000784 0.001032 0.003415  0.015686 -0.021737  0.045861  44.6136012235 -110.5359616142  2406.83307
HVWY 04OCT13 2004.7830 53291 1292 3 -110.5  -2854 -0.380329   4942004  0.698866  2406  0.830044  0.0000 0.000809 0.001048 0.003511  0.024559 -0.004896 -0.008407  44.6136012207 -110.5359616192  2406.83004
HVWY 04OCT14 2004.7858 53292 1292 4 -110.5  -2854 -0.380810   4942004  0.700375  2406  0.831415  0.0000 0.000784 0.001012 0.003443  0.016518 -0.057103  0.004567  44.6136012341 -110.5359616258  2406.83142
HVWY 04OCT15 2004.7885 53293 1292 5 -110.5  -2854 -0.383200   4942004  0.698134  2406  0.831054  0.0000 0.000779 0.001031 0.003440  0.059229  0.002603  0.006077  44.6136012137 -110.5359616564  2406.83105
HVWY 04OCT16 2004.7912 53294 1292 6 -110.5  -2854 -0.381833   4942004  0.697890  2406  0.833869  0.0000 0.000749 0.000987 0.003162  0.032190  0.022029  0.021080  44.6136012112 -110.5359616397  2406.83387
HVWY 04OCT17 2004.7940 53295 1293 0 -110.5  -2854 -0.380410   4942004  0.699872  2406  0.837306  0.0000 0.000759 0.000994 0.003235 -0.034038  0.055910  0.007716  44.6136012288 -110.5359616224  2406.83731
HVWY 04OCT18 2004.7967 53296 1293 1 -110.5  -2854 -0.381030   4942004  0.697673  2406  0.835666  0.0000 0.000728 0.000976 0.003106  0.038244 -0.016431  0.019278  44.6136012088 -110.5359616307  2406.83567
HVWY 04OCT19 2004.7995 53297 1293 2 -110.5  -2854 -0.380130   4942004  0.699180  2406  0.836451  0.0000 0.000734 0.001017 0.003207  0.009358 -0.049043 -0.006140  44.6136012221 -110.5359616199  2406.83645
HVWY 04OCT20 2004.8022 53298 1293 3 -110.5  -2854 -0.380172   4942004  0.699258  2406  0.837817  0.0000 0.000746 0.001019 0.003150 -0.006673 -0.002470 -0.039523  44.6136012226 -110.5359616209  2406.83782
HVWY 04OCT21 2004.8049 53299 1293 4 -110.5  -2854 -0.379692   4942004  0.698188  2406  0.831097  0.0000 0.000755 0.001012 0.003209  0.056866 -0.015657 -0.054511  44.6136012127 -110.5359616154  2406.83110
HVWY 04OCT22 2004.8077 53300 1293 5 -110.5  -2854 -0.380199   4942004  0.699521  2406  0.834828  0.0000 0.000753 0.001010 0.003207  0.041901 -0.024303 -0.030979  44.6136012245 -110.5359616223  2406.83483
HVWY 04OCT23 2004.8104 53301 1293 6 -110.5  -2854 -0.380512   4942004  0.697707  2406  0.836740  0.0000 0.000736 0.000984 0.003064  0.008418 -0.025143 -0.041972  44.6136012080 -110.5359616267  2406.83674
HVWY 04OCT24 2004.8131 53302 1294 0 -110.5  -2854 -0.380644   4942004  0.699288  2406  0.835553  0.0000 0.000708 0.000955 0.002917  0.007410  0.010667 -0.018520  44.6136012219 -110.5359616289  2406.83555
HVWY 04OCT25 2004.8159 53303 1294 1 -110.5  -2854 -0.381640   4942004  0.699792  2406  0.833503  0.0000 0.000749 0.000971 0.003101  0.024221 -0.064562 -0.031976  44.6136012262 -110.5359616420  2406.83350
HVWY 04OCT26 2004.8186 53304 1294 2 -110.5  -2854 -0.380215   4942004  0.700194  2406  0.831703  0.0000 0.000771 0.001018 0.003180  0.036158 -0.029964 -0.043565  44.6136012296 -110.5359616246  2406.83170
HVWY 04OCT27 2004.8214 53305 1294 3 -110.5  -2854 -0.378906   4942004  0.698851  2406  0.831861  0.0000 0.000780 0.001031 0.003243  0.006917 -0.000646 -0.017759  44.6136012173 -110.5359616086  2406.83186
HVWY 04OCT28 2004.8241 53306 1294 4 -110.5  -2854 -0.380748   4942004  0.697640  2406  0.834345  0.0000 0.000755 0.001007 0.003164  0.038203  0.030227  0.004720  44.6136012062 -110.5359616323  2406.83435
HVWY 04OCT29 2004.8268 53307 1294 5 -110.5  -2854 -0.380917   4942004  0.699223  2406  0.835334  0.0000 0.000756 0.000982 0.003132  0.051864  0.027822  0.021801  44.6136012202 -110.5359616350  2406.83533
