site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P461 05NOV04 2005.8426 53678 1347 5 -110.8   3237  0.648184   5024314  0.099749  1544  0.098941  0.0083 0.000740 0.001000 0.002960 -0.002736  0.022518 -0.135166  45.3542500687 -110.7586832434  1544.09894
P461 05NOV05 2005.8453 53679 1347 6 -110.8   3237  0.647457   5024314  0.100208  1544  0.097616  0.0083 0.000762 0.001017 0.003031  0.009274  0.029085 -0.124138  45.3542500726 -110.7586832532  1544.09762
P461 05NOV06 2005.8480 53680 1348 0 -110.8   3237  0.645535   5024314  0.101125  1544  0.090705  0.0083 0.000766 0.001021 0.003085  0.010946  0.009423 -0.126919  45.3542500806 -110.7586832783  1544.09070
P461 05NOV07 2005.8508 53681 1348 1 -110.8   3237  0.645517   5024314  0.102321  1544  0.091810  0.0083 0.000736 0.000995 0.002899 -0.025920  0.027600 -0.065896  45.3542500911 -110.7586832790  1544.09181
P461 05NOV08 2005.8535 53682 1348 2 -110.8   3237  0.646460   5024314  0.099524  1544  0.091864  0.0083 0.000741 0.001002 0.002957  0.000301 -0.006558 -0.109960  45.3542500657 -110.7586832675  1544.09186
P461 05NOV09 2005.8563 53683 1348 3 -110.8   3237  0.645554   5024314  0.098252  1544  0.089934  0.0083 0.000767 0.001023 0.003102  0.002919  0.015974 -0.115086  45.3542500540 -110.7586832797  1544.08993
P461 05NOV10 2005.8590 53684 1348 4 -110.8   3237  0.644864   5024314  0.098250  1544  0.091656  0.0083 0.000765 0.001051 0.003076 -0.007005 -0.003662 -0.091985  45.3542500538 -110.7586832890  1544.09166
P461 05NOV11 2005.8617 53685 1348 5 -110.8   3237  0.646309   5024314  0.102807  1544  0.091333  0.0083 0.000725 0.000988 0.002903  0.008879  0.039177 -0.118743  45.3542500945 -110.7586832710  1544.09133
P461 05NOV12 2005.8645 53686 1348 6 -110.8   3237  0.641855   5024314  0.101984  1544  0.087373  0.0083 0.000733 0.000968 0.002910 -0.000136  0.034429 -0.112937  45.3542500869 -110.7586833284  1544.08737
P461 05NOV13 2005.8672 53687 1349 0 -110.8   3237  0.644603   5024314  0.099202  1544  0.090986  0.0083 0.000749 0.000998 0.002980  0.021773  0.003398 -0.099562  45.3542500616 -110.7586832939  1544.09099
P461 05NOV14 2005.8700 53688 1349 1 -110.8   3237  0.643140   5024314  0.103094  1544  0.084936  0.0083 0.000743 0.001008 0.002987  0.039321  0.035288 -0.054637  45.3542500964 -110.7586833131  1544.08494
P461 05NOV15 2005.8727 53689 1349 2 -110.8   3237  0.645517   5024314  0.100894  1544  0.086423  0.0083 0.000722 0.001008 0.002990  0.020375 -0.010686 -0.076440  45.3542500764 -110.7586832833  1544.08642
P461 05NOV16 2005.8754 53690 1349 3 -110.8   3237  0.646342   5024314  0.098882  1544  0.089470  0.0083 0.000719 0.000993 0.002936  0.038889 -0.006185 -0.097097  45.3542500580 -110.7586832733  1544.08947
P461 05NOV17 2005.8782 53691 1349 4 -110.8   3237  0.645648   5024314  0.099336  1544  0.079840  0.0083 0.000728 0.000985 0.002931  0.015366 -0.000426 -0.076146  45.3542500619 -110.7586832827  1544.07984
P461 05NOV18 2005.8809 53692 1349 5 -110.8   3237  0.645822   5024314  0.099950  1544  0.084122  0.0083 0.000718 0.000992 0.002960  0.011415 -0.002923 -0.073208  45.3542500672 -110.7586832810  1544.08412
P461 05NOV19 2005.8836 53693 1349 6 -110.8   3237  0.645487   5024314  0.099891  1544  0.084069  0.0083 0.000721 0.000988 0.002937  0.040697  0.004685 -0.094499  45.3542500664 -110.7586832858  1544.08407
P461 05NOV20 2005.8864 53694 1350 0 -110.8   3237  0.645541   5024314  0.096319  1544  0.081646  0.0083 0.000705 0.000971 0.002866  0.023727  0.011138 -0.073008  45.3542500340 -110.7586832857  1544.08165
P461 05NOV21 2005.8891 53695 1350 1 -110.8   3237  0.645051   5024314  0.099903  1544  0.082701  0.0083 0.000702 0.001009 0.002899 -0.008565 -0.007380 -0.078620  45.3542500660 -110.7586832925  1544.08270
P461 05NOV22 2005.8919 53696 1350 2 -110.8   3237  0.643157   5024314  0.098525  1544  0.083003  0.0083 0.000705 0.000977 0.002884  0.014572  0.013153 -0.090987  45.3542500534 -110.7586833172  1544.08300
P461 05NOV23 2005.8946 53697 1350 3 -110.8   3237  0.644986   5024314  0.099851  1544  0.086676  0.0083 0.000711 0.000985 0.002889 -0.000786 -0.007593 -0.089314  45.3542500651 -110.7586832944  1544.08668
P461 05NOV24 2005.8973 53698 1350 4 -110.8   3237  0.644403   5024314  0.098956  1544  0.087631  0.0083 0.000717 0.000981 0.002923  0.012248  0.017588 -0.080558  45.3542500568 -110.7586833023  1544.08763
P461 05NOV25 2005.9001 53699 1350 5 -110.8   3237  0.644935   5024314  0.097810  1544  0.091656  0.0083 0.000716 0.000986 0.002896  0.005464 -0.012675 -0.087397  45.3542500463 -110.7586832961  1544.09166
P461 05NOV26 2005.9028 53700 1350 6 -110.8   3237  0.642599   5024314  0.097697  1544  0.088601  0.0083 0.000707 0.000982 0.002847 -0.000511 -0.042905 -0.050839  45.3542500450 -110.7586833264  1544.08860
P461 05NOV27 2005.9055 53701 1351 0 -110.8   3237  0.642846   5024314  0.097091  1544  0.085421  0.0083 0.000700 0.000985 0.002849 -0.000028  0.031083 -0.067731  45.3542500393 -110.7586833238  1544.08542
P461 05NOV28 2005.9083 53702 1351 1 -110.8   3237  0.643013   5024314  0.099239  1544  0.084220  0.0083 0.000702 0.000996 0.002926 -0.000347 -0.009767 -0.089099  45.3542500584 -110.7586833222  1544.08422
P461 05NOV29 2005.9110 53703 1351 2 -110.8   3237  0.643294   5024314  0.098645  1544  0.090770  0.0083 0.000707 0.001016 0.002925 -0.023210  0.043124 -0.080670  45.3542500528 -110.7586833192  1544.09077
P461 05NOV30 2005.9138 53704 1351 3 -110.8   3237  0.644487   5024314  0.098562  1544  0.091479  0.0083 0.000697 0.000980 0.002868  0.006841  0.032358 -0.108145  45.3542500519 -110.7586833045  1544.09148
P461 05DEC01 2005.9165 53705 1351 4 -110.8   3237  0.646230   5024314  0.100965  1544  0.086067  0.0083 0.000718 0.000997 0.002961 -0.035309  0.041455 -0.078444  45.3542500733 -110.7586832828  1544.08607
P461 05DEC02 2005.9192 53706 1351 5 -110.8   3237  0.646049   5024314  0.101456  1544  0.089860  0.0083 0.000702 0.000991 0.002904 -0.011301  0.014078 -0.100215  45.3542500774 -110.7586832856  1544.08986
P461 05DEC03 2005.9220 53707 1351 6 -110.8   3237  0.644580   5024314  0.099779  1544  0.091594  0.0083 0.000686 0.000958 0.002762  0.006961 -0.004641 -0.057485  45.3542500621 -110.7586833049  1544.09159
P461 05DEC04 2005.9247 53708 1352 0 -110.8   3237  0.644330   5024314  0.099076  1544  0.085498  0.0083 0.000683 0.000955 0.002782  0.005340  0.017422 -0.078171  45.3542500555 -110.7586833086  1544.08550
P461 05DEC05 2005.9274 53709 1352 1 -110.8   3237  0.643664   5024314  0.099453  1544  0.081196  0.0083 0.000696 0.000971 0.002832 -0.012397 -0.000546 -0.091687  45.3542500587 -110.7586833176  1544.08120
P461 05DEC06 2005.9302 53710 1352 2 -110.8   3237  0.644166   5024314  0.100184  1544  0.086380  0.0083 0.000687 0.000972 0.002809 -0.012369  0.023421 -0.106972  45.3542500650 -110.7586833118  1544.08638
P461 05DEC07 2005.9329 53711 1352 3 -110.8   3237  0.643843   5024314  0.098876  1544  0.081381  0.0083 0.000695 0.000971 0.002856  0.001193  0.016388 -0.118642  45.3542500530 -110.7586833165  1544.08138
P461 05DEC08 2005.9357 53712 1352 4 -110.8   3237  0.644436   5024314  0.096745  1544  0.087570  0.0083 0.000698 0.000991 0.002889  0.024430 -0.025311 -0.117775  45.3542500336 -110.7586833094  1544.08757
P461 05DEC09 2005.9384 53713 1352 5 -110.8   3237  0.643100   5024314  0.097507  1544  0.089205  0.0083 0.000700 0.000986 0.002903  0.027706 -0.023858 -0.116124  45.3542500402 -110.7586833270  1544.08920
P461 05DEC10 2005.9411 53714 1352 6 -110.8   3237  0.642815   5024314  0.097175  1544  0.086423  0.0083 0.000701 0.000994 0.002890  0.022261  0.000430 -0.102058  45.3542500370 -110.7586833312  1544.08642
P461 05DEC11 2005.9439 53715 1353 0 -110.8   3237  0.642525   5024314  0.098140  1544  0.092902  0.0083 0.000708 0.000995 0.002972  0.009287  0.000751 -0.121315  45.3542500455 -110.7586833354  1544.09290
P461 05DEC12 2005.9466 53716 1353 1 -110.8   3237  0.644041   5024314  0.097696  1544  0.090018  0.0083 0.000700 0.000988 0.002900  0.009690  0.001066 -0.100014  45.3542500412 -110.7586833166  1544.09002
P461 05DEC13 2005.9493 53717 1353 2 -110.8   3237  0.643216   5024314  0.099566  1544  0.091062  0.0083 0.000689 0.000974 0.002822  0.013495  0.016945 -0.090166  45.3542500578 -110.7586833276  1544.09106
P461 05DEC14 2005.9521 53718 1353 3 -110.8   3237  0.643077   5024314  0.097858  1544  0.090664  0.0083 0.000699 0.000985 0.002885  0.018167  0.018291 -0.108093  45.3542500422 -110.7586833300  1544.09066
P461 05DEC15 2005.9548 53719 1353 4 -110.8   3237  0.643778   5024314  0.098025  1544  0.086957  0.0083 0.000716 0.001018 0.003026  0.021488 -0.004642 -0.130014  45.3542500435 -110.7586833216  1544.08696
P461 05DEC16 2005.9576 53720 1353 5 -110.8   3237  0.642305   5024314  0.098560  1544  0.083909  0.0083 0.000694 0.000976 0.002865 -0.006239  0.038597 -0.064688  45.3542500481 -110.7586833409  1544.08391
P461 05DEC17 2005.9603 53721 1353 6 -110.8   3237  0.644225   5024314  0.098651  1544  0.086592  0.0083 0.000699 0.000996 0.002907 -0.021510  0.036610 -0.109614  45.3542500487 -110.7586833169  1544.08659
P461 05DEC18 2005.9630 53722 1354 0 -110.8   3237  0.643733   5024314  0.097437  1544  0.081321  0.0083 0.000688 0.000983 0.002824 -0.005565  0.010453 -0.103747  45.3542500375 -110.7586833237  1544.08132
P461 05DEC19 2005.9658 53723 1354 1 -110.8   3237  0.643439   5024314  0.096076  1544  0.086993  0.0083 0.000741 0.001009 0.003030 -0.023496  0.073977 -0.100488  45.3542500250 -110.7586833280  1544.08699
P461 05DEC20 2005.9685 53724 1354 2 -110.8   3237  0.644787   5024314  0.098157  1544  0.080885  0.0083 0.000743 0.001022 0.003034 -0.008883  0.040101 -0.149358  45.3542500435 -110.7586833113  1544.08089
P461 05DEC21 2005.9713 53725 1354 3 -110.8   3237  0.643950   5024314  0.095016  1544  0.080084  0.0083 0.000725 0.000987 0.002929 -0.029348  0.046020 -0.116640  45.3542500150 -110.7586833226  1544.08008
P461 05DEC22 2005.9740 53726 1354 4 -110.8   3237  0.646645   5024314  0.097999  1544  0.088220  0.0083 0.000725 0.000997 0.002909 -0.017006  0.028620 -0.099809  45.3542500416 -110.7586832887  1544.08822
P461 05DEC23 2005.9767 53727 1354 5 -110.8   3237  0.645464   5024314  0.098445  1544  0.075041  0.0083 0.000756 0.001041 0.003142 -0.008434  0.015494 -0.109532  45.3542500454 -110.7586833043  1544.07504
P461 05DEC24 2005.9795 53728 1354 6 -110.8   3237  0.642165   5024314  0.098879  1544  0.086218  0.0083 0.000700 0.000998 0.002922  0.003044  0.004387 -0.098806  45.3542500491 -110.7586833470  1544.08622
P461 05DEC25 2005.9822 53729 1355 0 -110.8   3237  0.643273   5024314  0.096396  1544  0.090395  0.0083 0.000707 0.001011 0.002962  0.013984  0.022127 -0.108594  45.3542500265 -110.7586833334  1544.09040
P461 05DEC26 2005.9849 53730 1355 1 -110.8   3237  0.641305   5024314  0.097491  1544  0.093206  0.0083 0.000704 0.000984 0.002905  0.001635  0.050339 -0.108362  45.3542500361 -110.7586833590  1544.09321
P461 05DEC27 2005.9877 53731 1355 2 -110.8   3237  0.642390   5024314  0.095776  1544  0.092345  0.0083 0.000722 0.001033 0.003040  0.025566 -0.013117 -0.148127  45.3542500204 -110.7586833457  1544.09235
P461 05DEC28 2005.9904 53732 1355 3 -110.8   3237  0.640973   5024314  0.097712  1544  0.087441  0.0083 0.000703 0.000997 0.002929 -0.013281  0.047614 -0.141924  45.3542500376 -110.7586833643  1544.08744
P461 05DEC29 2005.9932 53733 1355 4 -110.8   3237  0.642417   5024314  0.097713  1544  0.092223  0.0083 0.000724 0.001018 0.002977 -0.005960  0.001708 -0.103674  45.3542500374 -110.7586833464  1544.09222
P461 05DEC30 2005.9959 53734 1355 5 -110.8   3237  0.642093   5024314  0.096166  1544  0.091656  0.0083 0.000728 0.001027 0.003031  0.004338  0.037857 -0.109930  45.3542500232 -110.7586833511  1544.09166
P461 05DEC31 2005.9986 53735 1355 6 -110.8   3237  0.643245   5024314  0.096068  1544  0.093071  0.0083 0.000720 0.000999 0.002939  0.002144  0.003679 -0.118388  45.3542500221 -110.7586833369  1544.09307
P461 06JAN01 2006.0014 53736 1356 0 -110.8   3237  0.643586   5024314  0.097128  1544  0.095264  0.0083 0.000720 0.001002 0.002983 -0.006048  0.039815 -0.110505  45.3542500314 -110.7586833331  1544.09526
P461 06JAN02 2006.0041 53737 1356 1 -110.8   3237  0.643491   5024314  0.096562  1544  0.092895  0.0083 0.000713 0.001001 0.002979 -0.004100  0.033441 -0.126411  45.3542500261 -110.7586833349  1544.09289
P461 06JAN03 2006.0068 53738 1356 2 -110.8   3237  0.641587   5024314  0.095809  1544  0.089064  0.0083 0.000712 0.000984 0.002911 -0.000519  0.042977 -0.115969  45.3542500191 -110.7586833597  1544.08906
P461 06JAN04 2006.0096 53739 1356 3 -110.8   3237  0.640270   5024314  0.098253  1544  0.085368  0.0083 0.000705 0.000991 0.002887  0.012210  0.039129 -0.104278  45.3542500408 -110.7586833770  1544.08537
P461 06JAN05 2006.0123 53740 1356 4 -110.8   3237  0.641583   5024314  0.097583  1544  0.081476  0.0083 0.000711 0.000995 0.002950  0.003458  0.018879 -0.123445  45.3542500346 -110.7586833608  1544.08148
P461 06JAN06 2006.0151 53741 1356 5 -110.8   3237  0.640016   5024314  0.097682  1544  0.073088  0.0083 0.000731 0.001006 0.003000 -0.006900  0.056565 -0.099919  45.3542500352 -110.7586833813  1544.07309
P461 06JAN07 2006.0178 53742 1356 6 -110.8   3237  0.640455   5024314  0.098683  1544  0.086866  0.0083 0.000708 0.000983 0.002954 -0.009910  0.045524 -0.109271  45.3542500440 -110.7586833763  1544.08687
P461 06JAN08 2006.0205 53743 1357 0 -110.8   3237  0.640489   5024314  0.099345  1544  0.083591  0.0083 0.000734 0.001001 0.002998 -0.029806  0.053241 -0.086833  45.3542500497 -110.7586833764  1544.08359
P461 06JAN09 2006.0233 53744 1357 1 -110.8   3237  0.639762   5024314  0.098128  1544  0.081906  0.0083 0.000732 0.001011 0.002982 -0.026860  0.078999 -0.082155  45.3542500385 -110.7586833862  1544.08191
P461 06JAN10 2006.0260 53745 1357 2 -110.8   3237  0.640732   5024314  0.096118  1544  0.085655  0.0083 0.000737 0.001023 0.003021 -0.013201  0.028525 -0.093919  45.3542500202 -110.7586833744  1544.08566
P461 06JAN11 2006.0287 53746 1357 3 -110.8   3237  0.642272   5024314  0.099370  1544  0.088352  0.0083 0.000711 0.000999 0.002912 -0.003807  0.032071 -0.100288  45.3542500492 -110.7586833552  1544.08835
P461 06JAN12 2006.0315 53747 1357 4 -110.8   3237  0.642858   5024314  0.100686  1544  0.081957  0.0083 0.000718 0.000986 0.002924  0.009369  0.049225 -0.118102  45.3542500608 -110.7586833483  1544.08196
P461 06JAN13 2006.0342 53748 1357 5 -110.8   3237  0.642530   5024314  0.098712  1544  0.082858  0.0083 0.000701 0.000978 0.002874  0.017384  0.020393 -0.123753  45.3542500428 -110.7586833530  1544.08286
P461 06JAN14 2006.0370 53749 1357 6 -110.8   3237  0.642388   5024314  0.099881  1544  0.083780  0.0083 0.000701 0.000973 0.002822  0.006405  0.030708 -0.104197  45.3542500531 -110.7586833553  1544.08378
P461 06JAN15 2006.0397 53750 1358 0 -110.8   3237  0.641806   5024314  0.097564  1544  0.090564  0.0083 0.000713 0.000993 0.002922 -0.011413  0.035868 -0.126872  45.3542500320 -110.7586833633  1544.09056
P461 06JAN16 2006.0424 53751 1358 1 -110.8   3237  0.642891   5024314  0.096147  1544  0.086755  0.0083 0.000710 0.001003 0.002945  0.005483  0.034815 -0.145483  45.3542500191 -110.7586833500  1544.08675
P461 06JAN17 2006.0452 53752 1358 2 -110.8   3237  0.639274   5024314  0.097341  1544  0.083184  0.0083 0.000716 0.001007 0.002910  0.016255  0.026945 -0.110696  45.3542500296 -110.7586833967  1544.08318
P461 06JAN18 2006.0479 53753 1358 3 -110.8   3237  0.641698   5024314  0.098371  1544  0.086537  0.0083 0.000697 0.000975 0.002843  0.002587  0.043781 -0.106311  45.3542500386 -110.7586833663  1544.08654
P461 06JAN19 2006.0507 53754 1358 4 -110.8   3237  0.641588   5024314  0.098457  1544  0.090171  0.0083 0.000709 0.001005 0.002967  0.002489  0.025400 -0.123675  45.3542500391 -110.7586833682  1544.09017
P461 06JAN20 2006.0534 53755 1358 5 -110.8   3237  0.642673   5024314  0.098210  1544  0.086705  0.0083 0.000704 0.001015 0.002973 -0.009259  0.000387 -0.130615  45.3542500367 -110.7586833549  1544.08670
P461 06JAN21 2006.0561 53756 1358 6 -110.8   3237  0.642811   5024314  0.098716  1544  0.082433  0.0083 0.000695 0.001002 0.002874  0.010839  0.025266 -0.107417  45.3542500410 -110.7586833537  1544.08243
P461 06JAN22 2006.0589 53757 1359 0 -110.8   3237  0.642894   5024314  0.097745  1544  0.083062  0.0083 0.000699 0.000994 0.002930  0.000668  0.044988 -0.129836  45.3542500320 -110.7586833532  1544.08306
P461 06JAN23 2006.0616 53758 1359 1 -110.8   3237  0.639740   5024314  0.096795  1544  0.086624  0.0083 0.000720 0.001009 0.002999  0.031928  0.007395 -0.118256  45.3542500232 -110.7586833939  1544.08662
P461 06JAN24 2006.0643 53759 1359 2 -110.8   3237  0.641790   5024314  0.097003  1544  0.078265  0.0083 0.000733 0.001033 0.003078 -0.006570 -0.007690 -0.158319  45.3542500249 -110.7586833683  1544.07826
P461 06JAN25 2006.0671 53760 1359 3 -110.8   3237  0.641928   5024314  0.096934  1544  0.081233  0.0083 0.000687 0.000951 0.002792 -0.003060 -0.003490 -0.088041  45.3542500240 -110.7586833671  1544.08123
P461 06JAN26 2006.0698 53761 1359 4 -110.8   3237  0.643371   5024314  0.096168  1544  0.084913  0.0083 0.000685 0.000962 0.002824  0.028534 -0.005491 -0.128628  45.3542500169 -110.7586833492  1544.08491
P461 06JAN27 2006.0726 53762 1359 5 -110.8   3237  0.643056   5024314  0.097874  1544  0.086262  0.0083 0.000695 0.000971 0.002881  0.013791 -0.006943 -0.127869  45.3542500320 -110.7586833538  1544.08626
P461 06JAN28 2006.0753 53763 1359 6 -110.8   3237  0.642690   5024314  0.098110  1544  0.084690  0.0083 0.000693 0.000968 0.002877 -0.003438  0.021828 -0.144526  45.3542500339 -110.7586833590  1544.08469
P461 06JAN29 2006.0780 53764 1360 0 -110.8   3237  0.642373   5024314  0.098494  1544  0.079901  0.0083 0.000692 0.000967 0.002861 -0.011309  0.028744 -0.130076  45.3542500371 -110.7586833635  1544.07990
P461 06JAN30 2006.0808 53765 1360 1 -110.8   3237  0.640164   5024314  0.097131  1544  0.087662  0.0083 0.000690 0.000968 0.002865 -0.026360  0.033337 -0.105561  45.3542500246 -110.7586833923  1544.08766
P461 06JAN31 2006.0835 53766 1360 2 -110.8   3237  0.640543   5024314  0.098043  1544  0.087768  0.0083 0.000690 0.000967 0.002874 -0.010992  0.024310 -0.143570  45.3542500326 -110.7586833880  1544.08777
P461 06FEB01 2006.0862 53767 1360 3 -110.8   3237  0.641005   5024314  0.096702  1544  0.089819  0.0083 0.000685 0.000958 0.002808  0.023003  0.013557 -0.085642  45.3542500203 -110.7586833826  1544.08982
